title,contentid,cat1,cat2,cat3,firstimage,region,mapx,mapy,overview,homepage
무주채폭포,1200089,자연,자연관광지,폭포,,경기도,127.440893699,38.0127523826,"경기 가평군 북면 적목리에 있는 무주채 폭포는 도마치봉에서 시작하여 견치산과 강씨봉 청계산 등으로 이어지는 광주산맥의 산줄기를 타고 흘러내린 물이 폭포를 이루는 곳으로, 용소 폭포를 지나 약 1km 가량 올라가는 곳에 있다. 폭포수가 바위벽을 타고 흘러내려 바위에 부딪혀 물줄기가 흩날리듯이 떨어져 멀리서 보면 하얀 명주실을 풀어놓은 것과 같은 모습으로 보인다. 가평읍에서 34km 거리에 위치하며 폭포수 주변은 각종 수림이 잘 어우러져 있으며 설악산 절경에 버금갈 만큼 가을 단풍이 아름답기로 유명하다. 

옛날 무관들이 나물을 안주 삼아 술 마시고 춤을 추며 즐겼다는 전설이 있어 무주채 폭포라고 불리며 한여름에도 추위를 느낄 만큼 물이 차갑다. 무주채 폭포는 도마치계곡 앞 주차장을 이용할 수 있고 오르는 길을 데크길과 다리 등으로 잘 정돈해 놓아 편안하고 안전하게 주위를 둘러보며 걸을 수 있다. 길을 오르다 보면 상쾌한 공기를 온몸으로 느낄 수 있고 길 중간에 벤치가 설치되어 있어 힘들면 쉴 수 있다. 바위 위쪽에서 쏟아지는 무주채 폭포는 2단으로 떨어져 그 웅장함과 시원함이 감탄을 자아낸다. 가족과 함께 이곳에 가서 멋진 폭포를 보면 좋을 듯하다.","<a href=""http://www.gptour.go.kr"" target=""_blank"" title=""새창 : 가평군 문화관광 홈페이지로 이동"">http://www.gptour.go.kr</a>"
무주카라반,2747279,레포츠,육상 레포츠,"야영장,오토캠핑장",http://tong.visitkorea.or.kr/cms/resource/57/2747457_image2_1.jpg,전북특별자치도,127.7620547644,35.9073034122,"무주 카라반은 덕유산 국립공원 내 무주구천동 가장 높은 곳에 있는 캠핑장이다. 펜션을 함께 운영하고 있다. 펜션 3동, 카라반 4대로 이루어져 있으며, 카라반은 4~6인용까지 다양한 규모가 있어 인원에 맞게 골라 이용할 수 있다. 펜션은 객실마다 전망 좋은 테라스와 편안한 소파가 있어 휴식하기 좋다. 또한 캠핑장 내 텃밭이 있어 상추, 깻잎 등 농작물을 즉석에서 따먹을 수 있다.
계곡으로 연결된 나무 계단을 따라 내려가면 맑은 물에서 물놀이를 할 수 있다. 이곳이 다른 캠핑장들과 다른 점을 꼽자면 무주 어르신 봉사단분들이 안전지도를 해주셔서 맘 편히 놀 수 있다는 것이다. 구명조끼 대여는 물론, 계곡을 지켜보며 위험시 주의 경고를 해주므로 누구나 안전하게 놀 수 있다. 1급수의 맑은 물이다 보니 물놀이를 하면서 물고기와 다슬기를 채집할 수 있다. 야행성 다슬기의 특성을 따라 밤에 다슬기를 잡으러 나온 주민들도 볼 수 있다. 주변 관광지로 적상산 사고지, 덕유산리조트, 용추폭포, 머루와인동굴 등이 있으니 캠핑과 함께 즐겨보자.","<a href=""http://www.mujucamping.com/"" target=""_blank"" title=""새창 : 무주카라반 사이트로 이동"">http://www.mujucamping.com/</a>"
무주컨트리클럽,131651,레포츠,육상 레포츠,골프,,전북특별자치도,127.7247170392,35.8838998494,"해발 850m~950m의 산악지대에 위치해 국내에서는 보기 드문 청정 고원 골프장으로 자리매김한 무주컨트리클럽은 총 256,500평의 넓은 부지 위에 18홀, 파72, 총 연장 6,159m의 규모로 이루어져 있으며 울창한 송림속에 자리하여 자연지형의 특색이 그대로 살아 있다.
돌과 나무, 그리고 물을 기본테마로 삼아 자연 그대로의 계곡과 송림속에 코스 전체가 자연과 환경의 절묘한 조화를 이루는 무주컨트리클럽은 만발한 야생화와 울창한 송림에서 뿜어져 나오는 맑은 공기와 함께 골프를 즐기면서 자연의 서정을 물씬 느낄 수 있는 곳이다.","<a href=""http://www.mdysresort.com/golf/golf_intro.asp"" target=""_blank"" title=""새창 : 무주컨트리클럽 홈페이지로 이동"">http://www.mdysresort.com/golf/golf_intro.asp</a>"
무주펜션 꿈꾸는나무별,3044583,숙박,숙박시설,펜션,http://tong.visitkorea.or.kr/cms/resource/71/3054071_image2_1.jpg,전북특별자치도,127.7746594148,35.8994267541,"꿈꾸는 나무별 펜션은 무주 구천동 계곡과 덕유산 국립공원 등산로 입구에 위치하여 어디를 가든 정원이고 숲속인 힐링 공간 그자체다. 객실은 독립형 가족형 객실인 나무동과 독채형 돔펜션인 별동으로 구성되어 있다. 수심별로 나뉜 3개의 수영장과 어린이 놀이터, 족구장이 있고 MBT자전거 대여, 바비큐 서비스 및 모닥불 서비스도 제공하여 가족, 연인, 친구들과 즐거운 추억을 쌓을 수 있다.",http://www.namubyul.com/
무주펜션 산새소리,3049863,숙박,숙박시설,펜션,http://tong.visitkorea.or.kr/cms/resource/70/3059570_image2_1.jpg,전북특별자치도,127.7744955609,35.898665726,"덕유산국립공원 내 위치한 산새소리펜션은 푸른 산속 시원한 계곡을 품은 숙소다. 한 건물에 여러 개의 방으로 구성되어 있어 소규모부터 단체 여행객까지 이용하기에 좋다. 객실은 꾸준한 소독으로 청결하게 관리되고 있다. 바베큐장, 계곡, 족구장, 정원, 산책로가 있어 가족, 연인, 동료들과 여유와 낭만을 만끽하기에 좋다. 식당과 편의점 등 다양한 편의시설과 와인동굴, 구천동계곡, 반디랜드 등 주요 관광지가 인접해있어 여행에 편리하다.",
무주한풍루,127627,인문(문화/예술/역사),역사관광지,유적지/사적지,http://tong.visitkorea.or.kr/cms/resource/25/712025_image2_1.jpg,전북특별자치도,127.6623665624,36.003982308,"호남 최고의 누각이라고 부르는 한풍루(寒風樓)는 전주의 한벽당(寒碧堂), 남원의 광한루(廣寒樓)와 함께 삼한(三寒)의 하나이다. 정확한 건립 연대는 알 수 없지만 임진왜란(1592) 때 왜군에 의해 불에 탔던 것을 선조 32년 (1599)에 한풍루를 사랑한 형인 임제가 꿈속에 나타나 한풍루 복원을 원해서 동생 현감 임환이 다시 지었고, 1783년 현감 임중원이 중수하였다. 전주의 한벽당, 남원의 광한루와 함께 호남의 3 한의 하나로서 호남 제1의 누각이다. 이 건물은 2층 누각으로 하층은 정면 3칸, 측면 4칸이며 상층은 정면 3칸, 측면 2칸의 팔작지붕 건물이다. 누각에 올라가는 것은 금지되어 있으며, 한풍루 주변은 근린공원과 체육시설로 조성되어 있다.<br>","<a href=""http://tour.muju.go.kr"" target=""_blank"" title=""무주군 문화관광 사이트로 이동"">http://tour.muju.go.kr</a><br />
<a href=""http://www.cha.go.kr/"" target=""_blank"" title=""문화재청 사이트로 이동"">http://www.cha.go.kr</a>"
무주해바라기펜션,2570688,숙박,숙박시설,펜션,http://tong.visitkorea.or.kr/cms/resource/87/2568787_image2_1.jpg,전북특별자치도,127.7748900101,35.8971714591,"덕유산국립공원, 무주구천동 관광단지 안에 위치하고 있는 휴양펜션호스텔이다.","<a href=""http://www.mujusun.com/""target=""_blank"">http://www.mujusun.com/<a/>"
무주해바라기펜션호스텔 [한국관광 품질인증/Korea Quality],2593255,숙박,숙박시설,펜션,http://tong.visitkorea.or.kr/cms/resource/83/2689183_image2_1.jpg,전북특별자치도,127.7748900101,35.8971714591,"무주 해바라기펜션 호스텔은 무주구천동 관광단지 안에 자리한 가족형 휴양 펜션으로, 모두 온돌로 구성되어 있다. 구천동 계곡 상류에 자리하여 청정한 자연 속 무주의 아름답고 웅장한 풍경을 감상하며 힐링하기에 좋다. 여름1철 물놀이를 위해 계곡 가까이에 데크를 설치해놓았다. 직접 채취한 산약초로 정성껏 만든 약초차를 무료 제공하고, 카페에서 토스트, 달걀프라이, 커피 등 셀프로 조식을 해결할 수 있다.",http://www.mujusun.com
무주향교,129562,인문(문화/예술/역사),역사관광지,유적지/사적지,,전북특별자치도,127.6659411385,36.0079263672,"무주향교는 조선 태조 7년(1398)에 지금 위치 북쪽에 처음 지었다. 호랑이로 인한 피해가 심해지자 숙종 18년(1692)에 향로산 서쪽으로 옮겼으나 지대가 습하여 순조 34년(1834) 이후 지금 있는 자리로 다시 옮겼다. 현재의 향교 건물들은 그 후 몇 차례의 보수를 한 것이다.
대성전은 공자를 비롯하여 중국 유학자의 위패를 모시고 제사를 지내는 곳이다. 규모는 앞면 3칸, 옆면 2칸이다. 지붕은 옆면에서 볼 때 사람 인(人)자 모양인 맞배지붕으로 꾸몄다.
문화관광해설사가 상주하고 있어 향교이야기를 들을 수 있으며, 전통혼례복체험, 가훈쓰기, 투호, 제기차기, 윷놀이 등의 전통놀이 체험도 할 수 있는 곳이다.","<a href=""https://tour.muju.go.kr/tour/selectTourCntntsDetail.do?key=472&ctgryNo=17&tourNo=221&sortTy=&searchCnd=all&searchKrwd=&pageIndex=1"" target=""_blank"" title=""새창 : 무주군 문화관광 홈페이지로 이동"">https://tour.muju.go.kr/tour/</a>"
무주홀리데이파크,2747455,레포츠,육상 레포츠,"야영장,오토캠핑장",http://tong.visitkorea.or.kr/cms/resource/98/2747798_image2_1.jpg,전북특별자치도,127.685332838,35.8393569867,"무주 덕유산 근처에 있는 홀리데이파크 캠핑장은 가는 길부터 도착할 때까지 눈앞에 펼쳐진 모든 장면이 그림 같아 감탄사를 연발하게 한다. 가족과 친구, 좋은 사람들과 함께 하고픈 편안한 장소인 홀리데이파크 캠핑장은 각종 편의 시설과 자연 그대로의 경관을 자랑한다. 봄이면 산 넘어가던 구름이 멈추어 바라본다는 벚꽃의 향연과 여름이면 맑고 깨끗한 냇가에서 물놀이 등 생각만 해도 미소 짓게 만드는 곳이다. 홀리데이는 강자갈로 된 사이트와 테크로 이루어진 사이트, 방갈로, 펜션이 있다. 인근 여행지로는 4계절 종합 휴양지인 무주 덕유산리조트와 우리나라에서 4번째로 높은 명산인 덕유산, 일곱 개의 폭포와 못이 연이어 있다고 해서 붙여진 칠연폭포가 있다.","<a href=""http://mujuholidaypark.com/default//"" target=""_blank"" title=""새창 : 무주홀리데이파크  사이트로 이동"">http://mujuholidaypark.com/default//</a>"
