title,contentid,cat1,cat2,cat3,firstimage,region,mapx,mapy,overview,homepage
수덕캠핑장,2729838,레포츠,육상 레포츠,"야영장,오토캠핑장",http://tong.visitkorea.or.kr/cms/resource/69/2730269_image2_1.jpg,충청남도,126.6474950843,36.6721768722,"수덕 캠핑장은 충남 예산군 덕산면에 있다. 예산군청을 기점으로 21Km가량 떨어졌다. 자동차를 타고 예산로, 충서로, 윤봉길로 차례로 거치면 닿는다. 도착까지 걸리는 시간은 30분 안팎이다. 조붓한 시골길을 달리면 도착하는 이 캠핑장은 산으로 둘러싸였다. 이 덕택에 자연친화적인 요새에 머무는 듯한 착각에 빠진다. 캠핑장에는 일반 야영장 29면을 마련했다. 두 구역으로 나뉘는데, A구역은 면적이 넓고 관리동과 가깝다는 장점을 지녔다. B 구역은 상단에 위치했으며, 관리동과 멀지만 전망이 좋다. A구역의 사이트 크기는 가로 9m 세로 13m, B구역은 가로 7m 세로 9m이다. 바닥 형태는 두 구역 모두 파쇄석이다. 화장실과 샤워실은 남녀를 구분해  2곳이며, 개수대도 2곳 있다. 오랜 전통을 자랑하는 덕산온천, 천년고찰 수덕사 등 인근 관광 자원이 풍부해 연계 관광이 순조롭다.","<a href=""https://sooduckcamp.modoo.at/"" target=""_blank"" title=""새창 : 수덕캠핑장 사이트로 이동"">https://sooduckcamp.modoo.at/</a>"
수덕회관,134945,음식,음식점,한식,http://tong.visitkorea.or.kr/cms/resource/44/1894144_image2_1.jpg,충청남도,126.5611988626,37.0287925518," 수덕회관은 싱싱한 활어회와 매운탕을 즐길 수 있는 음식점으로, 장고항의 바다 바로 앞에 있어 전망이 좋을뿐 아니라 민박과 낚시도 함께 즐길 수 있는 곳이다. <br>",
수도국산달동네박물관,130800,인문(문화/예술/역사),문화시설,박물관,http://tong.visitkorea.or.kr/cms/resource/99/3352199_image2_1.jpg,인천광역시,126.6391489087,37.4774807812,"수도국산 달동네 박물관은 동구 송현동 163번지 송현근린공원 내에 있으며 지난 2005년 10월 25일에 개관하였다. 연면적 618평(지하 1층, 지상 1층)의 제1종 근현대 생활 사전문박물관으로 1960~70년대 달동네 서민의 생활상을 테마로 한 체험 중심의 박물관이다. 수도국산 달동네는 인천인들에게는 정겨운  고향 같은 곳이다. 수도국산(水道局山)의 원래 이름은 송림산(松林山)이다. 이 주변 일대가 매립되어 바다가 땅으로  변하고 공장이 지어지고 사람들이 몰려들기 전에는 이 자그마한 언덕은  바닷가의  조용한 소나무 숲이었다. 소나무를 베고 언덕에 정착하여 사는 사람들이 늘어나면서 달동네의 역사는 시작되었다.  송림산이 수도국산으로 산 이름이 바뀌게 된 데에는  근대  개항기 인천의 역사와 관련이 깊다.

인천광역시 동구청은 ‘송현지구 주거환경개선사업’으로 이미 사라지고 기억 속에서 잊혀가는 수도국산 달동네의 삶을 되살리고자 달동네 터에 박물관을 건립하였다. 역사 속에 실존했던 수도국산 달동네 서민의 평범한 삶을 박물관의 주된 테마로 삼은 점은 우리나라  박물관의 역사에서도 이례적인 일이라고 하겠다. 수도국산 달동네박물관은 기성세대들에게는 향수를, 현 세대들에게는 기성세대를 이해할 수 있는 교육의 장으로 활용될 것이다.","<a href=""http://www.icdonggu.go.kr/museum/"" target=""_blank"" title=""새창: 수도국산달동네박물관 홈페이지로 이동"">http://www.icdonggu.go.kr/museum</a>"
수도권 최고의 친환경 청정도시 광주로의 초대,2363029,추천코스,가족코스,가족코스,http://tong.visitkorea.or.kr/cms/resource/18/1589318_image2_1.jpg,Unknown,127.3878990314,37.4218034391,"서울의 관문으로 남한산성의 정기가 서려 있는 경기도 광주, 최근 남한산성이 세계문화유산으로 선정되고 생태에 관심이 높아지면서 문화와 생태가 어우러진 웰빙 여행지로 새롭게 뜨고 있다.",
수도권매립지 야생화단지 드림파크,1325945,인문(문화/예술/역사),산업관광지,기타,http://tong.visitkorea.or.kr/cms/resource/93/3304493_image2_1.jpg,인천광역시,126.6481593065,37.5732892425,"드림파크는 인천의 수도권매립지를 시민의 휴식공간으로 활용하는 대규모 생태녹지공간이다. 1992년부터 수도권 쓰레기를 매립하던 곳을 꽃과 나무가 무성한 야생화공원으로 조성하여 수도권 시민들의 산책과 휴식, 환경교육을 위한 장으로 거듭났다. 드림파크 야생화공원은 테마식물지구, 야생초화지구, 습지생태지구 등 주제에 따라 다양한 공간으로 구성되어 있으며, 약 300여 종의 식물이 식재되어 있어 편안하게 산책할 수 있는 휴식공간이다. 다양한 꽃으로 사계절이 아름다운 이곳은 5월에는 유채과 양귀비, 6~8월에는 라벤더, 9~11월에는 핑크뮬리 등이 피는 꽃밭을 조성하여 야생화 생태계를 보전하고 있다. 이밖에 연꽃과 벗풀, 창포 등이 있는 수생식물원, 그늘쉼터 등의 도심 휴식공간, 물 위를 걷는 징검다리길, 피톤치드 가득 상록수길 등 힐링 산책로, 사람과 사람이 만나는 테마광장을 조성하였다. 또, 내가 직접 가꾸고 돌보는 드림파크 정원교실과 손바닥정원, 나무인형 만들기 등 시민참여 프로그램도 진행하고 있다.","인천투어 <a href=""https://itour.incheon.go.kr/ssst/ssst/detail.do?cotId=ITD21121610003503461""target=""_blank"" title=""새창: 인천투어 홈페이지로 이동 "">https://itour.incheon.go.kr/</a><br>드림파크문화재단<a href=""http://www.dreamparkcf.or.kr/sub/board.php?mn=business&fn=setting&gb=hana_board_89&bn=hana_board_89&zest_bn=hana_board_89"" target=""_blank"" title=""새창 : 드림파크문화재단 페이지로 이동"">http://www.dreamparkcf.or.kr/</a>"
수도박물관,2453996,인문(문화/예술/역사),문화시설,박물관,http://tong.visitkorea.or.kr/cms/resource/76/3309176_image2_1.jpg,서울특별시,127.0422770776,37.5398807113,"수도박물관이 있는 이곳 뚝섬 지역에 우리나라 최초 정수장인 뚝도수원지 제1정수장이 들어섰다. 1903년 12월 9일 미국 기업인 콜브란(C.H.Collbran)과 보스트위크(H.R.Bostwick)는 고종황제로부터 상수도 시설과 경영에 관한 특허권을 받았다. 이후 1905년 8월 특허권을 양도받은 대한수도회사(Korean Water Works Co.)는 1906년 8월 초 공사를 시작하여 1908년 8월 뚝도수원지 제1정수장을 완성했다. 1908년 9월 1일부터 완속 여과 방식으로 생산한 12,500㎥의 수돗물을 사대문 안과 용산 일대의 주민 125,000명에게 공급했던 것이 우리나라 근대 상수도 역사의 첫출발이었다.
뚝도수원지 일부는 고도정수처리 시설을 완비한 뚝도아리수정수센터로 변화하여 지금도 24시간 수돗물을 생산 및 공급하고 있으며, 일부는 수도박물관으로 조성되어 체험학습의 장으로 이용되고 있다. 수도박물관은 1908년 최초의 정수장이 세워진 이후부터 현재까지 깨끗하고 안전하게 공급되고 있는 서울시 수돗물에 대한 많은 이야기들을 소개하고 있다. 상수도 관련 기술이 어떻게 성장하고 발전되어 왔는지를 전달하고, 물과 환경을 주제로 한 다양한 체험학습 프로그램을 함께 운영하고 있다.","<a href=""https://arisu.seoul.go.kr/arisumuseum/intrcn/sub1.jsp"" target=""_blank"" title=""새창 : 수도박물관 홈페이지로 이동"">https://arisu.seoul.go.kr/arisumuseum/</a>"
수도사,2768186,인문(문화/예술/역사),역사관광지,사찰,,인천광역시,126.693213998,37.4567424796,인천 주안동 석바위 시장 역 인근에 있는 사찰로 정식 명칭은 석암산 수도사이며 1967년 창건되었다. 사찰 뒤로 석바위 공원이 있어 도심 주택가에 위치하고 있지만 산중 사찰과 같은 자연환경을 품고 있다.  대웅전으로 올라가는 계단에 황금 동상으로 된 미륵존 여래불이 있다. 삼천불전과 삼성각 종각과 무량수전 등이 있고 사리탑과 여러 불상들이 모셔져 있다. 도심포교에 앞장서는 사찰로 불자들이 많이 찾는다.,"<a href=""http://www.sudosa.kr/"" target=""_blank"" title=""새창 : 수도사 사이트로 이동"">http://www.sudosa.kr/</a>"
수도사(영천),527236,인문(문화/예술/역사),역사관광지,사찰,http://tong.visitkorea.or.kr/cms/resource/98/3402798_image2_1.jpg,경상북도,128.7186303918,36.0397752538,"수도사는 대한불교 조계종 제10교구 본사인 은해사의 말사이다. 647년에 자장과 원효가 함께 창건했다고 전하지만, 정확한 창건 시기는 알 수 없고 창건 당시의 이름은 금당사였다. 1296년에 중창이 있었고, 원래 금당사였던 것을 1805년 징월이 중창하여 지금의 이름으로 바꾸었다. 수도사의 현존하는 건물로는 법당인 원통전과 산신각, 선방으로 이용되는 큰방, 요사채 등이 있다. 원통전은 관세음보살이 좌상으로 모셔져 있고, 불상 뒤에는 후불탱화와 지장탱화, 신중탱화가 걸려 있고, 괘불이 남아있다. 본래는 산문도 있었다고 하나 지금은 없다. 
약사 신앙의 성지인 관봉 갓바위로 오르는 등산 코스가 있고, 산 위쪽 1㎞ 지점에 3단으로 된 치산폭포가 절경을 이루어 등산객이 많이 찾는다. 2001년에 영천시에서 이 절 일대를 치산관광지로 꾸몄다.","<a href=""https://www.yc.go.kr/tour/tourInfo/view.do?mId=0403000000&idx=373"" target=""_blank"" title=""새창 : 영천시 문화관광 홈페이지로 이동"">https://www.yc.go.kr/tour/</a>"
수도사(평택),128867,인문(문화/예술/역사),역사관광지,사찰,,경기도,126.8217676254,37.00239183,"음식에 깨달음이 있다는 믿음 아래 음식에 불법을 담아 우리들에게 보급하는 사찰이 있다. 살찌우는 음식이 아닌 몸과 마음을 맑게 하는 참살이음식을 우리들에게 제공하고 있는 사찰은 평택에 위치한 수도사로 [슬로푸드 시범 마을]로 지정되기도 하였다.
수도사가 슬로푸드 마을로 지정된 것은 웰빙 음식으로 각광받는 전통사찰음식을 연구개발하여 우리들에게 제공하고 있기 때문이다.
사찰음식은 청정·유연·여법의 마음으로 조리되어 지는데 이것은 일종의 수행이다. 자연과 자기와 둘이 아니라 하나이며, 자기 몸을 사랑하듯 남도 사랑하라는 생명의 가르침이며 자비심이기 때문이다.
수도사는 음식을 통해 부처님 가르침을 전했던 원효대사가 깨달음을 이룬 도량으로, 의상대사와 함께 당나라로 유학 가던 중 이 곳에서 해골에 담긴 물을 마시고 [마음밖에 법이 없는데 어찌 따로 구할 것이 있겠느냐]란 대오를 이루고 일상생활 속에서 중생들에게 직접 부처님의 가르침을 전하였다. 이에 수도사는 음식을 통해 생명에 대한 고마움과 이웃에 대한 자비심을 깨닫는 전통사찰음식 체험시간을 우리들에게 열어놓고 있다.
현재 수도사는 대웅전을 중심으로 명부전과 산신각, 템플스테이 전용관(약사전) 전통사찰음식 학습체험관, 초가집, 2층 요사채가 있다.
템플라이프는 사찰음식체험과 참선체험이 포함되며 오전 10시부터 오후 5시까지 10시간 동안 이루어진다. 어린이부터 성인까지 모든 연령이 이용가능하며, 전통 사찰음식 전승자(이수자)과정도 초급은 3개월 과정, 중급은 1년 과정으로 진행되고 있다.","<a href=""http://wonhyomonk.co.kr"" target=""_blank"" title=""새창 : 홈페이지로 이동"">http://wonhyomonk.co.kr</a>"
수도산자연휴양림,2369371,자연,자연관광지,자연휴양림,http://tong.visitkorea.or.kr/cms/resource/01/3402601_image2_1.jpg,경상북도,127.9838271989,35.8918230338,"소백산맥 중 명산의 하나인 수도산은 대가천과 무흘구곡 등 주변계곡의 경관이 아름답고, 청암사와 수도암으로 대표되는 이름난 고찰을 품고 있다. 정상은 바위로 이루어져 있으며, 진달래, 싸리, 억새 등 관목과 초본류가 군락을 이루고 있다. 수도산 자락에 위치한 수도산 자연휴양림은 울창한 숲으로 둘러싸여 있으며 임도를 따라 약 4㎞ 정도의 계곡에는 사시사철 맑은 물이 흐른다. 계곡이 만들어낸 작은 폭포는 주변 숲과 어우러져 절경을 이루고 탐방로의 주변에는 침엽수림이 있어 언제든지 상쾌한 산림욕을 즐길 수 있다. 또한 산장이 깨끗하고 산책로, 물놀이장, 세미나실이 있어 가족단위뿐만 아니라 단체 등의 휴식처로도 각광을 받고 있다.","<a href=""https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030030"" target=""_blank"" title=""새창: 수도산자연휴양림 홈페이지로 이동"">http://foresttrip.go.kr/</a>"
