title,contentid,cat1,cat2,cat3,firstimage,region,mapx,mapy,overview,homepage
석정온천휴스파,2778917,인문(문화/예술/역사),휴양관광지,온천/욕장/스파,http://tong.visitkorea.or.kr/cms/resource/25/2780625_image2_1.jpg,전북특별자치도,126.7410244472,35.4320812865,"석정온천휴스파는 게르마늄이 함유된 온천수를 100% 사용하여 치유 온천수로 명성이 높아 온천의 즐거움과 건강을 함께 선사하는 곳이다. 온천수에 함유된 게르마늄 성분은 노화 방지 및 신진대사 활성화와 고혈압, 당뇨병, 신경통 등에 뛰어난 효능이 있다. 스파는 기포탕, 플로팅, 넥 샤워, 보행 유수풀 등이 구성돼 있다. 피로를 풀어주는 실내 스파와 여름이 되면 즐길 수 있는 슬라이드, 유아 풀, 성인풀, 홍삼탕, 복분자탕 등이 구성된 야외 스파로 구성되어 있다. 2,000명이 동시 이용할 수 있는 라커룸과 푸드코트, 수유실, 휴게공간 등 다양한 편의시설이 있어 쾌적하고 여유롭게 즐길 수 있다.","<a href=""https://www.huespapension.com:450/"" target=""_blank"" title=""새창 : 석정온천휴스파 사이트로 이동"">https://www.huespapension.com:450/</a>"
석정원숯불갈비,2576379,음식,음식점,한식,,경상남도,128.5811710251,35.2047863881,"경남 창원시에 위치한 숯불갈비 전문점이다. 돼지숯불갈비뿐만 아니라 소양념갈비와 삼겹살도 맛볼 수 있다. 
단체석과 주차시설이 완비되어 있어 단체 모임 하기에도 좋으며 아이들을 위한 놀이방도 이용할 수 있어 가족과 함께 방문하기에 좋다. 사전 예약도 가능하다.",
석정힐 CC,2778925,레포츠,육상 레포츠,골프,http://tong.visitkorea.or.kr/cms/resource/15/2781515_image2_1.jpg,전북특별자치도,126.7416299989,35.4301065205,"국내 최초로 온천을 겸비한 18홀 대중골프장으로, 플레이 후 게르마늄 온천으로 쌓인 피로를 한순간에 풀 수 있다. 비기너에서부터 로우 핸디까지 남녀노소 누구나 즐길 수 있는 가족형 골프장이다. 산악 지형과 평야 제대로 확연하게 구분되는 코스이다. 마운틴 코스는 산과 계곡이 조화가 잘 이루어져 전략적, 도전적인 플레이를 할 수 있다. 레이크 코스는 드넓은 평야에서 아름다운 경치를 즐기며 잔잔하고 침착한 플레이를 할 수 있다. 호남의 3대 명산 방장산의 기운을 골프장에서도 고스란히 느낄 수 있으며, 호텔 석정 힐이 있어 숙박도 해결할 수 있다. 코스 내에 다양한 수목이 자리하고 있어 계절마다 보는 재미가 있으며, 부대시설로는 클럽하우스, 그늘집, 락커, 대식장, 프로숍 등이 있다.","<a href=""http://www.hillcc.com/"" target=""_blank"" title=""새창 : 석정힐 CC 사이트로 이동"">http://www.hillcc.com/</a>"
석조보살좌상,2772699,인문(문화/예술/역사),역사관광지,유적지/사적지,http://tong.visitkorea.or.kr/cms/resource/65/3410465_image2_1.JPG,강원특별자치도,128.6029831025,37.7189028985,"최근까지 월정사 팔각구층석탑을 향하여 놓여 있던 석조보살좌상이다. 1.8m의 크기이다.
두부가 강조되고 하체가 빈약한 점 등 고려시대에 명주라고 통칭되던 강릉의 한송사지, 신복사지 보살상들과 비교하여 신체의 비례가 맞지 않고 경직된 감이 있다. 화려하고 섬세한 장식적인 표현에서는 중국 송나라 조각상의 느낌이 전해지는데 대략 고려전기인 11세기 초에 제작되었을 것으로 추측된다. 연산 개태사의 석조공양보살좌상, 신복사지 석조보살좌상처럼 고려초에 유행했던 것으로 보이는 탑 앞의 공양보살좌상으로 연대가 서로 비슷하여 강원특별자치도 명주 지방에 독특한 불상 조각의 유파가 있었던 것을 시사하며, 고려시대 화엄계통 사원에서 만든 특징을 보여주는 대표적인 작품이며, 당대 불교사상을 밝힐 수 있는 귀중한 자료이다.

(출처 : 평창군 문화관광 홈페이지)","<a href=""https://wjssm.kr/ target=""_blank"" title=""새창 : 홈페이지로 이동"">https://wjssm.kr</a>"
석조부도,1116430,인문(문화/예술/역사),역사관광지,사찰,http://tong.visitkorea.or.kr/cms/resource/04/3348604_image2_1.jpg,대구광역시,128.6138771954,35.8887070963,"경북대학교 박물관 야외에 대구 산격동 연화 운룡장장식 승탑과 대구 산격동 사자주악장식 승탑 2기의 석조부도가 있다. 두 석조부도 모두 대구의 일본인 사택에 있던 것을 1958년 현재의 위치인 경북대학교 야외 박물관으로 옮긴 것으로 원래 승탑이 세워진 터와 이 승탑의 주인공은 알 수 없는 상태이다.
'대구 산격동 연화 운룡장식 승탑'은 고려시대 팔각원당형부도의 특징이 잘 발휘된 걸작품으로 탑신, 옥개에 비해 기단부가 비대한 감이 있으나 안정되고 장중한 느낌을 준다. 지대석 위에 하대, 중대, 상대가 있으며 하대석과 중대석에서 고려시대의 특징이 가장 잘 나타나 있다. 중대석은 8각으로 원에 가까운 표면에 용문이 조각되었는데 당시 장인의 예술 감각을 엿보게 한다. 하대석은 방형으로 각면에(6판씩 24판) 조각되어 있다. 8각의 탑신석각면에는 우주가 있고 4면에 사천왕입상이 조각되었다. 옥개석도 8각으로 상부에 우동이 뚜렷하고 경사가 급하다. 상륜부에는 연꽃이 조각된 보륜형의 돌이 얹혀져 있다. 전체적인 높이는 274cm이며 지대석의 너비는 157cm이다.
'대구 산격동 사자 주악장식 승탑'은 8각의 평면을 기본으로 삼아 각 부분을 이루고 있으며, 3단으로 이루어진 기단위에 탑신을 올리고 지붕돌을 얹은 형태이다. 네모진 바닥돌 위에 올려진 기단은 아래·가운데·윗받침돌로 나뉘어지는데, 아래받침돌 옆면에는 사자를 새겨 놓았고 윗면에는 구름을 입체적으로 조각하였다. 낮은 가운데 받침돌은 모서리를 죽이고 각 면마다 악기를 연주하는 모습을 새겼다. 윗받침돌은 가운데 띠를 돌리고 아래·윗면에 소박하면서도 큼직한 연꽃을 조각하였다. 사리를 모셔놓은 탑신은 낮은 편이며, 모서리에는 기둥 모양을 새기고 앞·뒷면에는 자물쇠가 달린 문짝 모양을 나머지 면에는 사천왕상과 보살상을 조각하였다. 넓은 지붕돌은 밑면에 향로와 비천상을 아름답게 새겼으며, 처마부분은 목조건축의 지붕양식을 따라 2중의 서까래를 촘촘히 본뜬 조각이 있다. 윗면에는 연꽃이 둘러져 있으며 그 위의 4면에는 불교의 낙원에 산다는 새인 가릉빈가를 조각한 노반(머리장식 받침)이 올려져 있다. 이 승탑은 지붕돌 일부가 깨지고 온전한 상태로 남아 있지는 않지만, 위아래의 비례가 잘 맞아 아름다운 작품이다. 각 부분의 조각이 웅장하고 뛰어나며 고려시대의 특징이 잘 나타나 있다.","대구 산격동 연화 운룡장식 승탑<br><a href=""https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaCpno=1122201350000&pageNo=1_1_1_1&sngl=Y"" target=""_blank"" title=""새창 : 국가유산청 홈페이지로 이동"">https://www.heritage.go.kr</a><br>대구 산격동 사자 주악장식 승탑<br><a href=""https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaCpno=1122202580000&pageNo=1_1_1_1&sngl=Y"" target=""_blank"" title=""새창 : 국가유산청 홈페이지로 이동"">https://www.heritage.go.kr</a>"
석종사(충주),318240,인문(문화/예술/역사),역사관광지,사찰,http://tong.visitkorea.or.kr/cms/resource/62/3061862_image2_1.jpg,충청북도,127.9695906508,36.9485714935,"석종사는 충주시의 외곽의 금봉산 자락에 위치하고 있는 조계종 소속의 사찰이다. 정면 5칸, 측면 3칸의 대웅전과 정면 3칸, 측면 2칸의 오화각 및 범종각, 소소원(선방), 안양원, 금봉암, 조종육엽(조실채), 금봉선원, 감로각, 천척루(누각), 회명당(후원), 원흥료(종무소) 등으로 구성되어 있다. 이곳은 출가한 승려만을 위한 공간을 지양하고, 재가자 역시 사찰에 몸담아 수행할 수 있도록 공간을 조성하고 있다. 또한 템플스테이를 통해 일반인들도 조용히 수양하고 참선하며 불교에 대해 알 수 있는 기회를 제공하고 있으며 불교대학을 운영함으로써 불자와 일반인들에게 체계적인 교육을 통해 부처님의 가르침을 전한다. 이 밖에도 불설사십이장경, 인천안목 권상과 같은 여러 문화재를 소장하고 있다.","석종사 <a href=""http://www.sukjongsa.org/"" target=""_blank"" title=""새창 : 석종사 홈페이지로 이동"">http://www.sukjongsa.org</a><br /><a href="" https://www.templestay.com/temple_info.asp?t_id=seonmaster "" target=""_blank"" >☞ 템플스테이 보러가기 </a>"
석죽재물고기나무,2846098,음식,음식점,카페/전통찻집,http://tong.visitkorea.or.kr/cms/resource/87/2846087_image2_1.jpg,경기도,126.694815688,37.7874373453,"석죽재물고기나무는 경기도 파주시 탄현면 헤이리 예술마을에 있는 어린이 체험 카페이다. 토끼에게 당근 먹이를 주는 체험을 할 수 있으며, 목각 단청 체험, 포크레인 체험도 경험할 수 있는 이색 카페이다. 토끼 종류도 흰색, 회색, 갈색, 얼룩무늬 등 다양하며, 카페 이용 후 토끼가 있는 곳인 토끼굴로 무료입장할 수 있다. 직접 토끼 우리 안으로 들어가서 토끼를 손으로 만져볼 수 있고 당근을 줄 수 있어 아이들이 좋아하는 곳이다.",
석천,1373934,음식,음식점,일식,,전라남도,127.7322744971,34.9402982197,"백운쇼핑센터 2층에 자리한 석천은 광양시에서 지정한 모범음식점이다. 회는 살아 있는 듯 싱싱해 입안 가득 바다 향이 퍼진다. 또 매콤하게 양념한 장어는 장어 특유의 비릿한 맛이 없고 느끼하지 않다. 깨를 듬뿍 뿌려 고소한 맛을 더했다. 바삭한 튀김옷을 입은 새우도 담백하고, 각종 해산물을 서비스로 제공해 푸짐하기까지 하다. 점심 특선인 회 정식은 알밥, 초밥, 튀김 등 곁들이 음식까지 저렴한 가격에 맛볼 수 있어 특히 손님들이 많이 찾는다.",
석천계곡,126692,자연,자연관광지,계곡,,경상북도,128.7337542576,36.8999191605,"태백산(1,567m)에서 발원한 물이 응방산과 옥적봉을 지나 유곡리에 이르러 발달한 계곡이다. 나지막한 산세 때문에 골이 깊지 않고, 폭이 넓으며 계곡물 또한 깊지 않아 어린이를 동반한 피서지로 적합하다. 
계곡에는 조선 중기 문신인 충재 권벌이 1526년(중종 21)에 지은 청암정이 있고 권벌의 종손인 청암 권동보가 유명한 봉화 중곰솔(춘양목)로 지은 석천정사가 있다. 계곡 아래에는 충재 권벌의 유적이 있는 닭실마을이 있고, 이 유적을 중심으로 계곡을 포함한 일대가 봉화 청암정과 석천계곡(명승 제60호)으로 지정되어 있다. 
마을 이름이 닭실인 것은 동쪽의 옥적봉이 수탉을 닮고, 서쪽의 백운령이 암탉을 닮았기 때문이라고 한다.
주변에 한국에서 가장 넓은 청옥산자연휴양림(구역 면적 1억 53만㎡)과 열목어의 남방한계선인 백천계곡, 청량산도립공원 등을 비롯하여 봉화 여기저기에 한수정, 도암정, 갈천정, 야옹정, 사덕정 등 100여 채의 정자가 있다.","봉화 문화관광 <a href=""http://www.bonghwa.go.kr/open.content/tour/"" target=""_blank"" title=""봉화 문화관광 사이트로 이동"">http://www.bonghwa.go.kr/open.content/tour/</a>"
석천명동점,2862691,음식,음식점,한식,http://tong.visitkorea.or.kr/cms/resource/85/2862685_image2_1.JPG,경상남도,129.1637038267,35.3962700449,"양산 덕명로에 있는 석천 명동점은 연탄 석쇠불고기 맛집이다. 석쇠 돼지불고기 단일 메뉴로 평일, 주말 점심시간에 방문하면 줄 서서 먹는 곳이다. 불고기 주문 시, 밥은 포함되지 않고 별도로 일반 밥, 가마솥 밥 중 선택하여 주문하면 된다. 기본 찬으로 쌈 채소, 통마늘, 된장, 장아찌 등이 나오고, 셀프 반찬대에서 김치, 깻잎, 고추, 나물 등을 가지다 먹으면 된다. 밥도 처음 주문 후 셀프 반찬대에서 무제한으로 먹을 수 있다. 불향 가득 먹은 돼지고기는 파채 위에 올려져 나오고, 된장찌개도 함께 나온다. 불고기 주문 시 인당 1개 반찬으로 나오는 고추튀김이 별미로 인기가 많다. 고추튀김은 따로 추가 주문할 수 있다. 푸짐한 양과 맛으로 가성비 좋은 양산 맛집이다.",
