title,contentid,cat1,cat2,cat3,firstimage,region,mapx,mapy,overview,homepage
경화대반점,2857093,음식,음식점,중식,http://tong.visitkorea.or.kr/cms/resource/83/2857083_image2_1.jpg,충청북도,127.4684615469,36.6187697044,Unknown,Unknown
경화역 벚꽃길,716272,자연,자연관광지,자연생태관광지,http://tong.visitkorea.or.kr/cms/resource/71/2668471_image2_1.jpg,경상남도,128.6866547133,35.1590351047,"경남의 벚꽃명소로 유명해진 경화역은 경남 창원시 진해구 경화동에 있는 작은 간이역으로 2006년부터 여객업무는 하지 않고 있다. 성주사역과 진해역 사이에 위치하고 있으며 철길따라 쭉 펼쳐진 벚꽃이 터널을 이루어, 안민고개나 진해 여좌천 다리와 함께 벚꽃 사진명소로도 유명하다. 벚꽃이 만발한 철길 위를 자유롭게 거닐 수 있으며, 벚꽃이 떨어질때면 열차에 흩날리는 벚꽃이 환상적인 낭만을 느끼게 해준다. 영화 `소년, 천국에 가다`와 드라마 `봄의 왈츠` 촬영지인 경화역에서 세화여고까지 이어지는 약 800ｍ 철로변 벚꽃은 여좌천보다 한가하게 벚꽃을 즐길 수 있어 연인들과 가족단위 관광객들이 많이 찾고 있다. 매년 벚꽃이 필 무렵이면 구경하러 오는 관광객들이 점차 늘어나 2009년에는 군항제 기간에만 일시적으로 여객업무를 재개하기도 하였다. 군항제 기간 중에는 벚꽃축제 셔틀열차를 운행하며, 이 곳을 지나는 열차들은 모두 서행운전을 하여 관광객들이 벚꽃의 낭만을 마음껏 즐길수 있도록 하고 있다. 최근에는 관광객들이 이용하기 편한 깨끗한 화장실도 새로 마련하였다.<br>","창원시청 <a href=""http://culture.changwon.go.kr/"" target=""_blank"" title=""새창: 창원시청 홈페이지"">http://culture.changwon.go.kr</a>"
"경화장 (3, 8일)",132384,쇼핑,쇼핑,5일장,http://tong.visitkorea.or.kr/cms/resource/46/3050146_image2_1.JPG,경상남도,128.6905433175,35.1570104028,"진해 경화장은 3일과 8일로 끝나는 날짜에 열리는 장터로 경남지역 최대 크기의 재래시장이 열린다. 전국에서 많은 상인이 모이고 손꼽힐 정도로 규모가 큰 오일장이 열린다. 오일장 때는 약 600m에 걸쳐 장이 서며 상설시장도 운영 중이다.
주요 판매 품목으로는 의류 및 먹을거리 등 생필품이 있으며 특히 농촌에서 직접 재배하여 판매하는 신선한 농산물이 관광객과 시민에게 큰 호응을 얻고 있다. 잔치국수, 명태전, 막걸리 등 맛있는 먹거리로도 유명하다. 
매년 4월초, 전국 최대 벚꽃축제인 진해 군항제 시즌에는 발 디딜 틈조차 없을 만큼 사람들로 넘쳐난다. 군항제와 함께 규모가 계속 커지고 있는 재래시장이다.",
경회루,2842443,음식,음식점,한식,http://tong.visitkorea.or.kr/cms/resource/40/2842440_image2_1.jpg,서울특별시,127.0745301956,37.6199803173,Unknown,Unknown
경흥사(경산),294526,인문(문화/예술/역사),역사관광지,사찰,http://tong.visitkorea.or.kr/cms/resource/30/1967230_image2_1.jpg,경상북도,128.7056168101,35.7722303004,"경산 동학산에 위치한 경흥사는 대한불교조계종 제10교구 본사인 은해사의 말사이다. 659년 혜공이 창건하였으나, 이후 조선 초까지의 연혁은 전해지지 않는다. 1592년 임진왜란이 났을 때 유정이 머물렀다고 하며, 그 뒤 얼마 지나지 않아 불에 탔다고 한다. 그 뒤 계룡산 갑사에 있던 연규가 불상을 조성하여 중창하였고, 1897년 김사숙이 중건하였다. 현존하는 건물은 대웅전과 칠성각, 산신각, 승당, 요사 등이나 절터의 유적들을 보면 한때는 매우 큰 가람이었음을 알 수 있다. 조선 말까지만 해도 학승만 수십 명이 머물렀다고도 한다. 
경흥사 내에는 보물 제1750호인 목조석가여래삼존좌상과 경상북도 문화재자료 제555호인 수미단 부재가 있다. 수미단이란 불교에서 세계의 중심이라 하는 상상의 산인 수미산을 본떠 만든 불상을 모신 좌대를 말한다.","<a href=""https://www.gbgs.go.kr/open_content/tour/page.do?listType=&mnu_uid=5720&sortKwd=&srchKwd=&con_uid=252&cmd=2&pageNo=1"" target=""_blank"" title=""새창 : 경산시문화관광 홈페이지로 이동"">https://www.gbgs.go.kr/open_content/tour/index.do</a>"
경희궁,126484,인문(문화/예술/역사),역사관광지,고궁,http://tong.visitkorea.or.kr/cms/resource/21/2526521_image2_1.jpg,서울특별시,126.9685079323,37.570442502,"경희궁은 새문안 대궐 또는 서쪽의 궁궐이라 해서 서궐이라 불렸고 영조 36년(1760)에 궁의 이름을 경희궁이라 개칭하였다. 경희궁에는 회상전, 흥정당, 집경당, 숭정전, 흥화문 등의 건축물이 있었으나, 순조 29년(1829)에 화재로 대부분이 소실되어 1831년에 중건하였다.
이후 1987년에 서울시에서 경희궁지에 대한 발굴을 거쳐 숭정전 등 정전지역을 복원하여 2002년부터 시민들에게 공개하기 시작하였다. 현재 궁터에는 용비천(龍飛泉)이라는 샘터가 남아 있고, 숭정전 등 주요 전각의 기단이 그대로 남아 있다.
이 지역은 한동안 학교로 이용되어 새로운 건물이 들어서고 주변의 조경이 변모되고 지하 방공시설이 구축되는 등 약간의 변화가 있었으나, 옛 건물의 기단이 일부 남아 있고 전체적으로 궁궐의 지형이 잘 남아 있으며, 뒤쪽에는 울창한 수림이 그대로 보존되어 있어 아직도 궁궐의 자취를 상당히 간직하고 있다.","국가유산청 <a href=""http://www.heritage.go.kr/heri/cul/culSelectDetail.do?pageNo=1_1_1_1&ccbaCpno=1331102710000"" target=""_blank"" title=""문화재청 사이트로 이동"">http://www.heritage.go.kr</a><br>서울역사박물관 <a href=""https://museum.seoul.go.kr/www/intro/annexIntro/annex_20/annex_20_01.jsp?sso=ok"" target=""_blank"" title="" 사이트로 이동"">https://museum.seoul.go.kr</a>"
경희궁,2841346,음식,음식점,한식,http://tong.visitkorea.or.kr/cms/resource/37/2841337_image2_1.jpg,경기도,126.7749187947,37.5155370947,Unknown,Unknown
경희궁 숭정전,1606042,인문(문화/예술/역사),역사관광지,고궁,http://tong.visitkorea.or.kr/cms/resource/95/1569195_image2_1.jpg,서울특별시,127.0011136538,37.5577528954,"숭정전은 경희궁의 정전으로 역대 국왕의 즉위식이나 대례 등 국가 의식을 행하던 곳이다. 경희궁은 원래 인조의 아버지인 원종의 사저가 있던 곳이다. 광해군이 이곳에 왕기가 서렸다는 풍수설을 믿고 왕기를 누르기 위해 궁궐을 건립하여 경덕궁이라 불렀던 곳이다. 숭정전은 1910년 일제가 경희궁을 철폐하고 일본인 자제들을 위한 학교인 경성중학교를 설립할 때도 남아 있었다. 그 후 1926년에 필동 남산 기슭, 지금의 동국대학교 자리인 조계사의 본전으로 사용되기 위해 이건되었다. 광복 후 그 자리에 동국대학교가 세워지면서 1976년 9월 현재 위치로 옮겨져 학교의 법당인 정각원으로 사용되고 있다.
이곳은 정면 5칸, 측면 4칸 규모의 단층 건축물로, 일정한 길이로 가공한 장대석을 쌓아 2중 월대를 만들었다. 월대 정면에 3개의 계단을 설치하고 좌우측에 각각 1개의 계단을 놓았는데, 임금이 다니는 정면의 가운데 계단에는 소맷돌과 답도를 두어 다른 계단과 차별을 두었다. 원형의 주춧돌 위에 원형 기둥을 세우고 그 위에 주심포 형식의 공포를 올렸다. 지붕은 팔작지붕으로 용마루와 박공마루, 추녀마루에는 회반죽을 발라 양성바름을 하였고, 망새와 용두, 잡상 등을 설치하여 지붕 위를 장식하였다. 중화전의 내부는 한 공간으로 뚫려 있으며, 정면 가운데에 어좌가 설치되어 있다. 남쪽에는 숭정문, 동쪽에는 여춘문, 서쪽에 의추문, 북쪽에는 자정전의 정문인 자정문이 자리 잡고 있다.
1980년 경희궁 터가 사적으로 지정되어, 1985년부터 경희궁 터의 발굴조사 및 복원 사업이 시행되었다. 이 과정에서 동국대학교의 정각원 건물을 다시 경희궁 터로 옮겨오려 했으나, 건물이 노후화되고 변형도 심해 새로 건물을 지어 복원하였다. 경희궁 발굴조사에서 출토된 숭정전 2중 기단을 근거로 1989년부터 6년에 걸쳐 경희궁의 본래 자리에 경희궁 숭정전이 복원되었다.","<a href=""https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaCpno=2111100200000&pageNo=1_1_2_0"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.heritage.go.kr</a>"
경희궁 흥화문,1604784,인문(문화/예술/역사),역사관광지,문,http://tong.visitkorea.or.kr/cms/resource/55/3384855_image2_1.JPG,서울특별시,126.9707771853,37.5698981615,"홍화문은 조선 광해군 8년(1616)에 세운 경희궁의 정문이다. 원래는 금천교 동쪽, 즉 현재의 구세군 빌딩자리에서 동쪽을 바라보고 있었다. 그러나 일제가 1910년에 경성중학교를 건립하고자 궁내의 많은 전각을 헐면서 그 기능을 상실했다. 그 후 일제는 1932년 남산 자락에 이등박문(伊藤博文)을 위한 사당인 박문사(博文寺)를 건립할 때 정문으로 사용하였다. 해방 후 박문사는 폐사되고 흥화문은 영빈관(迎賓館) 및 신라 호텔의 정문으로 사용되기도 했다. 1988년 서울시는 경희궁 복원 계획의 일환으로 흥화문을 지금의 자리로 이전(移轉) 복원하였다. 그러나 원 자리는 동향을 보고 배치했다고 하나, 그 위치는 현재 찾기 힘들다. 정면 3칸, 측면 2칸의 우진각 지붕의 다포 양식 건물로, 정전인 숭정전, 황학정과 더불어 건축적 성격을 이해하는데 중요한 자료이다.","<a href=""https://museum.seoul.go.kr/www/intro/annexIntro/annex_20/annex_20_01.jsp?sso=ok"" target=""_blank"" title=""새창 : 서울역사박물관 홈페이지로 이동"">https://museum.seoul.go.kr/</a>"
경희궁공원,1604824,인문(문화/예술/역사),휴양관광지,공원,,서울특별시,126.969105091,37.5707591425,Unknown,Unknown
경희대학교 국제캠퍼스 노천극장,2946243,인문(문화/예술/역사),문화시설,공연장,http://tong.visitkorea.or.kr/cms/resource/88/2945688_image2_1.jpg,경기도,127.0808817927,37.2480013599,"블랙핑크의 '마지막처럼’ 뮤직비디오 배경으로 유명한 경희대학교 국제캠퍼스 노천극장은 약 6,500명을 수용할 수 있는 대형 야외극장으로, 웅장한 건물과 부채꼴 형태로 배치된 좌석이 흡사 고대의 아테네 신전처럼 보인다.
실제 기원전 6세기 경 의 디오니소스 극장을 기반으로 지어졌으며 극장 뒤쪽으로는 호수가 있어 산책을 즐기기 좋다. 봄에는 겹벚꽃이 피어 인기 있는 명소이다.","<a href=""https://www.khu.ac.kr/kor/user/contents/view.do?menuNo=200086"" target=""_blank"" title=""새창 :경희대학교 홈페이지 이동"">https://www.khu.ac.kr</a>"
경희대학교 자연사박물관,130920,인문(문화/예술/역사),문화시설,박물관,,서울특별시,127.0524856524,37.5964409895,"경희대학교 자연사박물관은 오랜 시간 자연을 연구한 결과물을 토대로 경희대학교 창학정신인 문화 세계 창조를 실현하기 위해 1978년 개관하였다.
자연사박물관에 보존된 9만여 점의 표본은 1940년대부터 수집하였으며 우리나라에서 이미 멸종되었거나 최근 자취를 감춘 멸종 위기 종들도 소장하고 있다. 각 분야 전문 교수진이 연구용으로 수집한 암석, 화석, 동식물 표본을 생물진화의 현재 상태와 그간의 생태변화를 쉽게 이해할 수 있도록 6개 층에 전시하고 있으며 이 전시 표본을 기반으로 자연 보전과 생명의 중요성을 이해하고 실천할 수 있도록 관람 안내를 하고 있다. 경희대학교 자연사박물관은 어린이부터 성인까지 동식물의 분류와 생태를 체계적으로 학습하면서 자연 탐구 의욕과 자연 보호 의식을 높일 수 있도록 교육하고자 한다.
경희대학교 서울캠퍼스 후문 가까이에 있으며, 정문 경희의료원 방향으로는 수도권 지하철 1호선 회기역 1번 출구를 이용하고, 후문 평화의 전당 방향은 1호선 외대앞역 1, 5, 6번 출구를 이용하면 된다.","경희대학교 자연사박물관 <a href=""http://nhm.khu.ac.kr/"" target=""_blank"" title=""새창 : 경희대학교 자연사박물관 홈페이지로 이동"">http://nhm.khu.ac.kr</a>"
경희대학교 중앙박물관,129833,인문(문화/예술/역사),문화시설,박물관,http://tong.visitkorea.or.kr/cms/resource/67/1505267_image2_1.jpg,서울특별시,127.0524856524,37.5964409895,Unknown,Unknown
경희대학교 평화의전당,3058397,인문(문화/예술/역사),문화시설,공연장,,서울특별시,127.0514107409,37.5967659329,"웅장한 외관을 자랑하는 평화의 전당은 단일 문화공간으로는 동양 최대의 규모를 자랑하는 공연장으로 1999년 경희대학교 50주년을 맞아 건립했다. 중세 유럽의 고딕양식의 건축물로 경희 50년의 역사를 표현한 스테인드글라스와 아름다운 화강석 조각 등이 빼어나다. 
공연을 완벽하게 지원하는 무대와 조정실, 편안하고 안락하게 공연을 감상할 수 있는 4,500석 규모의 객석 공간이 있다. 방송, 콘서트, 뮤지컬, 오케스트라 공연 등 다양한 장르의 공연과 행사가 연중 열린다. 대관 및 공연 일정은 홈페이지를 참고하면 된다.","<a href=""https://khugpp.khu.ac.kr/khugpp/user/main/view.do"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://khugpp.khu.ac.kr/khugpp/user/main/view.do</a>"
