title,contentid,cat1,cat2,cat3,firstimage,region,mapx,mapy,overview,homepage
블루미파티하우스,2873764,음식,음식점,이색음식점,http://tong.visitkorea.or.kr/cms/resource/43/2873743_image2_1.jpg,경기도,126.7784050509,37.4990224096,"블루미파티하우스는 부천 중동에 있는 행사 전문 뷔페 연회장이다. 주차는 위브더스테이트 모든 단지를 주차장으로 이용하여 여유로운 주차 공간을 확보하고 있다. 차량번호 인식 무인주차 시스템을 운영하고 있어 입차 후 인포데스크에서 2시간 무료 등록을 해야 한다. 내부는 소규모행사부터 최대 150명까지 수용할 수 있는 7개의 룸으로 되어 있다. 이곳은 한식, 일식, 양식, 중식, 디저트 등 170여 가지 퓨전요리를 즐길 수 있다. 부천 최고 1,600평 규모의 블루미파티하우스는 돌잔치, 스몰웨딩, 생신 모임, 기업행사 등의 다양한 행사를 할 수 있는 곳이다. 근처에 7호선 신중동역이 있어 대중교통으로 이용할 수 있다.","<a href=""https://cafe.naver.com/bloomyg""target=""_blank"" title=""새창 : 업체홈페이지이동"">https://cafe.naver.com/bloomyg</a>"
블루밍,2792301,레포츠,육상 레포츠,"야영장,오토캠핑장",http://tong.visitkorea.or.kr/cms/resource/30/2792930_image2_1.jpg,경상북도,129.5191710522,35.8500868003,"블루밍은 경북 포항시 남구 장기면 두원리에 자리 잡고 있다. 포항 앞바다를 조망할 수 있는 위치에 있는 덕분에 연중 멋진 풍경을 감상할 수 있다. 포항시청을 기점으로 38km가량 떨어져 있다. 자동차를 타고 영일만대로, 장기로, 동해안로를 번갈아 달리면 닿는다. 캠핑장에는 A동 기본형, A동 복층형, B동 세 가지 종류의 카라반 22대가 마련되어 있다. 카라반 내부에는 침대, TV, 취사도구, 바비큐 시설, 에어컨, 냉장고, 화장실, 샤워장, 개수대 등 일상생활이 가능할 정도의 시설이 갖추어져 있다. 부대시설로는 수영장, 트램펄린, 산책로, 매점 등이 갖추어져 있다. 캠핑장에서 북쪽으로 가면 포항 구룡포의 유명 관광지가 있어 연계 여행에 나서기 수월하다.","<a href=""http://blooming1974.com/"" target=""_blank"" title=""새창 : 블루밍 사이트로 이동"">http://blooming1974.com/</a>"
블루밍가든 판교점,2831171,음식,음식점,서양식,http://tong.visitkorea.or.kr/cms/resource/62/2831162_image2_1.jpg,경기도,127.1135662935,37.3973735308,"상호인 블루밍가든은 '활짝핀 정원' 이라는 뜻이다. 대한민국 첫 번째 스트리트형 쇼핑몰 아브뉴프랑 판교에 있는 컨템포러리 이탈리안 레스토랑이다. 층고가 높고 큼지막한 창들이 많아서 채광이 좋다. 총 110석으로 8인룸이 3개, 최대 20명까지 수용 가능한 10인룸이 1개 있다. 스타터, 파스타, 리조또, 피자, 그릴메뉴, 디저트등 메뉴가 다양한 편이다. 식전빵, 샐러드, 아뮤즈2종, 메인요리, 커피 또는 차로 구성된 세트 메뉴도 있다. 모든 파스타 메뉴는 직접 만든 생면으로 제공한다는 특이점이 있다.
※ 반려동물 출입 불가","<a href=""http://sgdinehill.co.kr/""target=""_blank"" title=""새창 :  블루밍가든 사이트로 이동"">http://sgdinehill.co.kr/</a>"
블루밍데이즈펜션,138352,숙박,숙박시설,펜션,http://tong.visitkorea.or.kr/cms/resource/68/1848168_image2_1.jpg,충청북도,128.1783195175,37.0320546531,"청풍명월의 고장 제천에 위치한 블루밍데이즈는 청풍호반이 한눈에 내려다 보이는 곳에 위치하고 있으며, 꽃이 만발한 날들과 인생의 절정기를 의미하는 명칭으로서 화사한 꽃이 만발한 정원의 이미지를 연상시키는 고급 펜션이다.
서울에서 고속도로로 불과 1시간 30분 이면 올 수 있는 블루밍데이즈에서 특별한 이벤트와 함께 편안한 휴식을 보낼 수 있다.","<a href=""http://www.bloomingdays.co.kr"" target=""_blank"" title=""새창 : 블루밍데이즈펜션 홈페이지로 이동"">http://www.bloomingdays.co.kr</a>"
블루밍모텔,138559,숙박,숙박시설,모텔,http://tong.visitkorea.or.kr/cms/resource/55/1981355_image2_1.jpg,경상남도,128.6954999765,34.8924178957,"옥포여객선터미널 앞에 위치하여 주변 먹을거리가 풍부하며 시설 또한 깨끗하고 좋다. 주변 관광지로의 이동이 편리하다.
(정보제공자: 거제시청)",
블루백팩커스호스텔,138181,숙박,숙박시설,모텔,,부산광역시,129.0552977704,35.1524842597,"직접 취사는 물론 세탁까지 할 수 있는 장기 여행자나 백패커스에게 인기가 많은 블루백패커스는 도미토리와 트윈룸으로 운영되고 잇다. 부산 시내인 서면에 위치해 있어 기차역이나 버스터미널을 이용하기에 편리할 뿐 아니라 다양한 편의시설을 즐기기에 좋다. 저렴한 가격에 숙박할 수 있는 블루백패커스는 아침식사로는 간단한 차와 커피, 토스트가 제공하고 있다. 각 객실 외부에 공동 화장실과 샤워룸이 있으며, TV를 시청할 수 있는 공동 휴게실이 있다.","<a href=""http://www.busanbackpackers.com"" target=""_blank"" title=""새창 : 블루백팩커스호스텔 홈페이지로 이동"">http://www.busanbackpackers.com</a>"
블루보트게스트하우스 전주점[한국관광 품질인증/Korea Quality],2528149,숙박,숙박시설,게스트하우스,http://tong.visitkorea.or.kr/cms/resource/51/2611251_image2_1.JPG,전북특별자치도,127.1472700632,35.8189026431,"전주시 경원동에 위치한 블루보트게스트하우스는 젊은 여행객이 많이 찾아 트렌디하고 감각적인 디자인으로 꾸며져 있다. 경기전이 도보로 10분 거리에 있어 전동성당과 한옥마을, 남문시장 등을 모두 걸어서 갈 수 있다. 모든 객실은 깔끔한 철제 침대로 구성되어 있고, 욕실과 주방은 공동으로 사용한다. 주방에는 TV가 있어 여행자들끼리 정보를 공유할 수 있다.",https://blueboatjeonju.modoo.at
블루사이공,2852038,음식,음식점,이색음식점,http://tong.visitkorea.or.kr/cms/resource/33/2852033_image2_1.jpg,제주특별자치도,126.4080008181,33.457044354,"블루사이공은 제주 애월에 위치한 베트남 음식점이다. 이곳은 베트남 길거리 음식을 모티브로 하여 베트남 퓨전 음식을 만든다. 
블루사이공의 인기메뉴는 반미인데, 포크반미와 구운야채반미, 치킨반미 등이 있어 취향에 맞게 골라 먹으면 된다. 또, 베트남식 쌀국수와 숯불돼지고기밥도 인기가 많다.",
블루샹하이,2753770,음식,음식점,중식,http://tong.visitkorea.or.kr/cms/resource/13/2932313_image2_1.jpg,경기도,127.1055456258,37.368087893,"블루 샹하이는 정자동에 있는 중식 전문점으로 정자역 가까이 있다. 중국 스타일의 고급스러운 인테리어와 엄선된 식자재를 사용한 맛있는 요리를 제공하며,  중화요리의 달인 여경래 총괄 셰프가 선보이는 다채로운 중국음식을 코스별로 맛볼 수 있다.  최소 4인부터 최대 45인까지 수용할 수 있는 다양한 룸을 갖추고 있어 가족이나 회사 모임 등 회식 장소로 좋다. <br>가격대별 코스 요리를 통해 여경래 셰프의 소문난 실력을 맛볼 수 있다",
블루스퀘어,1439094,인문(문화/예술/역사),문화시설,공연장,,서울특별시,127.002458454,37.5408548829,"블루스퀘어는 1,766석의 뮤지컬 전문 공연장과 1,400석(스탠딩 2,800석) 규모의 다목적 공연장이다. 2011년 11월 개관 이후 10년간 약 1천만명의 방문객을 기록한 블루스퀘어는 매년 국내 최고의 흥행작을 무대에 올려 연간 공연장 가동률 100%를 달성하고 있다.
블루스퀘어는 7만 5천여 권의 서적을 편안한 소파에서 마음 편히 읽을 수 있는 북파크, 탁 트인 남산 전망의 테라스가 이국적인 정취를 풍기는 카페필로스가 블루스퀘어에 트렌디한 분위기를 더하고 있으며 관객들의 달라진 공연 관람 패턴에 발 빠르게 대처해 혼자서 공연을 즐기는 1인 관객, 이른바 혼공족들을 위한 오리엔탈 푸드 전문점 솔로스키친과 공연의 여운을 와인과 함께 곱씹을 수 있는 정통 레스토랑 스테이지도 운영 중이다.","블루스퀘어 <a href=""http://www.bluesquare.kr"" target=""_blank"" title=""새창 : 블루스퀘어 홈페이지로 이동"">http://www.bluesquare.kr</a>"
