title,contentid,cat1,cat2,cat3,firstimage,region,mapx,mapy,overview,homepage
샤이니숲길,2847703,자연,자연관광지,산,http://tong.visitkorea.or.kr/cms/resource/84/2847684_image2_1.JPG,제주특별자치도,126.6617211206,33.4273100152,샤이니숲길은 삼다수목장 인근에 위치한 작은 숲길이다. 삼다수목장 입구를 지나 좌측 도로가를 살펴보면 약 200m 길이의 숨겨진 숲길을 찾아볼 수 있다. 나뭇가지 사이로 햇빛이 들어오는 숲길이라 ‘sunshine’에서 붙은 이름이다. 길 양편으로 곧게 뻗은 편백나무와 함께 어우러진 낮은 돌담으로 산책하며 사진을 남기기 좋다. 포토스팟으로 입소문이 나면서 웨딩촬영과 스냅사진 촬영 등으로 많은 사람들이 찾는다.,"<a href=""https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000008013""_blank"" title=""새창 : 제주 문화관광 홈페이지로 이동"">https://www.visitjeju.net</a>"
샤이니호텔,1748965,숙박,숙박시설,모텔,http://tong.visitkorea.or.kr/cms/resource/02/1747002_image2_1.jpg,제주특별자치도,126.7842817191,33.4707099625,"세계 7대 자연경관으로 선정된 제주도 제주시에 위치한 샤이니호텔은 가족호텔 & 게스트하우스이다. 샤이니호텔은 가격의 거품을 빼기 위해 기본 서비스만을 제공하여 저렴한 요금으로 여행객들을 맞이한다. 제주도의 관광지로는 한라산과 성산일출봉, 천지연폭포와 정방폭포, 우도 등 헤아리기 힘들 만큼 많은 곳이 있으며 신선한 회와 흑돼지 등 먹거리도 풍부하다.",
샤트렌 천안아산 모다아울렛,3306022,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/29/3313729_image2_1.jpg,충청남도,127.101445162,36.7984758421,-,
샤트렌모다아울렛구리남양주,3306479,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/08/3314508_image2_1.jpg,경기도,127.1159427049,37.6334017268,-,
샤틴,2917255,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/02/2880302_image2_1.jpg,서울특별시,126.8846459143,37.4795432303,-,
샤틴,3307257,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/14/3314114_image2_1.jpg,서울특별시,126.8872262708,37.4782600918,-,
샤틴 nc신구로,3306761,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/63/3313163_image2_1.jpg,서울특별시,126.8827871414,37.5012129024,-,
샤틴 롯데이천,2915776,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/83/2881783_image2_1.jpg,경기도,127.400044712,37.2422772151,-,
샤틴 현대가산,2907170,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/64/2880364_image2_1.jpg,서울특별시,126.8890705637,37.4776713039,-,
샤틴 현대동대문,2925469,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/53/2888953_image2_1.jpg,서울특별시,127.0076821872,37.5687878415,-,
샤틴에스블랑,3307249,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/78/3314078_image2_1.jpeg,서울특별시,126.9249974851,37.4905482278,-,
샬레리조트,138661,숙박,숙박시설,펜션,http://tong.visitkorea.or.kr/cms/resource/29/1815329_image2_1.jpg,강원특별자치도,128.3491686767,37.5755035246,"샬레라는 이름과 같이 아름다운 스위스의 산장을 연상시키는 유럽풍의 정통 목조 건물로 이루어져 있으며, 아름다운 전망과 고요하고 평화로운 주변환경, 그리고 3분거리에는 휘닉스파크 스키장과 잭니클라우스가 설계하였다는 골프장, 여름철 최고의 물놀이 시설인 워터파크 '블루캐니언'이 위치하고 있다.
40명 이상 수용할 수 있는 세미나실과 족구장, 바비큐장, 산책로가 준비되어 있으며 소중하고 아름다운 추억을 만들어갈 수 있는 최적의 숙소이다.","<a href=""https://www.chaletresort.kr/"" target=""_blank"" title=""새창 : 샬레리조트 홈페이지로 이동"">https://www.chaletresort.kr/</a>"
샬로우커피 성남점,2868021,음식,음식점,카페/전통찻집,http://tong.visitkorea.or.kr/cms/resource/15/2868015_image2_1.jpg,울산광역시,129.322760457,35.5568633137,"울산 옥교동에 있는 샬로우커피 성남점은 라테 커피 맛집으로 유명하다. 카페 전용 주차장은 따로 없어 근처 공영주차장을 이용하면 된다. 하얀 벽돌과 테라스가 있는 샬로우커피 성남점은 유럽 감성이 느껴지는 카페이다. 테라스 공간에는 나무와 작은 화분들이 놓여 작은 정원을 연상케 한다. 카페 내부는 감각적인 인테리어와 아늑한 분위기로 좌석 간 간격이 넓고, 다양한 좌석이 마련되어 있다. 커피와 함께 먹을 수 있는 버터 스틱, 크로아상 샌드위치, 계절 과일 와플, 과일 아이스크림 디저트도 있다. 근처 걷기 좋은 태화강체육공원도 있어 함께 둘러보기 좋다. 
※ 반려동물 동반 가능(목줄 착용 및 배변 도구 지참)",
샬롬의집,1216732,음식,음식점,한식,,경기도,127.3486981197,37.8651012271,"샬롬의집은 콩, 닭, 돼지고기, 쌀, 김치는 국내산을 사용하고 있으며, 시골고향의 맛을 그대로 느낄 수 있는 음식점으로 어머님이 해주신 정성 그대로의 맛을 즐길 수 있다. 음식점 내부는 소박하고 편안한 분위기로 30개의 테이블이 준비되어 있어 단체 인원도 수용이 가능하다.",
샴발라CC,2753729,레포츠,육상 레포츠,골프,http://tong.visitkorea.or.kr/cms/resource/12/2753712_image2_1.jpg,경기도,127.2553231228,37.8715570981,"샴발라CC는 넓은 구릉지에 마운틴 코스와 레이크 코스, 두 개의 코스로 구성되어 있다. 18홀 내내 아름다운 자연을 배경으로 라운딩을 즐길 수 있다. 산과 계곡을 지나는 도전적인 코스들이 마련되어 있어 지혜롭고 전략적인 라운딩이 필요하다. 샴발라CC는 특히 빠른 스피드의 그린을 고려해서 라운딩에 임해야 한다.","<a href=""http://www.shambhalacc.co.kr/"" target=""_blank"" title=""새창 : 샴발라CC 사이트로 이동"">http://www.shambhalacc.co.kr/</a>"
샵모텔,725472,숙박,숙박시설,모텔,http://tong.visitkorea.or.kr/cms/resource/10/759910_image2_1.jpg,전라남도,127.6638101185,34.7590590257,고급스러운 회색빛깔의 기둥 사이로 빨간색으로 칠한 외부가 매우 세련된 느낌을 주는 모텔이다. 내부를 사진으로 찍어서 간판으로 만들어 놓았기 때문에 들어가 보지 않아도 방안 구조를 알 수 있어서 좋다. 방안에 들어서면 화려한 색으로 벽지를 꾸며 놓아서 방안 전체가 더욱 화사한 느낌이며 침대 커버도 공단처럼 부드러운 천으로 되어있어 덮고 잘 때 촉감이 매우 좋다. 빨간 화장대는 방안 분위기와 너무 잘 어울리며 마치 예쁜 펜션에 들어온 느낌이다. 손 씻는 세면대가 화장대에 있어 특이하지만 편리하다. 최신형 컴퓨터가 있어 업무처리에 전혀 지장이 없다. 화장실은 매우 깔끔하게 청소되어 있으며 샤워기가 있어서 편리하다.,
샵썸머(#summer),2790324,음식,음식점,카페/전통찻집,http://tong.visitkorea.or.kr/cms/resource/83/2790283_image2_1.jpg,강원특별자치도,128.378217634,37.6153966841,스폐셜 원두로 만든 시원한 아메리카노와 특별제조한 에이드가 맛있는 커피 전문점이다.,
샵원커피,2943513,음식,음식점,카페/전통찻집,,대구광역시,128.5967708314,35.8721142149,"샵원커피는 대구 중구에 있는 핫플 카페이다. 모던하고 깔끔한 이미지에 귀여운 두더지 로고가 눈에 띈다. 밖에서도 커피를 즐길 수 있고, 내부에도 좌석이 많다는 장점이 있다. 한편은 소품, 한편은 벽돌, 또 전체적으로는 주황 계열로 인테리어 되어 있어 아늑한 분위기도 연출한다. 이렇게 눈으로 주는 즐거움도 확실하지만 이곳은 디저트&커피로 더욱 알려진 곳이다. 여러 종류의 크로핀(크루아상 머핀), 버터바, 케이크가 있고 시그니처인 너티 크림 커피와 두더지 라떼도 손님들의 발길을 이끄는 요소이다.","<a href=""https://www.instagram.com/sharp.one.coffee/"" target=""_blank"" title=""새창 : 샵원커피 인스타그램 페이지로 이동"">https://www.instagram.com/sharp.one.coffee/</a>"
샹그리아비치호텔,143092,숙박,숙박시설,관광호텔,http://tong.visitkorea.or.kr/cms/resource/37/1972237_image2_1.jpg,전라남도,126.4334090151,34.7971395801,"격조 높은 분위기의 객실을 비롯하여 부대시설로는 커피숍, 스카이라운지, 연회장 등을 고루 갖추고 있어 독특한 분위기로 고객 여러분을 기다리고 있다. 특히 400명 수용의 연회장 시설을 갖추고 각종 세미나, 결혼식, 회갑연 등 모든 행사를 최상의 분위기로 정성을 다해 모실 것을 약속한다.
(정보제공자: 목포시청)","<a href=""http://www.shangriahotel.co.kr"" target=""_blank"" title=""새창 : 샹그리아비치호텔 홈페이지로 이동"">http://www.shangriahotel.co.kr</a>"
샹배베이커리,2782830,음식,음식점,카페/전통찻집,http://tong.visitkorea.or.kr/cms/resource/47/2786847_image2_1.png,경기도,126.7580172045,37.7256984467,"경기도 파주시 와동동에 위치한 빵집이다. 2020년 방영된 '경이로운 소문' 드라마에 빵을 협찬하여 언론에 소개된 집으로 케이크와 빵이 달지 않아 인기다. 진열된 빵은 개별 포장이 되어 있어 위생적이며, 잘 팔리는 빵은 '판매 랭킹 1등'등으로 표시하여 선택에 참고하도록 배려했다. 빵 크기가 큼직하고 가격도 착하다. 건물 주차장을 이용할 수 있으며 대중교통을 이용할 경우 경의중앙선 운정역에서 약 1km 거리에 있다.",
샹보르 관광호텔,143014,숙박,숙박시설,관광호텔,,전라남도,127.7423619411,34.7448342007,"샹보르 관광호텔은 KTX 여수엑스포역에서 약 1.5km 거리에 있으며 여수종합버스터미널은 차로 10분 거리에 있다. 동백꽃이 유명한 오동도가 차와 도보로 약 8분 거리에 있으며 거북선을 직접 타볼 수 있는 이순신광장이 걸어서 15분 거리에 자리해 있다. 또한, 돌산공원까지 차로 10분이면 도착한다. 여수에 머무는 동안 아늑한 객실 및 시설을 이용할 수 있다. 조금만 걸어가면 여수 진남관까지 갈 수 있다.",
샹차이,2901259,음식,음식점,중식,http://tong.visitkorea.or.kr/cms/resource/55/2901255_image2_1.jpg,인천광역시,126.6385260838,37.401078536,"샹차이는 인천 지하철 1호선 국제업무지구역 중부지방해양경찰청 근처에 위치한 커넬워크 내의 중식당이다. 매장이 있는 상가건물에 자체 주차장이 있어 방문 시 자동차로 이용하기 편리하다. 매장은 대단위 밀집 상가 스트리트 몰에 있다. 메인 메뉴로는 삼선짜장, 삼선짬뽕, 유산슬, 칠리새우, 찹쌀탕수육 등이 있다. 물은 따뜻한 재스민차가 나온다.",
샾모텔,1268116,숙박,숙박시설,모텔,,충청남도,126.1428100177,36.7840997505,"충남 태안군 소원면 모항리에 위치한 샾모텔은 만리포해수욕장에 위치해 있다. 만리포 샾모텔은 고급 모텔로 한실, 양실의 객실을 갖추고 있으며 전 객실 비데, 대형 TV파브, 컴퓨터 등의 편리한 내부시설을 마련해 두고 있다.
또한 침실에서 만리포 전경이 한눈에 보인다. 만리포해수욕장은 물론이고 근처에 많은 해수욕장과 관광지가 있어 볼거리가 다양하다.",
서가네밀면전문점,2914897,음식,음식점,한식,http://tong.visitkorea.or.kr/cms/resource/91/2914891_image2_1.jpg,경상남도,128.6292362754,34.8932221654,"서가네밀면전문점은 2012년 개업 후 꾸준한 단골층을 자랑하는 거제 고현동에 있는 밀면 전문점이다. 물밀면, 비빔밀면, 만두 이렇게 세 가지 메뉴만 판매하고 있다. 밀면은 양이 푸짐하고 맛과 퀄리티가 괜찮은 밀면 맛집이다. 비빔밀면은 매콤한 양념장이 자극적이지 않고 달콤함이 함께 느껴진다. 면은 면발이 질기지 않고 쫄깃하며 씹는 식감이 좋다. 비빔밀면은 살얼음이 잔뜩 올라가 있는 시원한 육수가 따로 나온다. 비빔밀면으로 먹다가 물밀면을 먹고 싶으면 육수를 부으면 물밀면으로 먹을 수도 있다. 밀면과 함께 먹을 수 있는 만두도 판매한다. 넓고 투명유리 벽으로 분리된 단체석 룸도 있다. 거제 씨월드와 외도 보타니아가 함께 둘러보기 좋은 관광 명소이다.","<a href=""http://instagram.com/seo_ga_ne_milmyen""target=""_blank"" title=""새창 : 서가네밀면전문점 사이트로 이동"">http://instagram.com/seo_ga_ne_milmyen</a>"
서가네한우마을,2916358,음식,음식점,한식,,경기도,127.0683832738,38.0150508399,"연천군 전곡읍에 위치한 한우요리 전문점이다. 한우꽃등심, 한우등심, 한우모듬 등을 메인메뉴로 판매하고 있고 식사류로는 옛날 불고기가 있다. 넓은 주차 공간과 단체석이 준비되어 있어 단체모임이 있을 시 적합하다.",
