title,contentid,cat1,cat2,cat3,firstimage,region,mapx,mapy,overview,homepage
천지농원,2850185,음식,음식점,한식,http://tong.visitkorea.or.kr/cms/resource/77/2850177_image2_1.jpg,경기도,127.1403933511,37.6300136738,"﻿국군 구리병원 바로 옆에 있는 천지농원은 서울에서 가깝지만, 전원 느낌의 한방 능이 백숙 전문점이다. 주차는 식당 건물 앞에 커다란 주차장이 있어 편리하다. 대표 메뉴는 한방 능이 백숙이다. 닭이나 오리, 두 가지 중 선택할 수 있고 또한 옻을 추가한 한방 능이 옻백숙이 있다. 메뉴의 특성상 예약 방문을 추천한다. 주 메뉴인 백숙을 주문하면 두부김치와 흑미 찰밥, 김이 따라 나온다. 죽은 따로 없고 찰밥을 국물에 말아 먹는다. 주변에 가볼 만한 곳으로는 세계 문화유산으로 등록된 동구릉이 있다.",
천지식당,2679324,음식,음식점,한식,http://tong.visitkorea.or.kr/cms/resource/70/2677770_image2_1.jpg,경상북도,128.8975832476,36.4553397201,"된장, 고추장을 농사지어서 사용하고, 우리 지역에서 나는 민물회, 골뱅이로 매운탕 만든다. 경상북도 안동시에 있는 한식전문점이다. 대표메뉴는 민물매운탕이다.",
천지연,2768084,음식,음식점,한식,,인천광역시,126.6532812285,37.3673077169,23년 된 송도 갈빗집 역사를 지닌 송도 대표 돼지갈비 전문점이다. 2층 단독건물과 넓은 주차장 시설을 갖추고 있어 여유롭게 식사할 수 있으며 건물 외벽이 모두 통창으로 되어 있어서 시내 조망이 가능하고 개방감이 있다. 한돈 양념갈비 쌈밥정식과 생갈빗살 정식이 인기가 좋다.,
천지연 걸매생태공원,129395,자연,자연관광지,자연생태관광지,http://tong.visitkorea.or.kr/cms/resource/02/3391902_image2_1.jpg,제주특별자치도,126.5551177065,33.2499640127,"서귀포시 서홍동 천지연폭포 상류에 있는 걸매생태공원은 인간과 자연이 공존하는 생태도시의 표본이다. 국내 최대 관광의 보고인 천지연폭포를 보호하고 친환경적인 자연생태를 보존하여 시민과 관광객들에게 자연환경의 소중함을 일깨우는 생태관광자원으로 가치가 높다. 수생식물관찰원, 습지생태계관찰원, 매화 및 야생초화류관찰원, 야생조류관찰원, 목재산책로 등이 조성되어 있어서, 자연을 유흥중심에서 생태자연 중심으로 시민들이 인식하고 시민 스스로 올바른 자연환경을 지켜가도록 만든 이 공원에서 숨쉬는 자연을 만나볼 수 있다. '걸매'란 '물도랑이 자주 막혀 메워져 있는 곳'이란 뜻으로, 즉 항상 물이 고여있는 장소로 예전에는 논이었다.","<a title=""새창 : 제주 문화관광 홈페이지로 이동"" href=""https://www.visitjeju.net/u/ElB"" target=""_blank"">www.visitjeju.net</a>"
천지연 하남미사점,2910380,음식,음식점,한식,http://tong.visitkorea.or.kr/cms/resource/62/2910362_image2_1.jpg,경기도,127.1983176991,37.5655277701,﻿천지연 하남미사점은 하남시 망월동에 있는 고기 전문 식당이다. 주차는 식당 건물 지하 주차장에 하면 되고 계산 시 차량을 등록하면 2시간 30분 무료다. SFG 푸드 빌리지 건물 안 1층에 있다. 내부는 현대적인 느낌의 인테리어로 샹들리에 조명이 화려하다. 테이블 사이 간격이 넓어 각종 모임에 적당하다. 고기 전문점으로 오직 생고기만을 사용해서 일정한 온도에서 숙성한 고기만을 사용하기에 늘 균등한 품질의 질 좋고 맛 좋은 고기를 판매하고 있다.,
천지연레저,599608,레포츠,수상 레포츠,래프팅,,충청북도,128.4897372306,37.0867153235,"* 단양 레포츠의 모든 것, 천지연레저 *
천지연 레저에서는 래프팅을 시작으로 서바이벌, 사륜바이크 등 다양한 레포츠를 지원한다. 단양의 래프팅은 오사리에서 북벽으로 이어지는 A코스가 있고, 오사리에서 밤수동으로 이어지는 B코스가 있다. 이 두 코스 모두 아름다운 자연경관과 남한강 상류에서 남녀노소가 즐길 수 있는 래프팅 최적지라 할 수 있다. 

* 천지연레저의 장점 * 
천지연레저는 전문자격증 소지자 안전요원을 항시 배치 운영하고 있으며, 안전사고를 위한 레저종합보험에 가입했다. 또한 고객을 고려한 전문 강사의 다양한 프로그램 진행을 통해 수학여행, 체험학습, 대학 MT, 기업연수, 동호회 등 단체행사를 진행할 수 있다. 100명 이상 수용 가능한 서바이벌 전용게임장을 운영하는 것도 천지연레저의 장점이라 할 수 있다.","천지연레저 <a href=""http://www.dycjy.net"" target=""_blank"" title=""새창 : 천지연레저 홈페이지로 이동"">http://www.dycjy.net</a>"
천지연크리스탈호텔,2627229,숙박,숙박시설,게스트하우스,,제주특별자치도,126.5620756071,33.2423732942,"제주도 서귀포에 위치한 천지연 크리스탈 호텔이다. 호텔에서 천지연폭포,이중섭거리,새연교,정방폭포,외돌개,서귀포잠수함,올레 재래시장,올레길등을 차량,도보로5~10분이내에 위치해 있으며 공항버스,시외,시내버스가 근처에 있어 교통이 편리 하다. 호텔 안에 카페와 치킨&맥주 등 이용할 수 있으며, 천지연폭포 일방통행 길 앞에 있어서 방안에서 천지연 폭포 물길과, 새연교 야경 등을 볼 수 있다.","<a href=""http://hotelcrystal.co.kr/"">http://hotelcrystal.co.kr/</a>"
천지연폭포 (제주도 국가지질공원),126438,자연,자연관광지,폭포,http://tong.visitkorea.or.kr/cms/resource/97/3011797_image2_1.jpg,제주특별자치도,126.5594730066,33.2445341254,"이름만큼이나 빼어난 서귀포 천지연폭포는 조면질 안산암의 기암절벽이 하늘높이 치솟아 마치 신선의 세계로 들어온 것 같은 황홀경을 느끼게 한다. 높이가 약 22m, 폭 12m이며, 폭포아래는 수심이 20m에 이르는 깊은 웅덩이가 있다.
천지연폭포의 하부에는 화산물질과 해양 퇴적물로 구성된 서귀포층이 분포하고, 그 상부에는 약 40만 년 전 분출된 용암이 서귀포층을 덮고 있다. 서귀포층에는 주로 회색 또는 회갈색을 띠는 사암류 및 점토로 구성되어 있고, 조기패류와 동물화석들이 섞여 있다. 40만 년 이후 서귀포 주변 해안선을 따라 대규모 단층운동이 발생하여 계단형 지형들이 형성되었고, 이후 하천이 발달하면서 여러 개의 폭포들이 만들어졌다. 용암아래 놓인 서귀포층은 계속되는 폭포수의 침식작용에 의해 깎이면서 점점 아래로 깊어져 20m에 이르는 깊은 웅덩이가 만들어졌다. 원래 폭포는 지금보다 바다에 더 가까웠으나, 오랜 시간에 걸친 침식작용으로 점점 계곡의 상류 쪽으로 이동되었던 것으로 추정된다.

천지연 계곡에는 천연기념물로 지정된 담팔수 자생지 이외에도 가시딸기, 송엽란 등의 희귀 식물과 함께 계곡 양쪽에 구실잣밤나무, 산유자나무, 동백나무 등의 난대성 식물들이 울창한 숲을 이루고 있어 천연기념물로 지정 보호되고 있다. 특히 담팔수나무는 담팔수과의 상록교목으로 우리나라에서는 안덕계곡, 천제연, 효돈천 등 제주도 남쪽해안이 섶섬, 문섬 등이 그 북한지이다. 이 천지연 난대림지대를 따라 나 있는 산책로를 1㎞쯤 걸어 들어가면 웅장한 소리를 내며 떨어지는 폭포와 만나게 된다. 
또, 천연기념물인 무태장어는 뱀장어과에 속하는 열대성 대형 물고기인데, 천지연에서 가끔 발견되고 있다. 주로 아프리카 동부에서 남태평양, 동남아시아, 일본, 대만 등에 걸쳐 널리 분포하며, 우리나라에는 섬진강, 거제도, 영덕오십천 등의 하천에서 매우 드물게 발견되고 있다. 매우 희귀종에 속하는 물고기이므로 분포지역에 관계없이 무태장어 종 자체를 천연기념물로 지정하여 보호하고 있다. 

서귀포항 어귀에서 길게 뻗은 오솔길에는 꽃치자, 왕벚나무, 철쭉 등의 아름다운 꽃나무와 더불어 정취 어린 돌징검다리, 숲사이 군데군데 마련된 쉼터가 최상의 데이트 코스를 연출해 주어 연인들 사이에 무척 인기가 높다. 야간조명시설이 되어있어 11~4월에는 밤 10시까지 5~10월까지는 밤 11시까지 야간관광이나 데이트를 즐길 수 있는 코스로 최적지이다. 매년 서귀포칠십리축제가 이곳을 중심으로 화려하게 펼쳐지기도 한다.","<a href=""http://www.jeju.go.kr/geopark/index.htm""target=""_blank"" title=""새창: 제주도 국가지질공원 "">http://www.jeju.go.kr/geopark/index.htm</a>"
천지연횟집,586834,음식,음식점,한식,http://tong.visitkorea.or.kr/cms/resource/30/1980330_image2_1.jpg,경상남도,128.4122289784,34.8330749974,"이곳은 통영 해저터널 인근에 자리잡은 횟집이다. 통영 앞바다가 한눈에 들어오는 곳이다. 다양한 반찬이 곁들여지는 모둠회가 인기이며, 생선회를 비롯해 가자미찜, 멸치회무침, 복어껍질 무침, 해삼, 멍게, 전복, 한치 등의 해산물 회, 생선구이, 초밥 등의 요리가 한 상 가득 차려진다.",
천지유삼계탕,2872329,음식,음식점,한식,http://tong.visitkorea.or.kr/cms/resource/09/2872309_image2_1.jpg,광주광역시,126.8606326901,35.1240014948,"광주 금호동의 삼계탕 맛집으로 소문난 식당이다. 삼계탕을 비롯한 닭 요리 전문점으로 인삼, 대추, 은행, 찹쌀 등을 넣어 요리한 맑은 국물의 삼계탕과 전복을 넣은 전복삼계탕이 인기 메뉴다. 삼계탕을 주문하면 함께 나오는 인삼주도 이 집의 별미다. 주차 공간이 넓어 자동차로 이동하기 편리하며, 내부도 넓어 각종 모임이나 회식도 할 수 있다. 삼계탕 종류 외에도 닭볶음탕이 마련되어 있어 가족 단위로 방문하기에도 적합하다. 늘 손님이 북적이는 식당답게 주문하면 신속하게 테이블이 세팅된다.","<a href=""https://cheonjiu.modoo.at/""target=""_blank"" title=""새창 : 업체홈페이지 이동"">https://cheonjiu.modoo.at/</a>"
