title,contentid,cat1,cat2,cat3,firstimage,region,mapx,mapy,overview,homepage
도산원탕,127983,인문(문화/예술/역사),휴양관광지,온천/욕장/스파,http://tong.visitkorea.or.kr/cms/resource/91/3401891_image2_1.jpg,경상북도,128.8201648427,36.7505017932,"도산원탕은 1991년 4월 이후 온천 지구로 고시되어 개장하였으며 고온탕, 온탕, 냉탕, 건식옥사우나 시설로 구성되어 있다. 도산온천의 온천수는 강알칼리성 중탄산나트륨으로 노화방지, 피부미용, 피로회복, 심장병, 당뇨병, 류머티즘(관절염), 신경통, 동맥경화증, 간기능 개선 등에 좋다고 알려져 있다. 이곳은 조선시대부터 유명한 온천이었다고 알려져 있는 100년 이상의 역사를 가진 온천이다. 내부의 모습은 옛날 목욕탕 같은 분위기를 느낄 수 있다. 인근에 청량산 국립공원이 위치하여 함께 관광하기 좋다.",
"도산장 / 온혜장 (5, 10일)",132113,쇼핑,쇼핑,5일장,http://tong.visitkorea.or.kr/cms/resource/99/1979299_image2_1.jpg,경상북도,128.8324499462,36.7476134675,"도산장은 경북 안동시 도산면 온혜리에 서는 장이다. 매월 5, 10, 15, 20, 25, 30일에 장이 열리며 곡물류, 각종 농산물 등이 판매된다. 예전에는 규모가 있는 장이었으나, 유통산업의 개방과 농촌인구의 격감으로 인해 서서히 퇴조하게 되었다. 지금도 옛 전통을 이어 5일장으로 운영되고 있지만 규모가 미미한 상태이다. 주변에 도산온천이 있어 가족 여행으로 온천과 전통시장 체험을 동시에 하는 것도 좋은 코스가 될 것이다.",
도서관의 날・도서관 주간,3093268,인문(문화/예술/역사),축제,일반축제,http://tong.visitkorea.or.kr/cms/resource/27/3098527_image2_1.jpg,서울특별시,127.0045483736,37.4976821568,"2024년 도서관의 날·도서관 주간을 기념하고 도서관 이용 활성화를 위해 4월 11일 - 4월 12일까지 국립중앙도서관에서 국제회의, 기념식, 해커톤 대회, 공연 등이 진행되고 도서관 주간 4월 12일 - 4월 18일에는 전국 도서관에서 작가 강연, 토론 등 지역 도서관 프로그램이 진행된다.","<a href=""https://www.libraryday.kr/"" target=""_blank"" title=""새창 :도서관의 날・도서관 주간 홈페이지 이동"">www.libraryday.kr</a>"
도선국사마을,128316,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,,전라남도,127.5933617929,35.0444479907,"백운산 자락에 위치한 도선국사마을은 백운산이 눈앞에 펼쳐 보이는 마을로 백운산 아래로 옥룡사지, 운암사와 함께 동백 숲이 군락지를 이루고 있으며, 마을 위쪽에는 맑고, 물맛이 좋아 원님들의 식수로 사용되었다는 사또 약수터가 있어 지금도 많은 사람들이 찾고 있다. 도선국사가 선덕을 베풀기 위해 집집마다 심어주었다는 참배나무 한 그루가 현재까지 유일하게 살아있으며, 마을 곳곳에 도선국사의 흔적을 찾아볼 수 있는 곳이다. 
이 지역에서 활동하는 화가들이 그린 벽화와 돌담을 따라 마을을 둘러볼 수 있고, 마을에서 진행하는 다양한 체험 프로그램을 경험할 수 있다.
인절미 만들기, 전통 손두부 만들기, 매실 쌀강정 만들기, 부채 한국화 그리기, 천연 염색 등 연중으로 할 수 있는 다양한 체험과 시기에 따라 여름에는 감자, 가을에는 고구마, 감 등 농산물을 수확하는 체험이 가능한 체험형 농촌마을이다.
도선국사의 얼이 스며있는 옥룡사지를 비롯하여 백운산자연휴양림이 가까이에 있다.",
도선굴,2781614,자연,자연관광지,동굴,,경상북도,128.2988156329,36.1062405109,"도선굴은 경상북도 구미시 금오산에 위치한 자연동굴로 도선 대사가 도를 깨우쳤다고 전해지는 장소다. 통일신라의 승려인 도선은 풍수지리설을 처음 도입한 인물로 잘 알려져 있다. 그 외에도 도선굴은 고려의 대각국사와 야은 길재 등이 찾아와 은거할 만큼 절경이지만, 오랜 세월 오르는 길이 없어 바라볼 수밖에 없었다고 한다. 결국 1937년에서야 이를 안타깝게 여긴 당시 구미 면장과 마을 사람들이 힘을 합쳐 통로를 내고 동굴 입구 벽에 기록을 남겨 두었다고 한다. 금오산 도립공원에서 출발해 50분 남짓이면 도선굴에 이를 수 있는데, 오르는 길이 매우 가파르고 미끄러워 주의가 필요하다. 도선굴에서 아래를 내려다보면 멀리 구미공단과 낙동강, 해평면 냉산이 한눈에 들어온다. 동굴에서 나와 오른쪽으로 조금만 걸어 올라가면 28m 높이의 대혜 폭포가 시원스럽게 물줄기를 쏟아낸다.",
도선사(서울),126502,인문(문화/예술/역사),역사관광지,사찰,,서울특별시,126.989734146,37.6552274686,"강북구 북한산 능선에 자리 잡은 도선사는 대한불교조계종 직할교구 본사인 조계사의 말사이다. 호국참회 본찰 도선사는 경문왕 2년(862) 도선국사가 창건하였다고 전한다. 신라말의 도선국사가 명산승지를 답사하다가 산세가 절묘하고 풍경이 청수하여 1,000년 뒤의 말법시대에 불법을 다시 일으킬 곳이라고 예견하고 건립한 사찰이다. 그 뒤 조선 후기까지의 중건·중수에 관한 기록은 전하지 않으나 북한산성을 쌓을 때는 승병들이 이 절에서 방번(보초 임무)을 서기도 한 기록이 전해지고 있다.
도선사 명부전에는 생전 인연이 깊었던 고 박정희 대통령과 고 육영수 여사(대덕화), 고 정주영 현대그룹 회장의 영정이 봉안되어 있으며, 명부전 앞뜰에는 200여 년 전 어떤 고승이 인도에서 가져와 심었다는 보리수가 고목이 되어 있고, 12세 소년이 썼다는 기록이 새겨진 대웅전 현판 글씨는 보는 이들의 감탄을 자아내게 한다. 천불전으로 오르는 길옆 연못 청담 심지에서는 참배객들이 동전을 던지며 소원을 빌기도 한다. 
도선사까지 도착하는 셔틀버스를 운영하므로 지하철을 이용하여 이곳을 방문할 경우 홈페이지>종무행정>오시는길 내용을 참조하면 된다.","<a href=""http://www.doseonsa.org"" target=""_blank"" title=""새창 : 도선사 사이트로 이동"">http://www.doseonsa.org</a>"
도선재,2852982,음식,음식점,한식,http://tong.visitkorea.or.kr/cms/resource/81/2852981_image2_1.jpg,경기도,127.4853233933,37.7146101343,"도선재는 가평군 청평에 있는 한식집으로 쁘띠프랑스에 가까이 있다. 평양 출신의 할머니가 해 주시던 집안 내림 음식 평양냉면과 담양 처가의 떡갈비를 주메뉴로 부부가 식당을 열었다. 음식을 정성껏 만든 후 가장 먹기 좋게 만들어 상에 내놓고 있다. 음식이 자극적이지 않고 맛이 있어서 아이들과 먹기 좋다. 주문하고 음식이 나올 때까지 시간이 좀 걸린다. 청평 근처 풍광 좋은 터를 잡은 식당으로, 내부는 현대적이지만 외부에서는 한옥처럼 보인다. 정원은 정성껏 가꿔 사계절의 아름다움을 모두 느낄 수 있다. 이곳에서 기르는 11마리의 고양이가 곳곳에 보인다. 많이 유명한 식당이어서 항상 대기가 있는 집이다. 대기를 하는 동안 잘 가꾼 정원을 즐기며 기다리면 된다. 널찍한 주차장은 식당 앞에 있어 주차하고 아름다운 정원을 통해 식당으로 이동하면 된다.",
도성,2642756,음식,음식점,중식,http://tong.visitkorea.or.kr/cms/resource/75/2685175_image2_1.jpg,서울특별시,126.9707936067,37.5785027177,수제비 짬뽕도 인기메뉴이다. 대표메뉴는 짜장면이다. 서울특별시 종로구에 있는 한식전문점이다.,
도성,2685216,음식,음식점,중식,http://tong.visitkorea.or.kr/cms/resource/75/2685175_image2_1.jpg,서울특별시,126.9707936067,37.5785027177,,
도성,2857138,음식,음식점,한식,http://tong.visitkorea.or.kr/cms/resource/25/2857125_image2_1.jpg,충청북도,127.426531734,36.6275068395,"도성은 충청북도 청주시 흥덕구 비하동에 있는 한정식집이다. 현대적인 감각이 돋보이는 외관과 고급스러운 분위기를 연출하는 인테리어가 눈에 띈다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 대표 메뉴는 점심특선이다. 한국 전통 고유의 맛을 즐길 수 있는 맛깔스럽고 품격 있는 요리가 상에 오른다. 이 밖에 도정식, 성정식, 진지상 등도 있다. 서청주 IC에서 가깝고, 인근에 청주고인쇄박물관, 청주랜드동물원, 국립청주박물관이 있다.","<a href=""http://ok114.co.kr/0432329547""target=""_blank"" title=""새창 : 도성 사이트로 이동"">http://ok114.co.kr/0432329547</a>"
