title,contentid,cat1,cat2,cat3,firstimage,region,mapx,mapy,overview,homepage
왈츠와 닥터만 커피박물관,130876,인문(문화/예술/역사),문화시설,박물관,,경기도,127.3382819922,37.5917855978,"왈츠와 닥터만 커피박물관은 살아있는 역사이자 문화인 커피를 한국인의 시각으로 재정립하고자 설립되었다. 커피 관련 컬렉션 전시는 물론 커피묘목에서 시음까지 일련의 커피 제조과정을 직접 경험할 수 있는 문화체험의 장을 제공하고자 한다. 영상 자료로 풍성한 볼거리를 제공하며, 다양한 체험 프로그램으로 유익한 교육을 실시한다. 매주 금요일에는 커피가 함께 하는 정통 클래식 음악회가 열린다.","왈츠와 닥터만 커피박물관 <a href=""http://www.wndcof.org/"" target=""_blank"" title=""새창 : 왈츠와 닥터만 커피박물관 홈페이지로 이동"">http://www.wndcof.org</a>"
왔수유 페스타,3360111,인문(문화/예술/역사),축제,일반축제,http://tong.visitkorea.or.kr/cms/resource/68/3360068_image2_1.png,서울특별시,127.0256091071,37.6392188654,"수유에 대한 궁금증과 설레임을 가지고 공항에 방문하는 것을 시작으로 세계의 대표 먹거리, 놀거리, 볼거리인  프랑스의 마르쉐, 미국의 라스베가스 공연, 글로벌 디저트를 여권 스탬프투어를 통해 오감을 만족시키는 수유로 여행을 컨셉으로 한 축제이다. 여행을 느낄 수 있는 요소인 공항,  여권, 기념품, 기념사진 촬영, 각 나라별 컨셉 아이템 등을 활용한다.","<a href=""https://www.gangbuk.go.kr/portal/bbs/B0000145/view.do?menuNo=200081&nttId=161232"" target=""_blank"" title=""새창 : 왔수유 페스타 홈페이지 이동"">www.gangbuk.go.kr</a>"
왕가,2913583,음식,음식점,중식,http://tong.visitkorea.or.kr/cms/resource/76/2913576_image2_1.jpg,대전광역시,127.3413581168,36.347723494,"왕가는 대전광역시 유성구 봉명동에 있다. 깔끔한 느낌의 외관과 차분한 분위기를 연출하는 인테리어로 이루어졌다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 대표 메뉴는 탕수육이다. 식사류는 소고기 유니짜장, 고기짬뽕, 해물짬뽕이 인기가 많다. 이 밖에 팔보채, 사천탕수육 등 여러 가지 중화요리가 준비되어 있다. 유성IC에서 가깝고, 주변에 유성온천공원, 엑스포다리와 가수원교를 잇는 갑천누리길1코스가 있다.",
왕가수라청,2892120,음식,음식점,한식,http://tong.visitkorea.or.kr/cms/resource/05/2892105_image2_1.jpg,강원특별자치도,128.5350188022,38.2020260557,"왕가수라청은 강원도 속초에 있는 황태요리 전문점이다. 식당의 외관이 큰 기와집 모양이고 내부도 널찍하고 깔끔하게 관리되어 있다. 30년 넘게 한곳에서 같은 메뉴로 영업을 하는 집이다. 주메뉴는 황태구이와 더덕구이다. 개별 판매도 하고 있고 정식으로 판매도 하고 있다. 아침부터 영업을 하므로 현지인, 외지인 모두 아침 식사를 하기 좋은 식당이기도 하다. 식사하러 온 손님이라면 해장국, 산채비빔밥도 단품으로 판매를 하니 즐겨 볼 수 있다. 곁들임 메뉴로는 도토리무침, 메밀전병 등이 있다. 식당도 크고 앞에 있는 주차장도 널찍하다. 식사 전후해서 주변 관광지를 돌아보는 것도 추천한다.",
왕거미식당,2840539,음식,음식점,한식,,대구광역시,128.6067422748,35.8685509128,"왕거미식당은 대구광역시 중구 동인동 4가에 있다. 30년 넘게 영업한 한우 전문점으로 SBS 예능 프로그램 백종원의 3대 천왕, KBS 2TV 시사 교양 프로그램 생생정보 등 방송에 여러 차례 출연한 바 있다. 노포 분위기의 매장 곳곳에서 세월의 흔적을 엿볼 수 있다. 대표 메뉴는 월요일부터 금요일까지만 맛볼 수 있는 생고기로 주말과 공휴일에는 판매하지 않는다. 생고기 외에 오드리기, 혓바닥, 대창, 육회, 양지머리, 등골 등을 맛볼 수 있다. 대구 지하철 2호선 경대병원역과 북대구 IC에서 가깝다. 인근에는 김광석 다시 그리기 길, 헌책방골목, 대구은행 금융박물관 등이 있어 연계 관광이 수월하다.",
왕건횟집,626427,음식,음식점,한식,http://tong.visitkorea.or.kr/cms/resource/72/588272_image2_1.jpg,강원특별자치도,128.6008374793,38.2129982799,속초시 동명동에 위치하여 속초 8경을 두루 살펴볼 수 있는 자연경관을 볼 수 있다. 왕건횟집만의 특별 요리를 20가지 이상 맛볼 수 있고 특히 사계절 대게찜을 특선 메뉴로 제공하고 있다. 다대기장은 6개월 이상 숙성시켜 조미료를 전혀 첨가하지 않은 차별화된 맛으로 제공한다.,
왕고집매운탕,2679218,음식,음식점,한식,http://tong.visitkorea.or.kr/cms/resource/46/2677146_image2_1.jpg,경상북도,128.7438299657,36.5597026966,다양한 생선요리를 먹을 수 있는 곳이다. 경상북도 안동시에 있는 한식전문점이다. 대표메뉴는 매운탕이다.,
왕곡가든,2795346,음식,음식점,한식,http://tong.visitkorea.or.kr/cms/resource/16/2798516_image2_1.JPG,전라남도,126.6705950242,34.9676520631,"콩나물, 무생채, 상추 등 채소를 바닥에 깔고 그 위에 신선한 국내산 한우 생고기와 김 가루를 듬뿍 올린 뒤 고소한 참기름을 두르면 완성되는 먹음직스러운 생고기 비빔밥이 주메뉴이다. 같이 나오는 정갈한 반찬과 된장찌개도 일품이다. 인근에 도축지가 있어 신선한 재료를 바로 공급받아 사용한다. 생고기를 사용한 메뉴 외에도 익힘 비빔밥, 돌솥비빔밥, 사골 진곰탕 등 고기를 사용한 다른 메뉴들도 맛있다. 영업시간이 11시부터 오후 2시까지로 재료가 미리 소진될 수 있으니 전화를 해보고 방문해야 할 만큼 많은 사람이 즐겨 찾는 나주의 핫플레이스이다.",
왕골 남서문 장작 불곰탕,2747194,음식,음식점,한식,http://tong.visitkorea.or.kr/cms/resource/36/2747236_image2_1.jpg,경기도,126.8189898075,37.215103289,"2대에 걸쳐 운영하고 있는 곰탕집이다. 장작불을 이용 가마솥에 끓이는 방식을 고수하고 있다. 왕갈비탕, 꼬리곰탕, 차돌곰탕이 인기 메뉴이며 신선한 고기를 정성껏 손질하고 양념하여 맛을 유지한다. 여름에는 냉면도 판매한다. 캠핑장이나 골프장 이용 후 방문하는 손님이 많고 대로변에 위치해 있어 드라이브하다. 들르는 사람도 많다. 모든 메뉴는 포장도 가능하고 별관에서는 매운 갈비찜도 판매한다. 한우 사골과 수입산 차돌박이, 양지 육고기를 조합하여 나오는 육수의 맛이 깊다.","<a href=""https://0313552644.modoo.at/"" target=""_blank"" title=""새창 : 왕골 남서문 장작 불곰탕 사이트로 이동"">https://왕골 남서문 장작 불곰탕.modoo.at/</a>"
왕골공예마을 가는 길,1909316,추천코스,힐링코스,힐링코스,http://tong.visitkorea.or.kr/cms/resource/65/1579265_image2_1.jpg,Unknown,126.4356037173,37.7739121113,"강화의 역사를 느낄 수 있는 코스로 전국 유일의 왕골공예품인 강화 화문석과 강화의 선사시대 유적지와 고려왕릉에서 출토된 유물과 향교 등의 문화재, 그리고 고인돌까지 모두 만날 수 있다. 또한 미소를 가득 머금은 고려시대의 석조여래입상을 천천히 둘러보자.",
왕골낚시터,2751367,레포츠,수상 레포츠,민물낚시,http://tong.visitkorea.or.kr/cms/resource/15/2763315_image2_1.JPG,경기도,126.8576154337,37.3662586752,"왕골 낚시터는 경기도 시흥시 조남동에 위치한 낚시터이다. 하우스 낚시와 노지 낚시를 할 수 있으며, 하우스 낚시는 떡붕어 전용 낚시터이다. 흡연실, 매점, 화장실이 있다. 또한 낚시터와 멀지 않은 곳에 주차장이 있어 주차 걱정 없이 편하게 이용 가능하다.",
왕관식당,2581776,음식,음식점,한식,http://tong.visitkorea.or.kr/cms/resource/29/3034929_image2_1.JPG,대전광역시,127.4274952405,36.3336599637,"왕관식당은 40년의 전통이 있는 하루에 단 두 시간만 영업하는 한식당이다. 이곳의 메뉴는 간장 양념을 넣어 비벼 먹는 콩나물밥과 국내산 한우로 요리하는 육회뿐인데, 콩나물밥에 육회를 넣어 비벼 먹는 맛이 별미이다.
왕관식당은 선화로를 통해 접근할 수 있으며, 고속도로는 경부고속도로 대전IC와 통영대전고속도로 판암IC가 가깝다. 대중교통은 경부고속철도 및 경부선 철도, 대전도시철도 1호선 대전역을 이용할 수 있다. 주변에는 대전중앙시장, 인쇄거리, 역전시장, 으능정이 문화의거리 등이 있다.",
왕궁,3355103,음식,음식점,중식,http://tong.visitkorea.or.kr/cms/resource/99/3423299_image2_1.jpg,전라남도,126.3845995642,34.7918754839,"목포역 앞에 위치한 왕궁은 중국요리를 판매하는 식당으로, 짜장면, 짬뽕 등을 판매하고 있다. 특히 면발은 시금치면으로 독특한 색을 띠고 있고 밀가루면 대비 속이 편하다는 평이 많다. 짬뽕은 통오징어 한 마리가 통으로 들어가 푸짐하다. 매장이 넓고 원형 테이블도 있어 가족 및 단체 모임으로 방문하기 좋다. 주출입구는 여닫이문이긴 하나 적절한 경사로와 충분한 폭으로, 넓은 내부 공간으로 휠체어 접근이 용이하다.",
왕궁 포레스트,3026006,자연,자연관광지,수목원,http://tong.visitkorea.or.kr/cms/resource/91/3025991_image2_1.JPG,전북특별자치도,127.0991308436,35.994942869,"왕궁 포레스트는 익산시 왕궁저수지 근처에 위치한 힐링 복합 문화 공간이다. 1,300평대의 아열대 식물원과 갤러리 카페, 힐링 족욕, 원예 체험, 넓은 잔디 정원과 아이들이 마음껏 뛰어놀수 있는 어린이 숲 놀이터 등으로 조성되어 있다. 가을에는 익산의 핑크뮬리 명소이기도 하다.
지치고 힘든 일상을 벗어나 자연과 함께 편안한 마음으로 힐링의 시간을 가질 수 있고, 가족과 함께 여유로운 시간을 보내기에도 안성맞춤이다.  
인근 보석박물관과 공룡테마공원도 함께 둘러보면 일석이조의 여행이 될수 있다.","<a href=""https://forrestwanggung.imweb.me/"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://forrestwanggung.imweb.me/</a>"
왕궁다원,3067759,음식,음식점,카페/전통찻집,http://tong.visitkorea.or.kr/cms/resource/34/3067734_image2_1.JPG,전북특별자치도,127.093859426,35.9822525575,"200년 세월을 버텨온 지금의 왕궁다원은 이 고장의 부호였던 표정 송병우의 집터이다. 송병우는 초대 수리조합장을 지내면서 왕궁 저수지와 함벽정, 지방도 건설 등 지역 발전에 힘썼고, 교육이 낙후된 곳에 학교를 설립하여 교육에 공헌하며 생을 이곳에서 마감하였다. 그 후 세월이 흘러 고택 일부분이 소실되고 훼손되었으나, 그의 손자 손호윤이 늘푸른 수목원을 운영하며 지금의 왕궁다원을 손수 유지 보수하였다.
현재는 송병우의 증손녀가 옛 한옥의 멋을 함께 다원으로 운영, 관리하고 있다. 마당 안으로 들어가면 안채, 별채, 사랑채가 ㄷ자 형태로 자리 잡고 있다. 오래된 고택이라 고풍미가 가득하고, 건물과 정원이 어우러져 힐링을 할 수 있는 곳으로 익산의 가볼 만한 곳이다. 건물 주변으로 정원을 잘 가꾸어 놓아 계절마다 피는 꽃 구경을 하며 산책하기도 좋고, 곳곳에 숨겨진 오래된 농기구나 소품들을 찾아보는 재미도 쏠쏠하다. 근처에 있는 보석박물관, 서동공원, 왕궁리유적지 등과 함께 연계해 다녀오기도 좋다.",
왕노가,2857771,음식,음식점,한식,http://tong.visitkorea.or.kr/cms/resource/51/2857751_image2_1.JPG,경기도,127.131611457,37.4121943594,"왕노가는 경기도 성남시 야탑역 먹자골목에 위치해 있는 소고기 특수부위 전문점이다. 한우구이 외에도 돼지갈비와 소양념갈비를 판매하고 있으며, 왕갈비탕, 육회비빔밥, 된장찌개 등의 식사류도 다양하게 준비되어 있다. 이곳의 대표메뉴는 한우특수부위모듬이며, 등심, 살치살, 안창살 등을 맛볼 수 있다.",
왕대박지지미촌,2689405,음식,음식점,한식,http://tong.visitkorea.or.kr/cms/resource/37/2685137_image2_1.jpg,서울특별시,126.9791822823,37.5590412408,비오는 날 방문하기 좋은 매장이다. 대표메뉴는 삼색전이다. 서울특별시 중구에 있는 한식전문점이다.,
