title,contentid,cat1,cat2,cat3,firstimage,region,mapx,mapy,overview,homepage
송유향,2862964,음식,음식점,중식,http://tong.visitkorea.or.kr/cms/resource/59/2862959_image2_1.jpg,경기도,127.2223313086,37.4011722721,"송유향은 중대동 중대물빛공원 바로 앞에 있는 중식 코스요리 전문점이다. 건물 아래와 앞에 넓은 주차장이 있고 주차를 안내해주는 직원이 있어 편하게 주차할 수 있다. 이곳은 거동이 불편한 분들을 위해 엘리베이터가 있어 2층에 식당까지 편하게 이동할 수 있다. 넓고 깔끔한 내부에 각종 모임을 할 수 있는 룸을 보유하고 있으며 평일에도 대기가 있는 곳이다. 대기 시 수기로 명단을 작성한 후 기다리면 차례로 불러준다. 코스요리 전문점답게 점심시간 11:00~14:30까지 런치코스 요리가 저렴하게 구성되어 있으며, 평일에는 15:00~17:00까지 브레이크타임이 있다. 이 식당은 광주시 안심식당으로 선정된 곳이다.",
송은,2782156,인문(문화/예술/역사),문화시설,미술관/화랑,http://tong.visitkorea.or.kr/cms/resource/10/2833710_image2_1.jpg,서울특별시,127.0441356853,37.5242158976,"'송은'은 (재)송은문화재단에서 운영하는 비영리 문화 공간으로 2021년 9월 새롭게 개관했다. 구사옥 송은아트스페이스에서 개최해 온 송은미술대상, 국내외 작가 개인전, 특정 국가 기획전 및 컬렉션전 등의 기획 전시와 더불어 국내외 동시대 미술을 조명하고 미술과 대중을 연결하고자 다양한 프로그램을 선보일 예정이다.","<a href=""https://songeun.or.kr/"" target=""_blank"" title=""새창 : 송은아트스페이스 도곡점 사이트로 이동"">https://songeun.or.kr/</a>"
송이가든,134653,음식,음식점,한식,http://tong.visitkorea.or.kr/cms/resource/31/3048431_image2_1.jpg,경상북도,129.1106555118,36.3790330033,"송이가든은 송이버섯 전골, 토종맑은 닭도리탕 등 송이를 주재료로 친환경적인 요리를 선보이는 송이버섯요리 전문점이다. 이 지역에서 생산되는 신선한 로컬푸드로 정성껏 만든 건강한 음식을 맛볼 수 있다. 이 곳의 대표메뉴인 버섯전골은 송이버섯 외 다양한 버섯이 들어가 있고 자극적이지 않으며 담백한 국물로 남녀노소 누구나 즐길 수 있는 음식이다. 곁들여 나오는 밑반찬도 산채나물과 도토리묵 등 지역 농산물을 이용한 건강한 재료를 사용한다.
또한 경상북도가 지정한 으뜸 음식점, 식품의약품안전처 음식점 위생 등급제 '좋음'을 지정받은 위생과 맛을 검증받은 힐링 푸드 전문 음식점이다.","<a href=""https://www.cs.go.kr/tour/00004560/00004592/00004715.web?amode=view&idx=219&"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.cs.go.kr/tour</a>"
송이네,2833276,음식,음식점,한식,,서울특별시,126.9059168042,37.5566929793,"좁은 공간의 바 테이블이 있고, 3인석 하나의 단출한 공간의 망원시장 내 떡볶이집이다. 적당한 맵기에 국물을 넉넉하게 담아 먹을 수 있다. 밀떡과 튀김의 조화가 좋다. 시원한 슬러시 맥주를 판매하고 있어 혼술하기 좋다. 슬러시 맥주는 얼음층이 쫀쫀하면서 점점 두꺼워져 시원하게 먹기 좋다.",
송이네밥상,2875893,음식,음식점,한식,http://tong.visitkorea.or.kr/cms/resource/89/2875889_image2_1.jpg,경상남도,128.5843337908,35.4412070845,"창녕군 부곡면에 있는 송이네밥상은 푸짐한 양과 정갈한 밑반찬이 나오는 한정식 맛집이다. 일반 가정집을 식당으로 개조한 송이네밥상은 신발을 벗고 들어가야 한다. 깨끗한 내부는 입식과 좌식 테이블로 이루어져 있다. 송이네밥상 대표 메뉴는 돌솥밥정식으로 잡채, 제육볶음, 생선구이가 기본으로 나오고, 호박, 숙주, 고사리 등 다양한 나물무침과 묵사발, 샐러드, 된장찌개 등이 한 상 가득 나온다. 특별 메뉴 수육은 1시간 전에 주문받아 방문 전 예약해야 먹을 수 있다. 다채로운 밑반찬과 푸짐한 상차림으로 편안하게 식사하기 좋은 송이네밥상은 재료 소진 및 기타 사정으로 영업시간이 변동 될 수도 있다.",
송이도,1382445,자연,자연관광지,섬,,전라남도,126.1449561434,35.283063265,"전남 영광군 낙월면에 위치하고 있는 송이도는 낙월면의 가장 중앙에 있는 섬이며 낙월면 섬 가운데 두 번째로 큰 섬이다. 섬 주변에는 각이도를 비롯한 대노인도, 소노인도 등 작은 섬이 자리하며 칠산바다를 끼고 있다. 섬에 소나무가 많고 섬의 형태가 사람의 귀와 같다 하여 송이도라 한다. 송이도에서는 우럭이 많이 잡히며, 부근의 수역에서 참조기, 새우, 고등어 등이 많이 잡히고 미역과 꽃게는 이 섬의 특산물이다. 관광자원으로는 세계적인 희귀조 노랑부리백로(천연기념물)와 수달(천연기념물)이 집단 서식하고 있고, 전국 최대 규모로 알려진 왕소사나무 군락 등이 있다. 4km에 이르는 몽돌(조약돌) 해수욕장은 주변 경관이 뛰어나며, 해변에는 도자기 제작 원료인 규석이 깔려있다. 특히 마을 앞에 위치한 조약돌 (몽돌) 해수욕장은 오랜 세월 동안 파도가 깎아낸 부드럽고 동글동글한 모양의 조약돌이 약 1km 정도 이어져 색다른 풍경을 연출하고 있다. 또한 송이도에서 각이도 사이에는 바닷물이 갈라지는 ‘모세의 기적’이 나타난다. 바닷길이 열리면 각이도까지 도보로 왕복할 수 있으며, 물이 빠지면 새우, 참새우, 참조개 등이 많이 잡혀 갯벌체험장으로 각광을 받고 있다.","<a href=""https://tour.yeonggwang.go.kr/tour2?site=tour_2019&mn=7405&type=view&t_idx=4291"" target=""_blank"" title=""새창 : 영광문화관광 사이트로 이동"">http://tour.yeonggwang.go.kr</a>"
송이도마을,129023,숙박,숙박시설,민박,,전라남도,126.1520640376,35.275128171,"송이도는 섬에 소나무가 많고 섬 모양이 사람의 귀를 닮았다 해서 유래된 이름으로 송이도마을 바로 앞에는 영광군의 2개밖에 없는 해수욕장 중 하나인 송이도 해수욕장이 있다. 조약돌이 아주 잘게 펼쳐진 몽돌 해수욕장은 1km의 길이로 맨발로 다녀도 발이 전혀 아프지 않을 정도로 부드러운 몽돌로만 이루어져 있다. 오랫동안 강한 햇빛에 달구어져 돌에서 원적외선이 발생하는 효능이 있어 세균 박멸효과와 성인병 예방, 신경통에 좋다고 한다.
바닷물이 빠지면 하루에 두 차례씩 약 2~3시간 정도 모세의 기적처럼 각이도까지 드러나는 모래등에서는 다양한 갯벌체험이 가능하다. 맛등이라고 불리는 이 모래등에서는 겨울철에는 대맛조개와 여름철에는 대합과 동죽이 많이 잡혀 여행객들에게 해수욕과 함께 갯벌체험을 즐길 수 있는 곳이다. 해양수산부로부터 전국의 아름다운 섬 100선, 행정안전부로부터 휴양하기 좋은 섬 33선에 선정되어 많은 관광객들이 찾고 있으며, 기암괴석으로 이루어진 해안과 해 질 녘 노을은 사진작가들에게도 많은 사랑을 받고 있다.  
염산면 향화도에서 송이도까지 하루 2차례 여객선이 운항되며 약 1시간 30분 정도 소요된다.","영광문화관광 <a href=""https://tour.yeonggwang.go.kr/subpage/?site=tour_2019&mn=7393"" target=""_blank"" title=""영광문화관광 사이트로 이동"">http://tour.yeonggwang.go.kr</a>"
송이도생태체험장(펜션)(송이도친환경가족펜션),2569162,숙박,숙박시설,펜션,http://tong.visitkorea.or.kr/cms/resource/07/2567007_image2_1.JPG,전라남도,126.1503058297,35.2764029976,"본 펜션은 전라남도 영광군 낙월면 송이리에 위치하고 있으며 송이도의 자연과 어촌 체험 등 송이도의 관광지 발굴 목적으로 총 4개의 체험코스를 개발 및 안내하여 도시에서는 느끼고 체험할 수 없었던 자연, 생태, 체험의 장을 만들어주고자 건립하게 되었다.","<a href=""https://www.songyido.com/""target=""_blank"">https://www.songyido.com/<a/>"
송이모텔,621231,숙박,숙박시설,모텔,http://tong.visitkorea.or.kr/cms/resource/66/597066_image2_1.jpg,강원특별자치도,128.6309682982,38.1169267103,양양 낙산해수욕장 내에 위치한 콘도식 송이모텔은 아늑하고 깨끗한 공간과 다양한 편의시설이 갖추어져 있다. 바다가 손에 잡힐 듯 객실에서 장엄한 일출을 볼 수 있는 곳이다.,"<a href=""http://www.songie.com"" target=""_blank"" title=""새창 : 송이모텔 홈페이지로 이동"">http://www.songie.com</a>"
송이밸리자연휴양림,2570330,자연,자연관광지,자연휴양림,,강원특별자치도,128.6215849823,38.0544171266,"송이밸리자연휴양림은 강원특별자치도 양양군의 맑은 자연에 둘러싸인 휴양림이자 산림복합문화공간이다. 이곳은 크게 숙박시설, 교육과 체험시설, 레포츠시설로 나뉜다. 
산림문화휴양관내 28㎡~30㎡ 규모의 숙박시설(복층구조)을 이용할 수 있으며, 개별동 목재체험형 숙박시설인 숲속의집에서 자연과 함께 휴식을 취할 수 있다.
백두대간지역의 자연·인문·문화체험을 위한 백두대간생태교육장에서는 백두대간에 대한 인식 제고 및 보존의 중요성에 대한 성찰의 장을 제공하고 있다. 백두대간의 역사문화 및 자연생태 특성에 부합하는 복합 문화공간 시설을 조성하였다. 백두대간 탐방로, 전망대, 데크로드, 작은 수목원, 어린이 숲놀이터, 잔디광장, 생태연못 등이 조성되어 야외 생태체험이 가능하다.
송이버섯의 모든 것을 알 수 있는 송이생태관에서는 송이버섯의 생육환경 및 과정을 이해할 수 있도록 숲디오라마을 재현하였다. 송이를 이용한 갖가지 가공식품, 전통식품 제조과장 등을 전시, 시청할 수 있다.
양양의 자연을 레포츠로 즐기고 싶은 이들을 위한 레포츠 시설도 마련되어 있다. 580m를 슈퍼맨처럼 엎드려서 탈 수 있는 ‘하늘나르기’, 스릴이 넘치는 ‘짚라인’, 숲 속의 정취를 가까이에서 느낄 수 있는 ‘숲속기차’를 이용할 수 있다.","<a href=""https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030049"" title=""새창: 송이밸리자연휴양림으로 이동"" target=""_blank"">http://www.foresttrip.go.kr</a>"
