title,contentid,cat1,cat2,cat3,firstimage,region,mapx,mapy,overview,homepage
김영애할머니순두부 본점,2839793,음식,음식점,한식,http://tong.visitkorea.or.kr/cms/resource/86/2839786_image2_1.JPG,강원특별자치도,128.5280831963,38.2060282334,"1965년부터 그 역사를 이어온 속초 학사평 순두부 마을에 위치한 순두부 전문 식당이다. 메뉴는 순두부 한 가지로 자리에 앉으면 바로 인원수만큼 슴슴한 국산콩 순두부와 몇 가지 밑반찬이 소박하게 차려진다. 슴슴하게 만든 순두부 고유의 맛을 즐기거나, 취향껏 양념장을 넣어서 즐겨도 좋다. 영업시간이 오후 2시까지로 일찍 문을 닫지만, 오전 7시부터 영업을 시작하니 아침식사로 즐길 수 있다는 점이 매력적이다. 항상 대기시간이 있지만, 회전율이 높아 오래 기다리진 않는다. 영랑호, 청초호, 속초해수욕장과 가까이 있어 함께 둘러보기 좋다.",
김옥길기념관,2773286,인문(문화/예술/역사),문화시설,기념관,http://tong.visitkorea.or.kr/cms/resource/18/2786918_image2_1.JPG,서울특별시,126.9444575064,37.5647982829,"서울 서대문구 대신동에 있는 전 이화여자대학교 총장 김옥길(1990년 작고) 여사를 추모하기 위해 세운 기념관이다. <br>김옥길 여사의 동생인 연세대 명예교수 김동길 박사가 건축가 김인로 씨에게 의뢰해 김옥길 여사의 생가 자리에 1999년 4월 건립됐다. 대지면적 371.9㎡, 건축면적 62.64㎡, 연면적 212.69㎡ 규모의 2층 건물로 지하에는 공연장 및 전시 공간으로 이용되고 있으며, 1~2층은 카페로 사용되었으나 현재는 운영하지 않는다.<br>1998년 한국건축문화대상을 받은 건축물로 연세대 주변 문화인들을 비롯한 방문객들에게 사랑받는 곳이다.",
김완장군묘소 및 신도비,319574,인문(문화/예술/역사),역사관광지,유적지/사적지,http://tong.visitkorea.or.kr/cms/resource/71/3382071_image2_1.JPG,전라남도,126.6179132069,34.8688373242,"조선 중기 명장 양무공 김완(1577∼1635) 장군의 묘소이다. 광해군 7년(1615)에 과거급제하여 고산진절제사 등을 거쳐 황해도 병마절도사에 올랐고, 여러 공이 인정되어 죽은 후 병조판서로 벼슬이 높여졌다. 임진왜란 때 전라도 병마절도사 이복남 장군 아래에서 용맹을 떨쳤고, 인조 12년(1624)에는 이괄의 난을 평정하는데 큰 공을 세웠다.
묘는 원래 해남면 동북선산에 있던 것을 숙종 44년(1718)에 지금의 위치로 옮겼다. 묘역에서 150m 떨어진 곳에 세운 신도비(왕이나 고관 등의 평생업적을 기리기 위해 무덤 근처 길가에 세운 비)는 박세채가 글을 짓고 조명교가 글씨를 쓴 것이다.","<a href=""https://www.yeongam.go.kr/home/tour/enjoy/enjoy_07/enjoy_07_04/show/118?page=1"" target=""_blank"" title=""새창 : 영암군 문화관광 홈페이지로 이동"">https://www.yeongam.go.kr/home/tour</a>"
김용학가옥,1621410,인문(문화/예술/역사),역사관광지,고택,,광주광역시,126.8882285875,35.1904250142,"김용학가옥은 1917~1934년까지 하은 김희수(1861~1934)와 그의 아들 소하 김용학(1909~1987)이 대를 이어 살림집과 정원을 조성하여 여러 문인과 함께 교유한 곳이며 살림집과 정자가 언덕 위에 조화롭게 세워져 있다. 동서를 중심축으로 하여 고단삼문, 사랑채, 안채를 둔 주거와 그리고 이웃에 병행하여 역시 동서축으로 연못, 고단삼문, 하은정, 연파정 등 선조들이 유람상춘을 즐겼던 건물들로 배치되어 있다. 특히 건물 정면 및 측면에 지당을 두어 정원의 미를 더하고 있다. 동저서고 및 북저남고의 대지를 잘 적응시켜 돌계단을 놓아 각 건축물에 이르도록 하였으며 기단을 높게하여 하은정을 앉혔다. 언덕 위에 있는 동파정은 기단을 낮추어 전체적인 조화를 도모하였다. 마당 및 주위는 100년생 된 벚나무 등 상당한 수령을 가진 수목들이 많다.
주거공간의 왼쪽에 연못과 하은정을, 좌측 뒤에는 연파정을 동향으로 배치하여 자연과 조화를 이루도록 하였다. 사랑채는 정면 7칸, 측면 3칸의 팔작지붕 기와집이다. 평면형태는 중앙의 2칸 대청을 중심으로 좌우측에 온돌방을 배치하고, 후면을 손질하여 마루와 부엌을 증축하였다. 
대청은 우물마루이며, 천장은 연등천장인데 연등천정에 보이는 마룻대 상량문에 정사윤이월이라 기록되어 1917년에 신축된 것임을 알 수 있다. 평면은 정면 7간 측면 3간이고 처마는 흩처마 팔작집 기와집이다. 
구조형식은 석축기단을 90cm 정도 높게하여 손질한 둥근 초석을 놓고 두리기둥을 전퇴에 둘렀으며 전퇴 기둥머리를 주두로 처리한 점이 특이하다. 왼쪽 끝에 반 칸의 마루가 있어 남쪽으로 터진 담장 사이로 연못을 볼 수 있다. 살림집과 정원이 조화롭게 배치된 건축물로서 근대 광주 지역의 주거생활과 선비문화를 잘 보여주고 있으며 사용된 건축 부재가 건실하고 우수한 건축 기법을 지니고 있다.","<a href=""https://tour.gwangju.go.kr/home/tour/info/history/004.cs?act=view&infoId=154"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://tour.gwangju.go.kr</a>"
김우정초당짬뽕순두부,2871214,음식,음식점,한식,http://tong.visitkorea.or.kr/cms/resource/02/2871202_image2_1.jpg,강원특별자치도,128.9165442582,37.7916422269,김우정초당짬뽕순두부는 강릉시 초당 순두부 마을에 있는 순두부 전문점이다. 강릉 먹거리 고소한 초당 순두부에 중국식 삼선 짬뽕의 불맛을 가미하여 만든 짬뽕순두부로 특허를 받은 음식이다. 주재료인 두부부터 해산물까지 모두 신선한 재료를 정성껏 준비해서 손님상에 내고 있다. 좋은 재료를 사용해서 주문 즉시 볶아 불맛을 내는데 국물이 일품이다. 곁들임으로 즐길 수 있는 모두부는 간장만 찍어 먹어도 두부 자체의 고소함이 매력적이다. 최근에 이전해서 개업을 한 곳이라 내부 시설도 깔끔하고 현대적이다. 전용주차장을 갖추고 있어 이용이 편리하다.,"<a href=""http://kimwj.koreanweb.kr/""target=""_blank"" title=""새창 : 김우정초당짬뽕순두부 사이트로 이동"">http://kimwj.koreanweb.kr/</a>"
김원일의 마당깊은 집,2782795,인문(문화/예술/역사),체험관광지,이색체험,,대구광역시,128.588496664,35.8683978161,"대구 약전골목에 있는 문학 체험 전시공간이다. 6.25 전쟁 이후 대구 중구를 배경으로 한 소설 '마당 깊은 집'의 스토리와 등장인물, 대구 피난민의 삶을 입체적으로 재구성한 곳이다. 옛 남성동 경로당 부지에 한옥을 리모델링하여 조성하였으며, 전시관, 안내실, 화장실, 마당(회랑), 골목, 외대문으로 구성되어 있다. 전시관은 마당 깊은 집 모형, 등장인물 소개, 50년대 대구 풍경과 생활사진, 길남이네 방, 김원일 작가 기증품 아카이브, 작가의 방으로 되어 있다. 마당과 골목에는 50년대 수돗가(부엌), 포토존, 사진 게시판을 설치해 피난민의 생활상을 느낄 수 있다. 소설에 등장하는 실제 장소는 아니지만, 이곳에서 길남이와 함께 50년대 대구를 만날 수 있다.","<a href=""https://www.jung.daegu.kr/new/culture/pages/culture/page.html?mc=2129"" target=""_blank"" title=""새창 : 대구 중구 문화관광 홈페이지로 이동"">https://www.jung.daegu.kr</a>"
김유순대구뽈찜,849887,음식,음식점,한식,,부산광역시,129.0915367246,35.1364061736,김유순 대구뽈찜은 부산광역시 남구 대연동에 있는 대구뽈찜 전문점으로 아삭한 콩나물과 매콤한 양념이 올라간 대구뽈찜을 맛볼 수 있다. 주민들이 많이 찾는 진짜 맛집이라고 한다.,
김유정문학촌,127933,인문(문화/예술/역사),역사관광지,민속마을,http://tong.visitkorea.or.kr/cms/resource/51/2742751_image2_1.jpg,강원특별자치도,127.7176992055,37.8184190354,"김유정문학촌은 ‘한국의 영원한 청년작가’로 불리는 김유정 작가를 기리기 위해 김유정 생가터를 중심으로 조성한 문학촌이다. <봄·봄>, <동백꽃>, <만무방> 등 한국문학사에서 빼놓을 수 없는 한국 근대 명작 단편 소설을 여럿 남겼다. 2002년에 김유정생가, 기념전시관, 디딜방아 등을 만들어 김유정문학촌을 개관했으며, 2016년에는 맞은편에 김유정이야기집, 야외공연장, 체험방, 낭만누리 등의 시설을 추가했다. 지금의 생가는 김유정의 친척과 제자들의 고증에 따라 복원한 것으로 전형적인 ‘ㅁ’ 자 가옥 형태를 띠고 있다. 기념전시관은 김유정의 생애와 작품 등을 간결하게 전시하고 있으며, 김유정이야기집은 그의 작품과 삶을 입체적인 전시물과 영상물을 통해 보여준다. 야외 곳곳에는 김유정 작가의 작품을 초대로 한 조형물이 설치되어 볼거리를 더한다. 문학촌을 관람한 후 실레이야기길도 걸어보자. 실레이야기길은 고향 마을을 배경으로 많은 글을 쓴 김유정의 작품 속에 등장하는 곳들을 엮은 걷기 코스로, 문학기행에도 적합하다.","<a href=""http://kimyoujeong.org"" title=""새창: 김유정문학촌 홈페이지로 이동"" target=""_blank"">http://kimyoujeong.org</a>"
김유정역닭갈비,2665245,음식,음식점,한식,,강원특별자치도,127.7158660366,37.8185051017,김유정역 도보 1~2분이면 갈 수 있는 김유정역 대표 닭갈비 맛집이다. 닭갈비는 물론이고 막국수 맛집으로도 매우 유명하다.<br>,
김육불망비,1584139,인문(문화/예술/역사),건축/조형물,기념탑/기념비/전망대,,전북특별자치도,126.9108820318,36.0610403971,"익산시 함라면 함열리 조해영가옥 내에 있는 조선 중기의 문신 김육의 불망비이다. 이 비석의 건립연대는 조선 효종 10년(1659), 영의정 김육(1580~1658)이 사망한 이듬해로서 호남지역의 대동법 실시를 여러 차례 건의하고 유언으로까지 임금에게 간절하게 당부한 김육에 대한 고마움을 표시한 일종의 선정비이다. 김육은 조선 인조와 효종 때의 대표적 실학자이다. 
김육불망비는 기단, 비신, 이수로 구성되었으며 기단은 화강암, 비신과 이수는 대리석으로 만들었다. 비의 전면에는 중앙에 [영의정금공육경요보민인덕부망비]라 새겨져 있으며, 그 좌측 하단부에 [산부대 상공 해부심 고금]이라는 명문과 후면에 [기해 이월]이 음각되어 있다. 이수에는 양각으로 무늬를 조각하였는데, 전면 중앙에는 두 마리의 이무기가 여의주를 사이에 두고 마주 보고 있으며, 주변을 이무기의 몸체가 감싸고 있다. 이수의 후면 중앙에는 국화무늬가 있고 주변에는 구름무늬가 양각되어 있다.
김육불망비가 있는 조해영가옥 주변으로 익산함라마을옛담장, 김병순 고택, 이배원 가옥, 함라한옥체험단지 등이 있다.","<a href=""https://www.iksan.go.kr/tour/board/view.iksan?boardId=BBS_TOUR_NTOUR&startPage=5&menuCd=DOM_000005901001000000&categoryCode1=A01,&categoryCode2=01&searchOperationEtc1=OR&searchOperationEtc2=OR&searchType=&keyword=&dataSid=533463"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.iksan.go.kr/tour/index.iksan</a>"
