title,contentid,cat1,cat2,cat3,firstimage,region,mapx,mapy,overview,homepage
한별마을리조트&캠핑장,2754473,레포츠,육상 레포츠,"야영장,오토캠핑장",http://tong.visitkorea.or.kr/cms/resource/71/2754671_image2_1.JPG,강원특별자치도,128.5383942809,37.9975693417,"한별마을리조트&캠핑장는 38야영장으로도 알려진 캠핑장인데 한별마을에서 공동으로 관리하면서 꾸준히 개선 작업을 통해 현재의 한별마을 리조트&캠핑장이 되었다. 다양한 규모의 펜션과 70여 개의 사이트가 있는 캠핑장으로 사이트는 데크와 파쇄석이 있는데 사이즈도 다양하여 선택의 폭이 넓다. 계곡으로 내려가는 길도 안전한 펜스가 설치되어 있어 아이와 방문하는 경우에도 안전하다. 계곡은 폭이 넓고 수위가 낮은 편이라 물놀이하기 좋다. 다양한 체험 프로그램을 진행하고, 인근의 특산물인 표고버섯, 옥수수, 감자 등도 구입 가능하다.","<a href=""http://hanbyul.net/"" target=""_blank"" title=""새창 : 한별마을리조트&캠핑장 사이트로 이동"">http://hanbyul.net/</a>"
한복궁,3066483,인문(문화/예술/역사),체험관광지,이색체험,http://tong.visitkorea.or.kr/cms/resource/69/3066469_image2_1.jpg,전북특별자치도,127.1524751805,35.8179445099,"전주 한옥마을 한복궁은 전주 한옥마을 안에 위치한 의상 대여점으로 한옥마을 제1공영주차장에서 도보 4분 거리에 있다. 퓨전 한복과 전통 한복, 아이 한복 등 다양한 종류의 의상이 준비되어 있으며 치마를 먼저 고르면 직원이 그에 어울리는 저고리를 추천해 준다. 머리 손질과 액세서리, 조끼 대여는 기본요금에 포함되지 않고 따로 결제해야 한다.  1시간, 2시간 대여와 종일 대여로 가격이 책정되는데 시간을 초과하면 추가 요금이 부과되는 점을 참고한다. 대신 라한호텔 투숙객 할인이 있으니 할인 쿠폰이 있다면 할인된 가격으로 이용할 수 있다.  치마의 종류가 많아 고르는 데 시간이 많이 소요되므로 방문하기 전에 미리 어떤 컨셉의 의상을 착장할지 정하고 가는 것이 좋다. 
한옥마을은 어디를 배경으로 해도 아름다운 인생 사진을 남길 수 있을 만큼 아름다워 아이와 함께 여행 중인 가족이나 친구와 연인들이 소중한 추억을 만들기에 안성맞춤이다. 인근 포토존 명소로는 경기전, 오목대, 전동성당, 마시랑게 카페 등이 있다.",
한복남,2390314,인문(문화/예술/역사),체험관광지,전통체험,http://tong.visitkorea.or.kr/cms/resource/47/2388347_image2_1.jpg,서울특별시,126.9733212169,37.5762891312,"지금은 한복 입혀주는 남자, '한복남' 이라는 이름으로 서울까지 진출했지만, 이전에는 전주에서 2012년부터 한복데이를 기획하여 사람들에게 한복의 아름다움을 알리는 데 큰 역할을 했었다. 이처럼 한복의 재발견으로 주목 받은 한복남은 문체부에서 2015년 창조관광기업으로 선정됐고, 2016년 북촌에 한복남 전시실과 대여점을 열었으며, 2017년에는 제주도 지점과 홍대 지점을 오픈한다. 비치된 한복은 감탄이 나올 만큼 화려하고 다양하다. 왕과 왕비 캐릭터에 맞춘 고급 한복부터 거지 한복까지 다양한 테마로 준비되어 있다. 전시된 한복 치마 중에 하나를 선택하면 스태프가 저고리를 추천해주며, 댕기나 비녀 등 다양한 악세사리도 골라볼 수 있다.<br /><br />1. U20 FIFA 월드컵 - 1000명 기적 한복 응원단<br />한복남은 전주에서 열린 개막식에 참여하여 전주시 소속 월드컵 추진위원단과 함께 ""전주스러운 개막응원전""을 만들어 전국에서 모인 1000명의 시민들과 함께 한복응원전을 펼쳤다.<br /><br />2. HANBOKNAM 제주도 지점 홍대 지점 오픈<br />전주한옥마을에서 시작된 한복남은 서울경복궁, 창경궁, 잠실롯데월드, 홍대, 제주도 지점을 오픈했다.<br /><br />3. HANBOKNAM의 새로운 꿈. 그리고 미션 (기업 존재의 이유)<br />기존 한복이 어렵고 비싸다는 한복의 개념을 바꾸어 한복은 쉬울 수 있고, 합리적인 가격으로 즐길 수 있는, 대한민국 곳곳에서 한복을 입을 수 있는 문화를 만들자는 목표를 가지고 있다.<br /><br />4. 해외에서 러브콜이 조금씩 들려온다. 세계속에서 한복남의 서비스를 가지고 해외 각지에서 한복을 이용할 수 있도록 하며, 현지 여행사들과 미팅을 통해 ""한복체험 패키지 상품""을 구성하고 있다.<br>","<a href=""http://www.hanboknam.com/"" target=""_blank"" title=""새창: 한복남"">http://www.hanboknam.com/</a>"
한복남,3056624,인문(문화/예술/역사),체험관광지,이색체험,http://tong.visitkorea.or.kr/cms/resource/62/3054162_image2_1.jpg,전북특별자치도,127.1522197199,35.8151837077,"한복남은 전주시 완산구 은행로 전주 한옥마을 안에 있는 한복 대여점이다. 한복 입혀주는 남자 한복남은 [전주 한복데이] 축제 기획을 바탕으로 한국 최초의 한복 시간제 대여 사업을 시작했으며 한복을 입고 즐기는 문화를 만들어 가는 문화기획사이기도 하다. 전주한옥마을 외에 7개의 오프라인 지점을 운영하고 있으며 2017년에는 온라인 쇼핑몰을 오픈하여 한복이 필요한 곳이면 어느 곳에서든 한복남의 의상을 접할 수 있다. 
한복남 매장은 넓은 마당에 설치된 개성 있는 포토존으로 유명하다. 전통 한복부터 경성 의복까지 다양한 종류의 의상이 준비되어 있으며 치마를 먼저 고르면 직원이 그에 어울리는 저고리를 추천해 주며 머리 손질과 액세서리까지 모두 제공해 준다. 사진은 한옥마을 안에서도 가장 아름다운 배경이 되는 곳에서 촬영이 이루어지며 사진 보정작업까지 마무리 해준다. 현장에서 결제하는 방법보다는 사전에 온라인을 통해 예약하고 방문하는 것을 추천하며 다양한 할인 이벤트가 시기별로 진행되므로 부담 없이 선택하면 된다. 매장에서 의상을 고르는 시간이 정해져 있으므로 미리 어떤 콘셉트의 의상을 착장할지 정하고 가는 것이 좋다.","<a href=""https://hanboknam.modoo.at/?link=6cohhwa3"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://hanboknam.modoo.at/</a>"
한복문화주간,2740046,인문(문화/예술/역사),공연/행사,기타행사,http://tong.visitkorea.or.kr/cms/resource/52/3377952_image2_1.jpg,서울특별시,126.9831814373,37.5760060076,"한복문화주간은 우리의 멋과 전통이 담긴 한복을 널리 알리고 일상 속에 한복 입는 문화를 확산하기 위해 매년 10월 셋째 주에 개최되는 전국 단위 한복 문화 행사이다. 2024 한복문화주간에는 서울공예박물관, 창경궁, 청와대 등 전국 주요 거점에서 전시, 패션쇼, 공연, 한복인 대상 표창, 체험 등 다채로운 한복 문화 프로그램을 통해 일상 속 즐거운 한복문화를 향유 할 수 있다.","홈페이지 : <a href=""https://www.kcdf.or.kr/hanbokcultureweek/main"" target=""_blank"" title=""새창 : 한복문화주간 홈페이지로 이동"">https://www.kcdf.or.kr/hanbokcultureweek/main</a><br>
인스타그램 : <a href=""https://www.instagram.com/hackr.official/"" target=""_blank"" title=""새창 : 한복문화주간 인스타그램으로 이동"">https://www.instagram.com/hackr.official/</a>"
한복사랑 인천시민 놀이마당,3382045,인문(문화/예술/역사),축제,일반축제,http://tong.visitkorea.or.kr/cms/resource/29/3382029_image2_1.jpg,인천광역시,126.7060989801,37.4550873442,"오는 10월 19일 인천광역시청 앞 인천애(愛)뜰에서 '한복사랑 인천시민 놀이마당'이 개최된다.
한복의 아름다움과 전통문화를 널리 알리고, 현대와 전통의 조화를 통해 한복의 가치를 보여주고자 하는 인천시 지역행사이다. 인천시민 및 방문객에게 한복에 대한 즐거운 경험을 제공하여 한복의 대중화에 기여하고자 하는데 목표하고 있다. 전통한복 패션쇼부터 반려동물한복 패션쇼까지 다양한 한복문화를 볼 수 있는 무대가 준비되어 있으며 전통예술공연, 전통문화체험 등 다채로운 볼거리와 즐길거리가 진행되는 행사이다.",
한복이야기,3065693,인문(문화/예술/역사),체험관광지,이색체험,http://tong.visitkorea.or.kr/cms/resource/72/3065672_image2_1.jpg,전북특별자치도,127.1224972637,35.8190549748,"한복이야기는 전북 전주시 완산구에 위치한 한복 대여점이다. 이곳은 결혼식 한복 전문점으로 한복 맞춤, 대여, 예단 등의 혼수와 웨딩 한복, 돌잔치 한복, 화동 한복 등이 있다. 특히 혼주 한복은 단아한 디자인에 색감이 아름답기로 입소문이 많이 나 있어 다른 지역에서도 찾아오곤 한다. 한복이야기의 한복은 유행을 타지 않는 고급스럽고 우아한 한복이 많으며 이용자의 취향과 상황, 장소를 고려한 딱 맞는 스타일링으로 한번 찾았던 사람들의 재방문이 이어지는 곳이다. 한복을 대여하면 가방과 신발, 액세서리까지 무료로 제공받을 수 있으며 대여 기간은 결혼식의 경우 대여와 반납 기간을 2박 3일 정도로 넉넉하게 준다. 한옥마을과 4km 거리에 있어 야외 웨딩촬영을 하기에도 무리가 없다. 여유 있는 피팅을 위해 예약 후 방문하는 것을 추천한다.",
한복입고 유유자적,2932871,인문(문화/예술/역사),체험관광지,전통체험,http://tong.visitkorea.or.kr/cms/resource/36/3349936_image2_1.jpg,전라남도,126.6232876019,34.7600441037,"고영한복문화연구원은 40여년 가까이 전통한복을 만들어온 고영박사가 고향인 구림한옥마을에 귀향하여, 전통문화의 아름다움을 소중하게 생각하는 지인들과 함께, 다음과 같은 체험과 프로그램이 있다. 하정웅미술관, 회사정 등이 아름다운 2200년 역사의 구림마을에서 즐기는 다도의 즐거움과 깊은맛, 우리 한복의 멋을 즐길수 있는 전통바느질, 한복입고 유유자적은 구림마을의 이야기와 함께 잊을 수 없는 행복한 추억을 선물한다.

1. 한복공유공간 : 한복입고 즐기는 카페, 교육 · 체험프로그램 운영 등
2. 한옥스테이 치유 바느질 : 아이 한복(손주, 첫아이 선물), 혼례복, 수의 등
3. 교육 · 체험(1day class) : 한복입고 차마시기, 전통바느질(조각보, 보자기 등) 등
4. 한옥스테이 스몰웨딩(전통혼례), 돌잔치 : 혼례, 리마인드 웨딩, 재혼식, 돌잔치 등(한복문화를 통한 행복한 가족모임)
5. 한복입고 유유자적 : 토크콘서트, 성인식, 구림마을 투어 등
6. 제작 : 체험한복, 재현한복, 특수한복 등",
한본삼계탕,2830269,음식,음식점,한식,http://tong.visitkorea.or.kr/cms/resource/55/2830255_image2_1.jpeg,경기도,126.869300233,37.4744379938,"한본삼계탕은 경기도 광명시 철산동에 있는 한식당이다. 대표메뉴인 한본삼계탕은 엄선된 토종영계와 들깨, 17가지 곡류의 배합으로 구수하고 담백한 국물을 자랑하는 사계절 즐길 수 있는 명품 삼계탕이다. 이외에도 영양이 듬뿍 담긴 흑미삼계탕을 비롯하여 닭볶음탕, 찜닭을 함께 판매하고 있다. 식후에는 시원한 매실차를 셀프 코너에서 마실 수 있다. 식당 근처의 공영 주차장에 주차할 수 있으며, 7호선 철산역 1번 출구에서 약 200m 떨어져 있어 도보로도 이용할 수 있다. KBS2TV 생생정보 369회, 1368회에 삼계탕 맛집으로 소개되었다.",
한봉석할머니순두부,2906340,음식,음식점,한식,http://tong.visitkorea.or.kr/cms/resource/92/2906292_image2_1.JPG,경기도,127.0148536352,37.2771218078,"수원시 팔달구 행궁로에 있는 순두부 전문점이다. 오래된 가정집을 개조해 만든 식당의 외관이 정겹다. 옛 재래식 방법으로 순두부를 만드는데 순두부, 비지, 된장, 보리밥 정식을 한 상에 맛볼 수 있는 순두부찌개 정식이 인기 메뉴다. 기본으로 제공되는 반찬 수가 다양하며 깔끔하고 맛있다. 자리에 앉으면 따뜻한 숭늉을 주는데 이 숭늉 맛에 반해 자주 찾는 손님들도 많다. 메뉴는 초당 순두부를 사용하는데, 초당 순두부는 천일염이 생산되지 않는 강릉에서 소금 대신 동해의 바닷물을 간수로 이용해서 만든다. 콩물이 몽글하게 응고되었을 때 물기를 빼지 않고 그대로 먹으며 무기질이 풍부하고 식감이 부드러우면 고소한 맛이 난다. 그 외 메뉴로 해물파전과 감자전 등의 곁들이 음식과 동동주도 많이 찾는다. TV 방송 식객 허영만의 백반 기행에서 순두부찌개 정식과 통 두부구이로 방영된 바 있다. 동네 어르신들이 많이 찾는 식당이다.",
