title,contentid,cat1,cat2,cat3,firstimage,region,mapx,mapy,overview,homepage
지심도선착장,2784327,자연,자연관광지,항구/포구,http://tong.visitkorea.or.kr/cms/resource/13/2800613_image2_1.jpg,경상남도,128.7476252186,34.8174383255,"지세포에서 출발하는 지심도행 배를 타면 도착하는 선착장이다. 바로 앞에 지심도 휴게소가 마련되어 있으며, 인어공주를 사랑한 호랑이의 전설이 남아있는 범바위와 인어 동상을 만날 수 있다. 동백섬으로 불릴 만큼 동백꽃이 가득 피는 지심도는 12월 초부터 피기 시작해 봄기운이 무르익는 4월 하순 무렵이면 대부분의 꽃잎이 떨어진다. 그렇기에 늦겨울부터 초봄까지 지심도를 찾는 이들이 많다. 또한, 지심도는 오솔길이나 절벽 해안, 초원, 상록수림 등 쉽게 보기 어려운 천혜의 자연환경이 펼쳐져 있다. 이를 증명하듯 지심도 둘레길이 전국에서 걷고 싶은 길 17선에 선정되기도 했다.",
지심도횟집,2915092,음식,음식점,한식,http://tong.visitkorea.or.kr/cms/resource/91/2915091_image2_1.jpg,경상남도,128.72777283,34.8676740222,"거제 지심도 터미널 근처에 있는 지심도횟집은 당일 잡은 선도 높은 횟감과 싱싱한 해산물이 나오는 코스요리 전문점이다. 건물 2층에 위치한 지심도횟집은 좌석 간 여유가 있어 쾌적하게 식사할 수 있고, 창가 쪽 좌석은 바다 전망을 볼 수 있다. 가성비와 가심비 좋은 코스요리 맛집으로 알려진 지심도횟집 정식에는 생선회, 물회, 모듬 해물, 생선구이, 튀김, 생선초밥, 매운탕, 해물탕 등이 나오는 구성으로 다양하게 맛볼 수 있다. 정갈하게 세팅되어 나오는 반찬들과 생선회 등은 눈과 입을 모두 다 만족시키는 곳이다. 마지막 주문은 20시까지 가능하다. 근처 걷기 좋은 윤개공원과 거제 옥녀봉봉수대가 가까이 있어 함께 둘러보는 것도 좋다.",
지씨아뜰리에(곤트란쉐리에),2785712,음식,음식점,카페/전통찻집,,강원특별자치도,127.7761361182,37.8930558894,"춘천 구봉산 카페 거리에 위치한 전망 좋은 루프탑 까페이다. 곤트란쉐리에라는 프랑스베이커리 명가의 춘천점이다. 높은 위치에서 내려다보이는 구봉산과 춘천 시내 전망을 자랑하는 곳이다. 테라스는 물론 실내에서도 통창을 통해 조망할 수 있으며  총 4층 건물에 루프탑까지 5개 층을 운영하고 있다. 1층은 테라스 룸이고 주문은 2층에서 하는데, 커피와 음료 메뉴는 물론 빵, 케이크, 브런치 메뉴 등을 주문할 수 있다.  브런치 메뉴는 오후 2시까지만 주문할 수 있다.",
지아衣갤러리,987629,쇼핑,쇼핑,전문매장/상가,http://tong.visitkorea.or.kr/cms/resource/62/993462_image2_1.jpg,서울특별시,126.9707823771,37.5827327813,"지아衣갤러리는 디자이너 김지아의 부띠끄샵으로, 2003년 삼청동에 매장을 열었다. 규모는 작지만 멋있고 개성 있는 의류를 판매한다. SEOUL COLLECTION, PARIS PRETAPORTER 등을 통해 국내 백화점과 해외 멀티숍에서도 판매해 왔으며, 디자인 집약적인 보기 드문 디자인 상품을 구매할 수 있다. 
해외 고객들이 고정적으로 방문 구매하고 있어 사이즈 맞춤 서비스가 가능하다. 직영점으로는 가회동점과 효자동점이 있고 유명 디자이너 상품숍으로 철저한 품질 관리하에 수작업으로 만들어진다.",
지아니스나폴리 역삼,2685334,음식,음식점,서양식,http://tong.visitkorea.or.kr/cms/resource/97/2684497_image2_1.jpg,서울특별시,127.0375924452,37.5027238316,화덕에 구운 이탈리안 전통 피자를 맛볼 수 있다. 대표메뉴는 피자다. 서울특별시 강남구에 있는 양식전문점이다.,
지안커피,2863211,음식,음식점,카페/전통찻집,http://tong.visitkorea.or.kr/cms/resource/96/2863196_image2_1.jpg,경기도,127.1200474134,37.1584596407,"지안커피는 화성시 장지안길에 있는 한옥 카페이다. 시골길을 따라 가면 조용한 분위기의 구옥에 자리 잡은 지안 커피를 만날 수 있다. 레트로 감성의 할머니 집 같은 분위기이다. 구옥을 개조해서 마당은 돌과 잔디를 깔아 외부에서 차를 마실 수도 있고, 반려동물을 동반할 수도 있다. 첫 번째 건물은 예쁜 찻주전자가 가득한데, 이곳에서 커피도 만들고 주문도 받는다. 에이드는 수제청으로 만드는데 모두 직접 만든 것들이다. 두 개의 건물은 커피를 마실 수 있는 곳으로 꾸며져 있다. 대문 바로 옆에는 사랑채 같은 건물도 있다. 화이트 톤으로 리모델링한 카페는 여기저기 놓여 있는 오래된 나무 소품들과 잘 어울리며 깔끔한 분위기다. 마당 뒤편은 잔디 정원이 있어 야외 테라스로 만들었다. 실내외 모두 아기자기한 소품들과 레트로 감성으로 꾸며진 공간이라 구경하는 재미도 좋다. 주차장은 협소한 편이라 만차인 경우 주변을 활용해야 한다.
※ 반려동물 동반 가능","<a href=""https://www.instagram.com/jian_coffee/""target=""_blank"" title=""새창 : 지안커피 사이트로 이동"">https://www.instagram.com/jian_coffee/</a>"
지암계곡,126693,자연,자연관광지,계곡,http://tong.visitkorea.or.kr/cms/resource/23/1955723_image2_1.jpg,강원특별자치도,127.6032077221,37.9767457,"지암계곡은 강원도 춘천시 사북면 지암리에 위치하였으며 강원도와 경기도의 경계를 이루고 있는 화악산 중턱부터 춘천호에 이르는 계곡이다. 화악산 중턱에서 흘러 내려오는 물이 차고 깨끗하기로 소문나 여름이면 피서를 위해 이곳을 찾는 방문객의 발걸음이 끊이지 않는다. 지암계곡은 수심이 적당히 깊고 폭이 넓으며 물살이 거의 없어 아이들이 놀기에 안성맞춤이다. 계곡 주변으로는 민박과 펜션, 캠핑장이 있어 아름다운 자연경관을 감상하며 휴식을 취하기에 좋다. 인근 여행지로는 천연 활엽수 원시림을 자랑하는 집다리골 자연 휴양림과 이상원 미술관이 있다.","춘천 문화관광 <a href=""http://tour.chuncheon.go.kr/"" target=""_blank"" title=""춘천 문화관광 사이트로 이동"">http://tour.chuncheon.go.kr</a>"
지애플,3302784,음식,음식점,카페/전통찻집,,경상남도,127.9275630088,35.6758076247,"지애플은 거창과 사과의 복합어(G_apple)로, 거창 사과로 만든 다양한 메뉴를 맛볼 수 있는 대형 카페이다. 거창의 사과를 컨셉으로한 포토존이 있으며, 사과로 만든 제품들을 전시, 판매하고 있다. 대표 메뉴는 지-애플 사과빵, 지애플 사과파이이며, 외에도 사과 파운드, 애플유자티, 애플타르트 등 사과로 만든 다양한 메뉴를 취급하고 있다. 또한, 오페라단, 매직블룬쇼 등 지속적인 문화 공연이 열리기도 한다. 2개 층으로 구성된 카페 시설뿐만 아니라, 반려견과 함께 교감할 수 있는 반려견 놀이터도 보유하고 있다.","<a href=""http://g-apple.co.kr/""target=""_blank"" title=""새창: 지애플 홈페이지로 이동"">http://g-apple.co.kr/</a>"
지앤드 크록스 신세계시흥,2930799,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/60/2881960_image2_1.jpg,경기도,126.7383981191,37.3801938341,-,
지앤미호텔,2039647,숙박,숙박시설,모텔,,경기도,126.7328245911,37.345417216,"도시에서 지하철로 갈 수 있는 바다가 있는 곳, 도시에서 조금만 벗어나면 만날 수 있는 아름다운 자연.  바쁘고 빠르게 돌아가는 도시에서는 느낄 수 없는 감정과 당신의 삶에 쉼표를 찍을 수 있는 곳인 시흥에 지앤미호텔이 위치하고 있다.
시흥버스터미널이 가깝게 있어 비즈니스로 시흥을 찾는 여행객에게 사랑받고 있는 곳이며 주변에는 대형마트와 먹거리촌이 형성되어 있어 다양하고 편리하게 이용이 가능하다.",
