title,contentid,cat1,cat2,cat3,firstimage,region,mapx,mapy,overview,homepage
제레미,2852155,음식,음식점,카페/전통찻집,http://tong.visitkorea.or.kr/cms/resource/51/2852151_image2_1.jpg,제주특별자치도,126.3185167661,33.4645504417,"제레미는 제주도 애월리 한적한 동네에 위치한 1인이 운영하는 작은 카페이다. 간판이 크게 없지만 스테인드글라스 창문이 달린 외관이 독특하다. 이곳은 핸드드립커피 맛집으로 알려져 있으며, 차가운 우유와 고소한 에스프레소 더블샷, 얼음 없이 즐기는 리얼 카페라떼인 제레미 커피도 인기가 많다. 또, 게랑드 버터와 잼이 제공되는 두툼한 토스트도 인기가 많다.",
제로그램,3306057,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/97/3313797_image2_1.jpg,서울특별시,126.971746966,37.5548915897,-,
제로그램 모다아울렛 춘천점,3305295,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/68/3312768_image2_1.jpg,강원특별자치도,127.7198947231,37.8692353889,-,
제로니모커피하우스,2760151,음식,음식점,카페/전통찻집,http://tong.visitkorea.or.kr/cms/resource/35/2760135_image2_1.jpg,경기도,127.0835480925,37.8390244285,제로니모커피하우스는 양주 IC 바로 옆에 있는 경기도 최대 규모의 카페다. 대한민국 제과 명장인 송영광 님이 만들어 내는 베이커리와 세계 명품커피 전문점으로 커피와 빵 그리고 브런치를 즐길 수 있다. MBC 예능 프로그램 ‘놀면 뭐하니’에서 MSG워너비의 개막공연을 했던 곳이기도 하다. 실내 좌석 700석과 230대가 동시주차 가능한 규모라 각종 단체 모임을 하기에도 좋다. 반려동물은 야외 테라스에만 동반이 가능하다.,"<a href=""https://www.instagram.com/geronimo_coffeehouse/"" target=""_blank"" title=""새창 : 제로니모커피하우스 사이트로 이동"">https://www.instagram.com/geronimo_coffeehouse</a>"
제로띵스,3060887,쇼핑,쇼핑,공예/공방,http://tong.visitkorea.or.kr/cms/resource/10/3053410_image2_1.jpg,서울특별시,126.9903339025,37.5640491925,"제로띵스(zerothings)는 친환경적으로 만들어진 제품들을 구입할 수 있는 오프라인 매장으로 초록색 소비를 지향하는 곳이다. 초록색 소비란 생활 속에서 버려지는 것을 최소화하고, 친환경적으로 생산되고 유통되는 다회용품으로 일회용품을 대체하여 일상을 좀 더 건강하고 풍요롭게 하는 것이다. 
판매하는 품목은 욕실, 주방, 일상용품, 식품, 기프트 세트로 이루어져 있다. 여러 번 빨아서 쓰는 화장솜이나 친환경 비누와 샴푸바, 양말목으로 만든 가방, 천연 수세미, 버려지는 커피 생두 껍질로 만들어진 친환경 컵, 비건 견과 초코볼 등의 여러 상품을 구매할 수 있으며, 이를 통해 우리의 삶을 건강하고 행복하게 만들 뿐만 아니라 생활 속에서 버려지는 것들을 최소화할 수 있다.","<a href=""https://zerothings.co.kr/?NaPm=ct%3Dlmhevd6o%7Cci%3Dcheckout%7Ctr%3Dds%7Ctrx%3Dnull%7Chk%3Da1fe265f1baf7a0c3a847f7c1fa8bd1cfef2dd82"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://zerothings.co.kr</a>"
제로스페이스 경주,2988973,쇼핑,쇼핑,전문매장/상가,http://tong.visitkorea.or.kr/cms/resource/59/2988959_image2_1.jpg,경상북도,129.2103373322,35.8376712242,"제로스페이스 경주는 경상북도 경주시 대릉원 인근 한옥 건물에 자리한 소품 매장으로 ‘제로퍼제로’의 경주 직영 쇼룸이다. ‘제로퍼제로’는 그래픽 디자인 스튜디오로 세계의 도시들을 주제로 한 작업과 사람들의 사소한 일상을 표현하는 작업, 이 두 작업이 만나 공존하며 섞이는 새로운 그래픽 디자인을 만들어 낸다. 제로스페이스 경주에서 ‘제로퍼제로’의 전 제품과 다양한 수입 문구를 함께 둘러보며 의미 있고 아기자기한 소품을 만나볼 수 있다. 특히 경주를 테마로 한 한정 제품은 경주 여행의 기념품으로 추천한다.","<a href=""http://zeroperzero.kr"" target=""_blank"" title=""새창 :제로스페이스홈페이지로 이동"">http://zeroperzero.kr</a>"
제로카페,2989028,음식,음식점,카페/전통찻집,,서울특별시,126.927326036,37.5541269939,"제로카페는 카페 음료를 비롯하여 휘핑크림부터 디저트까지 모두 설탕 없이 달콤하게 제공한다. 단 맛을 설탕 대신 국화과 허브 식물인 스테비아에서 추출한 성분과 과일 및 야채 등에 존재하는 에리스리톨, 알룰로스로 표현한다. 제로카페는 안정성의 이슈가 있는 합성감미료를 사용하지 않는다. 제로카페는 설탕이 부담스러운 모든 이들에게 친숙하고 신뢰 있는 대체당 대표 브랜드이다.",
제로테이블,2718272,음식,음식점,카페/전통찻집,,대구광역시,128.615941831,35.8553886839,"제로테이블은 ‘식탁 위, 몸에 나쁜 것을 제로로 하다.’라는 아이덴티티를 가지고 만든 비건 베이커리이다. 버터와 우유, 계란, 설탕, 방부제, 수입 밀가루, 화학첨가제 등 동물성 재료를 첨가하지 않고, 쌀가루와 우리 밀, 유기농원당을 사용한다. 또한, 음식의 본연의 이유를 되새기며 유해한 것 없이 더 건강하고 좋은 음식을 위해 근본에 집중하여 건강한 재료로 건강한 빵을 만든다.","<a href=""https://zerotable.modoo.at/""target=""_blank"" title=""새창 : 업체홈페이지 이동"">https://zerotable.modoo.at/</a><br><a href=""https://www.instagram.com/zero_table_/"" target=""_blank"" title=""제로테이블 인스타그램으로 이동"">https://www.instagram.com/zero_table_/</a>"
제로투나인,2914562,음식,음식점,서양식,http://tong.visitkorea.or.kr/cms/resource/43/2914543_image2_1.jpg,경기도,127.0806055841,37.3907959235,"제로투나인은 성남시 서판교 운중천 근처에 있는 스테이크 전문점이다. 운중동 주민센터로 부터 도보로 5분 거리에 있다. 제로투나인은 자체 건조시킨 숙성 스테이크를 취급하는 전문점으로  매장 외부가 빨간색으로 인테리어가 되어 있어 전체적으로 이국적인 느낌이 강한 레스토랑이다. 실내는 층고가 높고 엔틱한 가구와 조명 등으로 세팅되어 있어 아늑한 느낌을 주는 분위기이다.  어린이를 동반하는 손님에게는 어린이 의자를 세팅해 준다. 대표 메뉴는 건조숙성포터하우스, 건조숙성티본스테이크, 건조숙성토마호크스테이크, 건조숙성본인립아이 등이 있다. 운중천이 가까이 있어 식사 전이나 후에 산책하기에도 좋은 곳이다.
※ 반려동물 동반 불가","<a href=""http://www.zerotonine.modoo.at/""target=""_blank"" title=""새창 : 제로투나인 사이트로 이동"">http://www.zerotonine.modoo.at/</a>"
제로포인트트레일,2718799,레포츠,육상 레포츠,트래킹,http://tong.visitkorea.or.kr/cms/resource/01/2718801_image2_1.jpg,제주특별자치도,126.5292389706,33.5147871101,"기존의 일반적인 한라산 등산이 해발 650~750m 인근의 탐방로 입구에서 출발한다면 제로포인트트레일은 한라산을 해발 0m 에서 1947m 까지 동력의 힘을 빌리지 않고 온전히 참가자의 두 다리로 오르는 총장 31km 의 ‘Sea To Summit’ 트레킹 챌린지 프로그램이다. 첫마음, 한계의 도전, 자신과의 싸움, 리스타트 등의 핵심가치를 가지고 있으며 20대에서 60대까지 폭넓은 참가자 연령층을 가지고 있다. 완주하신 참가자께는 완주 인증서가 발급되며 제로포인트트레일의 공식 운영처인 ‘제로스테이션’에 완주 기념 명패가 영구 부착된다.
(*가이드 동반 프로그램이 아니며 참가자가 지정된 장소에서 인증 미션을 수행하며 완주하는 개별 출발 상설 프로그램)","<a href=""https://zeropointtrail.com/""target=""_blank"" title=""새창 : 업체홈페이지 이동"">https://zeropointtrail.com/</a><br><a href=""https://www.instagram.com/zero_station_in_jeju?igshid=138uvzmle0edx""target=""_blank"" title=""새창 : 업체인스타그램 이동"">https://www.instagram.com/zero_station_in_jeju</a>"
