title,contentid,cat1,cat2,cat3,firstimage,region,mapx,mapy,overview,homepage
메밀촌막국수,2835992,음식,음식점,한식,http://tong.visitkorea.or.kr/cms/resource/80/2835980_image2_1.jpg,경기도,127.2050261868,37.14579596,용인시 처인구에 있는 메밀막국수와 싱싱한 국물의 바지락 메밀칼국수를 동시에 즐길 수 있는 식당이다. 원래 메밀막국숫집으로 출발했으나 2001년부터 메밀칼국수를 출시하여 지금은 막국수보다 칼국수 손님이 더 많은 식당이다. 직접 뽑은 생면이 특징이며 면수도 제공된다. 한림 용인 CC 근처에 있어 운동을 끝내고 식사를 하러 방문하는 손님들이 많다.,
메밀촌막국수,2855552,음식,음식점,한식,http://tong.visitkorea.or.kr/cms/resource/46/2855546_image2_1.JPG,강원특별자치도,128.8471961434,37.205661241,"수요미식회에 곤드레밥과 막국수 맛집으로 소개되어 유명해진 곳이다. 인근 리조트 등에서 식사하러 오기도 좋다. 곤드레나물밥, 막국수, 감자전 제조 방법 특허증 취득으로 고유비법을 맛볼 수 있는 곳으로 깔끔한 반찬들과 함께 구수한 향의 곤드레 솥 밥이 나오는 정식 메뉴가 인기가 많다. 갖가지 반찬과 함께 건강한 솥 밥을 즐길 수 있다. 메밀막국수는 양도 많고 시원하면서 담백한 육수로 강원도의 맛을 느낄 수 있다. 휴가철에는 점심시간 대가 지나면 재료 소진으로 식사가 어려울 수 있어 미리 전화로 확인하는 것이 좋다. 식당 맞은편에 고한읍 공영주차장이 있어 주차가 편리하다.","<a href=""http://www.정선메밀촌막국수.kr""target=""_blank"" title=""새창 : 메밀촌막국수 사이트로 이동"">http://www.정선메밀촌막국수.kr</a>"
메밀하우스,2790008,음식,음식점,한식,http://tong.visitkorea.or.kr/cms/resource/32/2789932_image2_1.JPG,강원특별자치도,128.5584784798,37.637567009,"평창 진부면에 위치한 곳이로 직접 만드는 옹심이를 판매하는 한식당이다.<br>강원도 토속음식 감자전, 메밀전, 옹심이를 판매한다.",
메사캠핑장,2727473,레포츠,육상 레포츠,"야영장,오토캠핑장",http://tong.visitkorea.or.kr/cms/resource/35/2728135_image2_1.jpg,경기도,127.387585534,38.0780326698,"포천 메사 캠핑장은 경기도 포천과 강원도 철원의 경계에 있는 약사계곡 유원지 내에 있다. 펜션과 캠핑장을 겸업하고 있다. 펜션은 5채로, 59㎡, 79㎡, 39㎡, 26㎡ 등 다양한 크기가 있어 인원수에 맞춰 선택할 수 있다. 캠핑장은 사이트가 넓어 인원이 많아도 여유롭고 쾌적하게 지낼 수 있다. 사이트는 파쇄석이 깔려있어 눈이 오나 비가 오나 쾌적하다.  트램펄린, 수영장 등의 놀이시설이 있다. 수영장 옆에 텃밭이 있어 필요한 채소를 이용할 수 있다. 그 외의 내부시설도 쾌적하며 깔끔히 관리되고 있다. 온수 이용도 가능하다. 캠핑장 옆으로 계곡이 흐르는데 수심이 얕아 어린이가 물놀이하기 좋다. 뜰채가 있다면 물고기를 잡을 수 있고, 밤엔 별똥별 관측도 가능하다. 계곡 옆 사이트가 인기가 높다.","<a href=""https://www.instagram.com/camping.valley.mesa"" target=""_blank"" title=""새창 : 메사캠핑장 사이트로 이동"">https://www.instagram.com/camping.valley.mesa</a>"
메세나폴리스 몰,2011782,쇼핑,쇼핑,전문매장/상가,http://tong.visitkorea.or.kr/cms/resource/68/2012068_image2_1.jpg,서울특별시,126.9139217822,37.5513131918,"메세나폴리스 몰은 스트리트 몰로써 패션, 뷰티 등의 쇼핑시설과 대형마트가 운영되고 있으며 다양한 레스토랑과 카페를 만날 수 있다. 그뿐만 아니라 문화생활을 영위할 수 있는 롯데시네마 영화관과 롯데카드아트센터 공연장이 마련되어 있고, 메세나가든과 중앙광장에서는 이벤트와 공연을 진행하기도 한다. 많은 노선의 버스와 공항버스가 지나는 합정역과 연결되어 있어 교통이 편리하다.<br>",
메쉬커피,2899351,음식,음식점,카페/전통찻집,http://tong.visitkorea.or.kr/cms/resource/77/2895277_image2_1.jpg,서울특별시,127.0424684913,37.5481714179,"메쉬커피는 서울지하철 2호선 뚝섬역 8번 출구 뚝섬역사거리에서 성수중학교 사이에 있다. 전용 주차장이 따로 없어 버스나 지하철 등 대중교통을 이용하는 편이 좋다. 이곳은 핸드 드립 커피 전문점으로 내부에서 앉아 마실 곳은 없고 테이크아웃만 가능하다. 메뉴로는 아메리카노, 카페봄본, 카페그라니티, 페루 초타, 쿨 허벌 소다, 에티오피아 나노찰라 등 다양한 음료 및 디저트류가 있다. 서울숲이 가까이에 있어 가볍게 산책할 수 있고, 성수동카페거리, 성수동구두 테마공원, 뚝섬유원지 등도 근처에 있어 함께 둘러보기 좋다.
※ 반려동물 동반 가능","<a href=""http://www.meshcoffee.kr""target=""_blank"" title=""새창 : 메쉬커피 사이트로 이동"">http://www.meshcoffee.kr</a>"
메시56,2775525,음식,음식점,일식,,강원특별자치도,128.9146223115,37.7883397936,"강릉에 위치한 일본식 해산물(회) 덮밥 전문점이다. 일본가옥의 느낌을 살린 건물 외관 및 인테리어가 독특한 식당이다. 메뉴는 민물장어가 올라간 우나기동, 참치뱃살과 붉은 살로 구성된 혼마구로 도로(뱃살)동, 아카미(붉은살)동, 성게알이 올라간 우니동, 생새우가 메인인 에비동 등 다양한 회와 해산물이 올라간 일본식 해산물 덮밥이 주를 이룬다. 붉은 참치회와 다양한 해산물의 조합으로 구성된 한상은 인스타그램용 사진으로도 인기다.","<a href=""https://www.instagram.com/mesi__56""target=""_blank"" title=""새창: 메시56 인스타그램 홈페이지로 이동"">https://www.instagram.com/mesi__56</a>"
메아리펜션,2800516,숙박,숙박시설,펜션,http://tong.visitkorea.or.kr/cms/resource/56/2800356_image2_1.JPG,강원특별자치도,128.383750777,37.3261468662,"물 맑은 평창강이 바로 앞에있어 여름철 물놀이와 고기잡이를 할 수 있으며, 넓은 앞마당에서 바비큐 파티가 가능하다.15평 호수와 10평 호수로 나누어진 객실은 최대인원 6명과 4명이 묵을수 있다. 객실이 넓어 가족과 함께 휴식을 취하기 좋다.",
메이더카라반,2748136,레포츠,육상 레포츠,"야영장,오토캠핑장",http://tong.visitkorea.or.kr/cms/resource/22/2747622_image2_1.jpg,제주특별자치도,126.7066754804,33.5519830557,"메이더 캠프는 제주 메이더 호텔에 있는 카라반 캠핑장이다. 공항에서 약 30분 거리로 바다와 곶자왈 숲 사이에 위치해 있어 주변이 복잡하지 않고 특히 아름다운 낙조로 유명한 곳이다. 가까운 곳에 함덕해수욕장과 김녕해수욕장이 있어, 해수욕을 즐기며 캠핑하기에도 좋다.
카라반 내부는 더블침대, 2층 침대를 포함, TV, 에어컨, 냉장고, 테이블, 소파와 주방용품을 갖췄고 화장실과 샤워실이 구비되어 있으며  와이파이 사용도 가능하다. 서우봉 해변과 올레길을 산책하기 좋고 4월이면 유채꽃이 만발하면서 장관을 이룬다. 호텔 내에 있는 수영장과 노래방, 골프연습실, DVD방 등의 부대시설도 이용할 수 있다","<a href=""http://meithecaravan.com/index.php"" target=""_blank"" title=""새창 : 메이더카라반 사이트로 이동"">http://meithecaravan.com/index.php</a>"
메이데이,2893551,음식,음식점,카페/전통찻집,http://tong.visitkorea.or.kr/cms/resource/69/2893269_image2_1.jpg,경기도,127.5329004896,37.2028175225,"메이데이는 경기도 여주시 가남읍에 있는 브런치 카페이다. 젊은 부부가 만든 휴식의 공간인 이곳은 사철 푸른 10m 높이의 전나무가 시선을 사로잡는 곳으로 개방감 있는 실내외가 멋지다. 넓은 잔디가 통창으로 보이므로 실내에서도 개방감 있게 메뉴를 즐길 수 있다. 메이데이의 커피는 원두 GCA(골든 커피 어워드) 로스팅 부문 수상자가 블렌딩한 원두로 쓴맛보다는 단맛의 부드러운 목 넘김과 짙은 풍미, 균형미 있는 밸런스로 누구나 편하게 마실 수 있는 맛이다. 아메리카노와 함께 메이데이 슈페너는 부드러운 크림에 로투스로 토핑하여 달콤쌉쌀한 맛으로 인기다. 마르게리따 피자는 듬뿍 올려진 생 모차렐라치즈와 신선한 바질 향이 잘 어우러져 맛있다. 여주쌀 트러플 리조또는 트뤼프 오일의 향과 버섯의 풍미, 고소함에 맛은 물론이고 식감까지 좋다. 상하이 크림파스타는 해산물과 제철 채소가 들어가며 매콤한 크림소스에 누룽지의 고소한 맛을 볼 수 있다. 식사와 음료 메뉴들의 플레이팅을 보는 즐거움도 느낄 수 있다. 메이데이는 반려동물을 야외 테라스에서 동반할 수 있다. 7km 이내에 태평근린공원, 한국기독교역사박물관과 다수의 골프장이 있다.","<a href=""https://www.instagram.com/mayday_yeoju""target=""_blank"" title=""새창 : 메이데이 사이트로 이동"">https://www.instagram.com/mayday_yeoju</a>"
