title,contentid,cat1,cat2,cat3,firstimage,region,mapx,mapy,overview,homepage
대구종합유통단지관리공단,2557725,쇼핑,쇼핑,전문매장/상가,http://tong.visitkorea.or.kr/cms/resource/22/2557722_image2_1.jpg,대구광역시,128.6091270699,35.9082297975,"국내 최대의 One-Stop 테마상가로 국내 최대 규모인 837,721㎡ 부지에 대구산업의 집약체로 탄생했다. 섬유·의류, 가구, 전자제품, 전기재료, 조명, 산업용품, 기계공구 등 쇼핑의 모든 것을 저렴한 가격에 만날 수 있으며, 각 시설별로 다양한 편의시설과 넉넉한 주차장을 확보하고 있다.","<a href=""http://www.ddc.or.kr"" target=""_blank"" title=""새창: 대구종합유통단지관리공단  홈페이지로 이동"">http://www.ddc.or.kr</a>"
대구짬뽕0304,2810865,음식,음식점,중식,,대구광역시,128.629129451,35.8592357139,두산위브더제니스 상가 지하 1층에 위치해 있다. 대구 법원 맛집리스트로 유명하다.,
대구창의융합교육원,3344959,인문(문화/예술/역사),체험관광지,이색체험,http://tong.visitkorea.or.kr/cms/resource/43/3349443_image2_1.jpg,대구광역시,128.6262411957,35.8456399773,"대구창의융합교육원은 융합교육 지원을 통한 창의융합형 인재 교육을 목표로 운영하는 곳으로 내부에는 대구학생과학관과 같은 체험시설들이 있다.
학기 평일 중에는 학교 단체수업으로 인해 개인적인 자유관람이 불가하여 주말에만 관람이 허용된다. 주말에는 주말 창의교실, 가족체험교실, 소프트웨어 기초 아카데미 등 다양한 주말 체험 활동을 즐길 수 있다.","<a href=""https://www.dge.go.kr/dicce/main.do""target=""_blank"" title=""새창: 대구창의융합교육원 홈페이지로 이동"">https://www.dge.go.kr</a>"
대구출판산업지원센터,3351749,인문(문화/예술/역사),체험관광지,이색체험,http://tong.visitkorea.or.kr/cms/resource/36/3351736_image2_1.jpg,대구광역시,128.5242224557,35.8437827532,"대구출판산업지원센터는 ‘대구출판인쇄정보밸리’ 내에 위치해 있으며, 지역 출판, 인쇄산업의 성장을 종합적으로 지원하기 위한 목적으로 2016년 완공되어 2017년에 개소하였다.
대구출판산업지원센터는 출판(기획)-인쇄(생산)-독서(수요)의 3단계 가치사슬을 활성화하기 위한 다양한 사업들을 지속적으로 추진하여, 지역 문화콘텐츠산업 발전의 본보기가 되는 중추 역할을 수행하도록 최선을 다하고 있다.","<a href=""http://www.dpps.or.kr/"" target=""_blank"" title=""새창 : 대구출판산업지원센터 홈페이지로 이동"">http://www.dpps.or.kr/</a>"
대구치맥페스티벌,1801011,인문(문화/예술/역사),축제,문화관광축제,http://tong.visitkorea.or.kr/cms/resource/57/3301757_image2_1.jpg,대구광역시,128.5587997668,35.8508964729,"매년 여름, 대구에서 치킨과 맥주의 조합을 테마로 한 대구치맥페스티벌이 열린다. 치맥페스티벌이라는 말 그대로 축제 기간 동안 치킨과 시원한 맥주를 즐기며 가수들의 공연을 관람할 수 있다. 유명 치킨프렌차이즈들이 참여하기 때문에 다양한 치킨을 한자리에서 골고루 맛볼 수 있다. 시원한 얼음물에 발을 담그고 치맥을 즐길 수 있는 공간도 마련되어 있다. 유명 가수들의 축하공연과 DJ들의 EDM파티가 열리며, 밤 9시 9분에는 모두 함께 건배를 외치는 치맥 99 건배 타임 이벤트도 진행된다.","<a href=""http://www.chimacfestival.com"" target=""_blank"" title=""새창:치맥국제페스티벌 홈페이지로 이동"">http://www.chimacfestival.com</a>"
대구칠곡시장,2744470,쇼핑,쇼핑,상설시장,http://tong.visitkorea.or.kr/cms/resource/03/2744803_image2_1.jpg,대구광역시,128.5512451052,35.9425303989,"대구 칠곡시장은 칠곡 오일장에 뿌리를 둔다. 이후 현대화 사업을 거쳐 2014년 3월 재개장한 구립 공설시장이다. 시장 내에는 분식점과 반찬, 채소, 과일, 건어물, 수산물 등을 취급하는 상점이 자리하였다. 시장에는 자동차 48대를 주차할 수 있는 주차장, 고객 쉼터, 어린이 놀이터 등 다양한 편의시설이 갖춰져 있다.",
대구컨트리클럽,131266,레포츠,육상 레포츠,골프,,경상북도,128.8156573086,35.8654023618,"대구컨트리클럽은 40만평의 넓은 대지를 보유하고 있는 골프장이다. 그늘집, 프로샵, 연습장 등 부대시설을 잘 갖추고 있어 이용에 불편함이 없다.","<a href=""http://www.daegucc.co.kr/"" target=""_blank"" title=""새창 : 대구컨트리클럽 홈페이지로 이동"">www.daegucc.co.kr</a>"
대구콘서트하우스 (구.대구시민회관),129736,인문(문화/예술/역사),문화시설,공연장,,대구광역시,128.5937071082,35.8758692889,"대구광역시 중구 태평로2가 대구역 인근에 위치한 종합 공연장이다. 1975년 10월 5일에 대구시민회관으로 개관했으며, 이후 노후화로, 대구시민회관을 공유재산 위탁개발 사업방식으로 리노베이션 하여 2013년 11월 29일에 국제적 수준의 전문 콘서트홀로 재개관을 하였다. 2016년 1월 1일에 대구콘서트하우스로 명칭이 변경되었으며 상주예술 단체로는 대구시립예술단인 대구시립합창단, 대구시립교향악단이 있다. 문화가 살아 숨 쉬고 감동이 함께하는 공연문화 예술의 메카로 공연예술의 진흥 및 시민의 문화향유의 기회를 확대시키는 신개념 공연문화 공간 조성, 우수한 문화 예술작품의 기획 공연 등을 통하여 지역과 지역, 나라와 나라 간의 소통과 감동이 전해지는 창조적이고 미래지향적 문화공간, 세계적 수준의 경쟁력을 갖춘 문화 예술 분야의 인재 양성을 통하여 문화 예술도시로서의 위상 제고를 위해 만들었다. 시민에게 열린 광장은 소공연장, 전시시설, 카페, 근린생활시설 등과 연결되어 있어 누구에게나 쉽고 편리한 이용이 가능한 공간이다.","<a href=""http://concerthouse.daegu.go.kr/"" target=""_blank"" title=""새창: 대구콘서트하우스 홈페이지로 이동"">http://concerthouse.daegu.go.kr/</a>"
대구향교,128119,인문(문화/예술/역사),역사관광지,유적지/사적지,http://tong.visitkorea.or.kr/cms/resource/72/3349072_image2_1.jpg,대구광역시,128.5959906893,35.859751711,"향교는 지방에 설립한 국립교육기관으로서，성현의 위패를 모시고 제사를 지내는 기능과 학생을 교육하는 강학 기능을 동시에 담당하였다. 1400년에 불타자 곧 재건하였고 임진왜란 때 다시 소실되어 1599년(선조 32) 현재의 달성공원 부근에 재건하였다. 1605년 교동으로 이건하여 명륜당을 중건하였으며, 1932년 현 위치로 이건하였다. 현존하는 건물로는 대성전·명륜당·동재(東齋)·서재(西齋)·문묘·삼문 등이 있으며, 향교 내에는 대구성(大邱城)의 축성 및 유래를 기록한 축성비(築城碑)와 수성비(修城碑), 경상도관찰사·판관·군수 등을 지냈던 사람들의 불망비(不忘碑)·송덕비 등이 있다. 조선시대에는 국가로부터 토지와 전적·노비 등을 지급받아 교관이 정원 30인의 교생을 가르쳤으나, 갑오개혁 이후 신학제 실시에 따라 교육적 기능은 없어지고 봄·가을에 석전(釋奠)을 봉행하며 초하루·보름에 분향을 하고 있다.","<a href=""http://www.daeguhyanggyo.org"" target=""_blank"" title=""대구향교 사이트로 이동"">http://www.daeguhyanggyo.org</a><br>
<a href=""http://www.cha.go.kr/"" target=""_blank"" title=""문화재청 사이트로 이동"">http://www.cha.go.kr</a>"
대구화교협회,2930875,인문(문화/예술/역사),역사관광지,유적지/사적지,,대구광역시,128.5919046844,35.8688783799,"대구화교협회는 1929년에 지어진 붉은 벽돌의 2층 서양식 주택이다. 대구 지역 부호인 서병국이 중국 건축가 모문금에게 설계와 시공을 맡겨 건립했다.
장방형의 평면 구조이며, 현관은 화강석을 사용하여 돌출시켜 전체적으로 좌우 대칭의 균형미를 이뤘다. 벽돌은 평양에서 구워 오고 나무는 금강산에서 가져온 것이라는 설이 있다. HID(방첩대)건물로 이용되기도 했다. 건물 1동과 놀이터, 장제스 동상이 있으며, 입구에는 중국 인물 벽화가 그려져 있다. 수려한 미관을 자랑하는 대구 지역의 대표적인 근대 건축물로 현재 대구화교협회 사무실로 이용된다. 얼마 남지 않은 1930년대 근대건축물의 양식을 잘 보여주고 있어 2006년 6월 19일 국가 등록문화재로 지정되었다.
대구 근대 골목 투어 2코스의 마지막지점이다.","<a title=""새창 : 홈페이지로 이동"" href=""https://www.jung.daegu.kr/new/culture/"" target=""_blank"">https://www.jung.daegu.kr/new/culture/</a>"
