title,contentid,cat1,cat2,cat3,firstimage,region,mapx,mapy,overview,homepage
공주 경비행기,3038514,레포츠,항공 레포츠,초경량비행,http://tong.visitkorea.or.kr/cms/resource/08/3038508_image2_1.JPG,충청남도,127.1257647092,36.5102371763,"공주 경비행기는 공주시 의당면 수촌리 정안천변에 마련된 경비행기 활주로이다. 경비행기를 타보지 않은 초보자부터 자격증 취득을 목적으로 하는 경력자까지 다양한 사람들이 경비행기를 즐길 수 있다. 교관의 동승 하에 이륙을 하면 공주 시내와 그 주변의 경관을 공중에서 감상할 수 있고 조종 체험, 무중력 체험도 할 수 있다. 또한 항공 조종복도 입어볼 수 있고, 고프로 액션캠을 통해 더욱 생동감 있는 영상과 사진을 남길 수 있다.
공주 경비행기 활주로는 국도 23호선 차령로를 통해 접근할 수 있으며 당진영덕고속도로 및 천안논산고속도로 공주 IC와도 가깝다. 대중교통은 공주 시내버스 611번, 641번, 660번, 661번, 662번을 이용할 수 있다. 주변에는 정안천생태공원과 공주 백제역사문화지구 등이 있다.","<a href=""https://gongjuair.modoo.at/"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://gongjuair.modoo.at</a>"
공주 계룡산 중악단,127239,인문(문화/예술/역사),역사관광지,종교성지,,충청남도,127.1839669782,36.3355276659,"1394년(조선 태조 3년)에 창건한 신원사(新元寺)의 산신각이다. 산신은 원래 산하대지(山河大地)의 국토를 수호하는 신이며 산신제는 민족정기의 고양과 모든 백성의 합일(合一) 및 번영을 기원하던 팔관회(八關會)를 후에 기우제, 산신제라 부르게 된 것이다. 제단의 명칭은 계룡산 신 제단이라는 뜻에서 계룡단(鷄龍壇)이라고 하였으나 고종 때 묘향산과 지리산 산신각을 각각 상악단(上嶽壇)과 하악단(下嶽壇)이라 하고 두 산의 사이에 있는 계룡산 산신각을 중악단(中嶽壇)이라 하였다. 1651년(효종 2년)에 철거되었다가 1879년(고종 16년)에 명성황후가 다시 건립하여 오늘에 이르고 있다. 궁궐 양식을 그대로 축소하여 만든 건물의 안에는 산신도(山神圖)가 모셔져 있다. 산신제는 예부터 내려온 산악신앙인 바, 현재 상악단과 하악단은 소실되었고 이 제단만 유일하게 남아있다.

* 백제 시절의 고찰, 신원사 *
신원사(新元寺)는 동학사 갑사와 함께 계룡산 3대 사찰로 공주시 계룡면 양화리에 소재한다. 이 절은 백제 의자왕 11년(651)에 보덕화상이란 고승이 창건하고 그 뒤에 여러 번의 중창을 거쳐 1876년 보련 화상이 고쳐 짓고 1946년 만허 화상이 보수하여 오늘에 이르고 있다. 현재의 신원사는 임진왜란 때 소실된 후 현재의 위치로 옮긴 것으로 전해지며 원래의 건물지는 신원사와 중악단 남쪽에 전개된 넓은 밭으로 추정되고 있다. 이곳은 금당지를 중심으로 신원사의 원건물지가 있을 것으로 믿어지나 조사의 결여로 자세하지 않다. 그러나 이 금당지로 믿어지는 지역을 중심으로 오층의 석탑이 세워져 있어 이곳이 본래의 사역이었음을 쉽게 알게 한다.","<a href=""https://www.gongju.go.kr/tour/""새창 : 공주문화관광 홈페이지로 이동"">https://www.gongju.go.kr/tour/</a>"
공주 공산성 [유네스코 세계유산],125949,인문(문화/예술/역사),역사관광지,성,http://tong.visitkorea.or.kr/cms/resource/75/2678675_image2_1.jpg,충청남도,127.1268075582,36.4629981682,"공산성은 백제시대의 대표적인 성곽으로 백제의 수도가 공주였을 때 공주를 지키던 백제의 산성이다. 백제 성왕 16년(538)에 부여로 도읍을 옮길 때까지의 백제 도성이었으며, 이후 조선시대까지 지방 행정의 중심지였던 곳으로 역사적 가치가 큰 중요한 유적이다. 금강변 야산의 계곡을 둘러싼 포곡형(包谷形) 산성으로, 원래는 흙으로 쌓은 토성이었으나 조선시대에 석성(石城)으로 고쳤다. 쌓은 연대는 정확하지 않으며, 백제 때에는 웅진성으로, 고려시대에는 공주산성 또는 공산성으로, 조선시대 이괄의 난(1623)으로 인조가 피난한 이후 쌍수산성으로 불렀다. 백제 멸망 직후에 의자왕이 잠시 머물기도 하였으며, 백제부흥운동의 거점지이기도 하였다. 통일신라시대에는 김헌창의 난(822)이 일어나기도 하였다.
동서로 약 800m, 남북으로 400m 정도의 장방형을 이루고 있다. 4방에 문터가 확인되는데, 남문인 진남루와 북문인 공북루가 남아있다. 동문과 서문은 터만 남아있었는데, 993년에 동문터에는 영동루, 서문터에는 금서루를 복원하였다. 암문, 치성, 고대, 장대, 수구문 등의 방어시설이 남아 있으며, 성 안에는 쌍수정, 영은사, 연지, 임류각지, 만하루지 등이 있다. 또한 연꽃무늬 와당을 비롯하여 백제 기와, 토기 등의 유물들과 고려시대, 조선시대의 유물들이 많이 출토되었다.
성곽을 따라 걸으면 공주 시내를 한눈에 볼 수 있다. 백제문화제 기간에는 공산성 앞에서 금강신관공원까지 부교로 건널 수 있다. 금서루에서는 백제왕국의 위풍당당함을 ‘웅진성수문병근무교대식’으로 볼 수 있고, 금강신관공원에서는 밤풍경이 아름다운 공산성 감상이 가능하다.","<a href=""http://www.gongju.go.kr/prog/tursmCn/tour/sub02_01_04/view.do?cntno=14"" target=""_blank"" title=""새창 : 공주시 문화관광 홈페이지로 이동"">http://www.gongju.go.kr</a>"
공주 무령왕릉과 왕릉원[유네스코 세계유산],126681,인문(문화/예술/역사),역사관광지,유적지/사적지,,충청남도,127.1142781461,36.4622841408,"사적 공주 무령왕릉과 왕릉원은 백제 웅진시기(475~538년) 왕들의 무덤이 모여있는 곳이다. 무령왕릉을 포함한 이 일대의 고분들은 모두 7기가 전해지는데, 금강의 남쪽 구릉 경사면에 위치하고 있다. 계곡을 사이에 두고 서쪽에는 무령왕릉과 5호분과 6호분이 있고, 동북쪽에는 1∼4호분이 있다. 1∼6호분은 일제 강점기에 조사되어 고분의 구조와 형식이 밝혀졌고, 무령왕릉은 1971년 5호분과 6호분의 보수공사 때 발견되었다. 1~5호분은 백제의 대표적 무덤 양식인 돌로 만든 굴식돌방무덤이고, 6호분과 무령왕릉은 당시 중국에서 널리 유행하던 무덤 양식인 벽돌무덤이다. 벽돌무덤은 백제에서 이전에 찾아볼 수 없던 새로운 양식의 무덤으로, 이는 백제가 중국 남조 양나라와 활발히 교류를 했다는 증거이다. 특히 무령왕릉에서는 중국의 영향을 받은 석수와 도자기를 비롯하여 일본산 금송으로 만든 목관, 태국 및 인도와의 교류를 의미하는 장신구 등이 발견되어 백제의 수준 높은 국제적 문화교류 역량을 엿볼 수 있다.","공주시 문화관광<a href=""https://www.gongju.go.kr/tour/sub01_01_03.do"" target=""_blank"" title=""새창 : 공주시 문화관광 홈페이지로 이동"">https://www.gongju.go.kr/tour</a><br>국가유산청 <a href=""https://www.heritage.go.kr/heri/cul/culSelectDetail.do?pageNo=1_1_1_1&sngl=Y&ccbaCpno=1333400130000"" target=""_blank"" title=""새창 : 문화재청 홈페이지로 이동"">https://www.cha.go.kr</a>"
공주 문화유산 야행,2614763,인문(문화/예술/역사),축제,일반축제,http://tong.visitkorea.or.kr/cms/resource/95/3384695_image2_1.jpg,충청남도,127.1220165537,36.4543851823,"문화유산 야행은 문화유산 집적지역을 거점으로 문화유산과 지역의 특색 있는 역사문화자원을 연계 활용한 관람, 체험, 공연, 전시 등 야간 특화 프로그램이다. 공주 문화유산 야행은 공주 원도심 일원 근대 문화유산(옛 공주읍사무소, 공주제일교회 등)를 중심으로 이루어지며, 8가지 야간 테마를 주제로 한 프로그램을 진행한다. 올해 공주 문화유산 야행은 '1926년 공주시가도'를 기반으로 1920년대 공주의 이야기를 생생히 살려내는 다양한 프로그램을 통해 행사장을 찾는 방문객들에게 '100년 전 공주로의 시간여행'을 선사한다.","<a href=""https://gongju-culturenight.com/"" target=""_blank"" title=""새창: 행사 홈페이지로 이동"">gongju-culturenight.com</a>"
공주 반죽동당간지주,231954,인문(문화/예술/역사),역사관광지,사찰,,충청남도,127.1226193499,36.4516966118,"기도나 법회 등 절에 행사가 있을 때 사찰의 입구에 세워 부처와 보살의 성덕을 표시하는 기를 당(幢)이라 하며, 이를 달아매는 장대를 당간(幢竿)이라 하고, 이 장대를 양옆에서 지탱하는 두 돌기둥을 당간지주라 한다.
공주 반죽동 당간지주는 충남 공주시 원도심 제민천변에 있는 당간지주이다. 이것은 원래 백제시대의 대통사라는 절의 당간지주였는데 지금은 대통사는 사라지고 당간지주만 남아있다. 당간지주는 서로 마주보는 안쪽 면에는 아무런 조각이 없으나, 바깥쪽 면은 가장자리를 따라 굵은 띠 모양을 도드라지게 새겼다. 기둥머리 부분은 안쪽에서 바깥쪽으로 모를 둥글게 깎았으며, 안쪽 위 아래 2곳에 당간을 고정시키기 위해 네모난 구멍을 파 놓았다. 한국전쟁 때 폭격을 맞아 일부 손상되었으나, 전체적으로 소박하고 형태가 간결한 형태는 남아있다. 이 일대의 다른 유물들과 함께 백제의 유물로 생각할 수도 있으나, 통일신라시대에 만들어진 것으로 짐작된다.
공주 반죽동 당간지주는 국도 23호선, 32호선, 40호선에서 웅진로를 통해 접근할 수 있으며, 고속도로는 당진영덕고속도로 공주IC와 논산천안고속도로 남공주IC가 가깝다. 주변에는 공주중학동구선교사가옥, 나태주골목길, 공주산성시장, 박찬호골목길, 공산성 등이 있다.","<a href=""http://tour.gongju.go.kr/"" target=""_blank"" title=""새창: 공주 문화관광 홈페이지로 이동"">http://tour.gongju.go.kr</a><br />
<a href=""http://www.cha.go.kr/"" target=""_blank"" title=""새창: 문화재청 홈페이지 이동"">http://www.cha.go.kr</a>"
공주 산림휴양마을,2524982,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,,충청남도,127.1193231588,36.4244107932,"공주 산림휴양마을은 2016년 7월 1일 개장하여 자연휴양림, 목재문화체험장, 자생식물원 등으로 구성되어 있다. 접근성이 편리한 도심 인근이면서 고요한 분위기를 자아내는 장점이 인터넷과 SNS를 통해 널리 알려져 이용객이 꾸준히 증가하고 있다. 충청남도 공주시의 금학동과 주미동의 경계부에 있는 주미산에 위치한 공주산림휴양마을은 울창한 산림속에 다양한 산림휴양시설을 갖추고 자연속에서 여유로운 휴식을 취할 수 있는 장소로 숙박시설 및 숲체험 등 다양한 관광거리를 제공하고 있다.","<a href=""https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030011""target=""_blank"" title=""새창: 공주산림휴양마을 "">https://www.foresttrip.go.kr</a>"
공주 석장리 구석기축제,1947006,인문(문화/예술/역사),축제,일반축제,http://tong.visitkorea.or.kr/cms/resource/75/3112175_image2_1.JPG,충청남도,127.1875830683,36.4479454091,"공주 석장리 구석기축제는 어린이들이 직접 체험하고 즐기며 구석기 시대 생활상의 문화를 자연스럽게 익힐 수 있는 역사문화 축제이다. 행사장 내 시설물은 구석기 시대 삶의 터전인 막집으로 조성하여 최대한 구석기시대를 연상할 수 있도록 연출되며 아이들의 호기심과 창의성을 샘솟게 하는 교육과 놀이가 결합된 다양한 체험이 축제기간 상시 운영된다. 
특히, 석장리 유적 발굴 60주년을 기념하는 올해 축제에는 세계 구석기 학자를 초청하여 해외의 구석기 문화를 체험할수 있는 특별 프로그램과, 발굴 60주년 특별 기획공연, 특별전시회, 어린이직업체험 테마마크(키자니아), 시그니처 포토존 등 더욱 풍부하고 다양한 프로그램을 통해 축제장을 찾는 관광객에게 색다른 볼거리를 제공한다. 어린이 맞춤형 체험과 더불어 젊은세대를 겨냥한 다양한 포토존은 자연속에서 힐링하며 인생샷을 남길 수 있는 기회이다. 매년 5월 석장리구석기 축제에서는 다양한 체험과 볼거리가 가득한 구석기시대로의 시간여행을 즐길 수 있다.","<a href=""http://www.gspf.kr/"" target=""_blank"" title=""새창 : 공주 석장리 구석기 축제 홈페이지 이동"">www.gspf.kr</a>"
공주 석장리 유적,127237,인문(문화/예술/역사),역사관광지,유적지/사적지,http://tong.visitkorea.or.kr/cms/resource/91/3390291_image2_1.JPG,충청남도,127.1899189817,36.4475288314,"공주 석장리 구석기 유적은 공주에서 대전으로 가는 금강가에 있는 구석기시대의 유적이다. 구석기시대란 인류가 돌을 깨뜨려 도구로 사용하고 사냥이나 물고기잡이, 식물채집을 통해 생활한 문화단계를 말하는데, 인류가 태어나 1만 년 전까지의 시기로 보고 있다. 
현재 사적으로 지정·보호되고 있는 이 유적에 대한 조사는 1964년부터 1974년까지 10차에 걸쳐 연세대학교 박물관이 실시하였다. 유적에서는 찍개, 긁개, 주먹도끼, 새 기개 등의 석기류가 다양하게 출토되었다. 후기 구석기층의 집터에서는 숯이 발견되었는데, 이것으로 연대측정을 한 결과 약 2만 5천 년에서 3만 년 전의 집터임이 확인되어, 당시에 사람들이 이곳에서 생활하였음을 알게 되었고 전후 시기에도 살았을 것으로 보고 있다. 또한 꽃가루를 조사한 결과 이 일대에 소나무, 전나무, 목련, 백합을 비롯한 다양한 식물이 있었던 것으로 밝혀져 구석기시대의 자연환경을 이해하는데 큰 도움을 준다. 우리나라 구석기시대에 사람이 살았음을 처음으로 알게 해 준 중요한 유적이다.","<a href=""https://www.gongju.go.kr/sjnmuseum/"" target=""_blank"" title=""새창 : 석장리박물관 홈페이지로 이동"">https://www.gongju.go.kr/sjnmuseum/</a>"
공주 우금치 전적,128113,인문(문화/예술/역사),역사관광지,유적지/사적지,http://tong.visitkorea.or.kr/cms/resource/21/3334021_image2_1.jpg,충청남도,127.1122013476,36.4328569221,"공주 우금치 전적은 1894년 동학농민군이 관군과 일본군의 연합군을 상대로 최후의 격전을 벌인 장소이다. 공주에서 부여로 넘어가는 기슭의 고개로 우금 고개, 우금재 또는 비우금 고개라고도 부른다. 우금치 고개는 호서지방의 요충지이며 중부지역의 거점으로, 충청도 감영소재지가 있는 공주 남쪽의 중요한 관문이었다. 1894년 전봉준이 이끄는 동학농민군이 반봉건과 반외세의 기치를 내걸고 죽창으로 대항한 곳으로 한국 근대사에서 매우 뜻깊은 장소이다. 우금치 전적은 역사의 현장으로 국가 사적으로 지정됐으며, 동학군의 넋을 위로하기 1973년 동학혁명군위령탑을 세웠다.","<a href=""http://tour.gongju.go.kr/"" target=""_blank"" title=""새창: 공주 문화관광 홈페이지로 이동"">http://tour.gongju.go.kr</a><br />
<a href=""http://www.cha.go.kr/"" target=""_blank"" title=""새창: 문화재청 홈페이지로 이동"">http://www.cha.go.kr</a>"
